"No.","Date","Genre","Bibl","Hit"
"177","1920-01-07","Zeitung","Kölnische Zeitung (1. Morgenblatt), 07.01.1920","Wenn keine andre Deckung zur Balancierung der Ausgaben gefunden wird, die eine Befriedigung ihrer sozial angemessenen Forderung ermöglicht, beschweren sich die Beamten mit Recht darüber, daß die Erträgnisse ihrer Arbeit vom Staat zu gering bewertet werden, daß die Tarife und Gebühren, die Reich und Staat erheben, die allgemeine Preissteigerung nicht genügend mitgemacht haben."
"178","1931-12-08","Zeitung","Archiv der Gegenwart, Bd. 1, 08.12.1931, S. 102 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Bei Teillösungen, die an der zwangsläufigen Wirtschaftslage vorbeigehen, würde sich schnell erweisen, daß sie für den einzelnen Staat und die Welt unheilvoll sind."
"179","1930-12-31","Belletristik","Feuchtwanger, Lion: Erfolg. In: ders., Gesammelte Werke in Einzelbänden, Bd. 6, Berlin: Aufbau-Verl. 1993 [1930], S. 192","Johanna hatte nicht viel Interesse an Fragen des Staats, aber sie wurde mitgerissen von der Angespanntheit des Anwalts, der seinen Stoff vor sie hinbreitete, sachlich und zugleich beteiligt, brennend in kaltem Feuer."
"180","1921-03-09","Zeitung","Vossische Zeitung (Abend-Ausgabe), 09.03.1921","Präsident Harding versicherte Millerand in seiner Antwort der unabänderlichen Freundschaft Amerikas für Frankreich und drückt den Wunsch nach einer noch engeren Gestaltung der historischen Freundschaftsbande aus, die Frankreich und die Vereinigten Staaten verbinden."
"181","1923-12-31","Gebrauchsliteratur","Schultze-Pfaelzer, Gerhard: Propaganda, Agitation, Reklame, Berlin: Stilke 1923, S. 179","Wenn auch dabei das öffentliche Verantwortungsgefühl und der private Erwerbswille häufig in Konflikt geraten, so kann doch der Staat diesen Konflikt durch eine strenge Überwachung nicht aus der Welt schaffen."
"182","1925-03-08","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 08.03.1925","Früher war er Vorsitzender des republikanischen Nationalausschusses, zwei Jahre lang Unterstaatssekretär im Schatzamt der Vereinigten Staaten, und 1911 und 1912 war er Privatsekretär von Präsident Taft."
"183","1926-03-05","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 05.03.1926","Wenn Chamberlain über eine Unterredung mit dem Vertreter Deutschlands gesprochen und angedeutet habe, daß er in dieser Besprechung mit Deutschland die Geschicke des Völkerbundsrates mit Bezug auf die Ansprüche anderer Staaten erörtern müsse, so müsse man fragen, ob Deutschland in die Besprechungen eintreten wollte oder Chamberlain . Er (Macdonald) köne nicht ganz genau verstehen, was die Mitteilung des deutschen Botschafters bedeute."
"184","1930-10-24","Zeitung","Münchner Neueste Nachrichten, 24.10.1930","Daraufhin seien zahlreiche Verhaftungen vorgenommen und die Betreffenden dem Sondertribunal zur Verteidigung des Staates, einer Art Kriegsgericht, zur Aburteilung überwiesen worden."
"185","1927-12-31","Gebrauchsliteratur","Ostwald, Wilhelm: Lebenslinien. Eine Selbstbiographie, 3 Teile. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 50903","Zuerst in Cambridge und Boston, dann in vielen anderen Städten der Vereinigten Staaten habe ich dann Werbevorträge von den verschiedensten Gesichtspunkten aus, je nach dem Kreise, zu dem ich sprach, gehalten."
"186","1923-12-31","Wissenschaft","Schmitt, Carl: Die geistesgeschichtliche Lage des heutigen Parlamentarismus, Berlin: Duncker & Humblot 1991 [1923], S. 18","Die substanziellen Ungleichheiten würden keineswegs aus der Welt und aus dem Staat verschwinden, sondern sich auf ein anderes Gebiet, etwa vom Politischen ins Wirtschaftliche zurückziehen und diesem Gebiet eine neue, unverhältnismäßig starke, überlegene Bedeutung geben."
"187","1927-10-11","Zeitung","Tucholsky, Kurt: Über wirkungsvollen Pazifismus. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 5470","Befreien wir sie von der fixen Idee des Staates, der kein Recht hat, über sie zu verfügen, und der sich dieses Recht anmaßt, indem er Religion, Ethik, Geschichte und Rechtsvorstellung verfälscht?"
"188","1924-01-08","Zeitung","Dresdner Volkszeitung, 08.01.1924","[...] Außerdem verlangt der Vorschlag Ausbau neuer Kohlenschächte im preußischen Staat, Ausbau des staatlichen Bergbaus im Sinne eines seit Jahresfrist in der Denkschrift eines Ministeriums vorliegenden Vorschlags Wiederaufnahme der eingestellten wichtigen Bauten für öffentliche Zwecke mit Hilfe privaten und Rentenmarkkredites, Kapitalzuschüsse der beteiligten Staaten, Provinzen und Gemeinden und des privaten Kapitals für den Mittellandkanal, Belebung des Baumarktes durch Heranziehung der Leistungskraft wirtschaftlich starker Mietergruppen bis zur vollen Goldhöhe der Friedensmiete unter Vermeidung des Versuchs, die Mieten lediglich zu steuerlichen Zwecken und zum Nutzen privater Besitzer auf volle Goldhöhe zu bringen, Linderung der Wohnungsnot durch Erschließung ausreichender gemeinwirtschaftlicher Kapitalsquellen aus der Wohnungswirtschaft selbst und Inangriffnahme großzügiger Moorkultivierungen , durch Heranziehung Zehntausender brachliegender Arbeitskräfte auf Jahre hinaus, wie sie bereits das Ministerium Wirth in Aus- # [...]"
"189","1924-08-07","Zeitung","Tucholsky, Kurt: Der Geist von 1914. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1924]","Geschäfte machen, ein bißchen Steuern zahlen; den Staat pro forma anerkennen, man kann ihn brauchen."
"190","1927-09-27","Zeitung","Tucholsky, Kurt: Amnestie -! Amnestie -! In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1927], S. 5418","Der Staat steht heute so gesichert da, wie er das den Umständen nach verlangen kann."
"191","1922-03-08","Gebrauchsliteratur","Vossische Zeitung (Morgen-Ausgabe), 08.03.1922","5. die gegenwärtigen Grenzen der deutschen Staaten."
"192","1920-02-28","Zeitung","Die Fackel [Elektronische Ressource], 2002 [1920]","Die Erfahrungen dieses Krieges haben wohl zur Genüge gezeigt, wie bitter es sich an Staaten und Nationen rächt, wenn sie die Macht der Presse im gesamten Zeitleben nicht richtig zu bewerten verstehen."
"193","1925-11-10","Zeitung","Tucholsky, Kurt: Französisches Militärgericht in Paris. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1925]","Daß sechs Jahre nach dem Krieg einer - Heinrich Wandt - verurteilt worden ist, und zu sechs Jahren Zuchthaus, weil er Belgier kompromittiert hat, die nun ihrerseits wieder durch flämische Sonderbestrebungen ihr 'Vaterland' verraten haben sollen, wurde damit begründet, daß die Verwertung dieser Bestrebungen dem deutschen Staat eines Tages noch nützlich sein könnte . . . ein durchaus richtiges Prognostikon."
"194","1920-03-06","Zeitung","Vossische Zeitung (Abend-Ausgabe), 06.03.1920","Man muß anerkennen, daß sie dies, ernüchtert und auf Zusammenfassung ihres Staates eifrig bedacht, eingesehen und sich beeilt haben, ihre Fehler zu korrigieren."
"195","1931-10-21","Zeitung","Archiv der Gegenwart, Bd. 1, 21.10.1931, S. 59 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Falls ganz Europa seine Gelder aus den Vereinigten Staaten zurückziehen sollte und wir keine Gegenforderung stellen könnten, würden uns 3200 Mill."
"196","1923-12-31","Wissenschaft","Lukács, Georg: Geschichte und Klassenbewußtsein, Neuwied u. a.: Leuchterhand 1970 [1923], S. 265","Was zur notwendigen Folge hat, daß die Geschichte auch auf den tiefer liegenden, eigentlich geschichtlichen Gebieten, in dem Staate der preußischen Restauration ihr Ende finden muß."
"197","1932-08-12","Zeitung","Archiv der Gegenwart, Bd. 2, 12.08.1932, S. 444 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Der japanische Kriegsminister General Araki teilte einer Parlamentsdeputation, die bei ihm die sofortige Anerkennung des mandschurischen Staates anregte, mit, daß der Außenminister Graf Uchida diese Frage studiere."
