"No.","Date","Genre","Bibl","Hit"
"11","1956-09-20","Zeitung","Die Zeit, 20.09.1956","Daß es aber im souveränen Ermessen eines Landes oder einer Regierung liegen soll, einen Krieg - unter Umständen einen Atomkrieg - zu entfesseln, wenn sie ihre Ziele auf andere Weise nicht erreichen kann, davon will die heutige Weltmeinung ganz einfach nichts wissen."
"12","1958-04-24","Zeitung","Die Zeit, 24.04.1958","Pakistan ist ein großes Land von 80 Millionen Einwohnern; es ist mit der deutschen Bundesrepublik (seinem drittgrößten Handelspartner) und den Deutschen gut befreundet; ich habe in dem Lande viel Freundlichkeit und Unterstützung erfahren."
"13","1959-05-01","Zeitung","Die Zeit, 01.05.1959","Die regierende marokkanische Istiqulal-Partei hat den Ministerpräsidenten des Landes, Abdallah Ibrahim, mit der Begründung ausgeschlossen, er habe bei der Bekämpfung von Banditenüberfällen versagt."
"14","1953-10-08","Zeitung","Die Zeit, 08.10.1953","Japan war am Anfang des 19. Jahrhunderts das erste Land, das sich in sehr kurzer Zeit die europäische Technik in mustergültiger Weise aneignete."
"15","1958-09-25","Zeitung","Die Zeit, 25.09.1958","In der Sowjetunion ist die Überzeugung weit verbreitet, daß der kürzeste Weg zur Festigung des Friedens in Europa über die Zusammenarbeit und Freundschaft zwischen den Völkern unseres Landes und dem ganzen deutschen Volk führt."
"16","1958-09-25","Zeitung","Die Zeit, 25.09.1958","Wir haben einige Erfahrungen in Hinsicht auf den Austausch von Journalisten-Gruppen mit anderen Ländern."
"17","1957-09-19","Zeitung","Die Zeit, 19.09.1957","Verhandlungen mit dem Land Baden-Württemberg führten aber zu keinem Erfolg."
"18","1968-01-19","Zeitung","Die Zeit, 19.01.1968","Auf die Abwertung des Pfundes - ein notwendiger Schritt, aber ebenfalls eine massive Begünstigung des britischen Exports - antworteten bereits fünfzehn Länder mit der gleichen Maßnahme."
"19","1963-01-04","Zeitung","Die Zeit, 04.01.1963","Das alte kommunistische Prinzip: Nichts importieren, das man auch im eigenen Land fördern oder erzeugen kann, gleichgültig um welchen Preis, wird nun auf den ganzen Comecon-Raum ausgeweitet."
"20","1953-11-26","Zeitung","Die Zeit, 26.11.1953","Der Botschafter habe wiederholt unterstrichen, die sowjetischen Angebote erfolgten unter der Bedingung, daß beide Länder die Politik fortsetzten, die im Freundschafts- und Beistandspakt vom Jahre 1948 niedergelegt sei."
"21","1959-08-21","Zeitung","Die Zeit, 21.08.1959","Viele Länder werden so ermuntert, ihre Zahlungsbilanzen nicht in Ordnung zu bringen, um auf diese Weise der Liberalisierung auszuweichen."
"22","1952-04-03","Zeitung","Die Zeit, 03.04.1952","Nach Wochen des Aufenthaltes in Ägypten findet man am meisten die erste Beobachtung am Tage der Ankunft bestätigt: den Gegensatz zwischen Hauptstadt und Land."
"23","1948-09-09","Zeitung","Die Zeit, 09.09.1948","Hat es einen und liegt es im europäischen Interesse, wenn Deutschland aus seiner Substanz jeweils zehn Millionen Mark aufbringen muß, damit ein anderes europäisches Land vielleicht eine Million Mark erhalten kann, während die Differenz von neun Millionen Mark nicht nur für Deutschland, sondern auch für Europa verlorengeht?"
"24","1968-11-22","Zeitung","Die Zeit, 22.11.1968","Millionen potentieller Subversanten bedrohen unser Land - und Du siehst sie nicht!"
"25","1969-01-03","Zeitung","Die Zeit, 03.01.1969","Die zweite Möglichkeit ist die, sich ein bereits erschlossenes Grundstück in einer der überall im Lande entstehenden neuen Siedlungen zu kaufen."
"26","1964-05-15","Zeitung","Die Zeit, 15.05.1964","Seitdem hatte sich der Soldat - er ist jetzt Regierungsinspektor bei der Bundesverwaltung - darum bemüht, vom Land Baden-Württemberg Entschädigung und Schadenersatz zu erhalten."
"27","1961-01-13","Zeitung","Die Zeit, 13.01.1961","Es war vielmehr zu allen Zeiten und in allen Ländern so, daß gutes Bauland immer guten Verdienst gebracht hat."
"28","1958-01-09","Zeitung","Die Zeit, 09.01.1958","Während der letzten Wochen des alten Jahres erregte sich die öffentliche Meinung in Israel an einem Vorfall, durch den ein Kardinalproblem dieses jungen Landes aufs neue in das Rampenlicht gerückt wurde."
"29","1959-10-23","Zeitung","Die Zeit, 23.10.1959","Da aber in der Bundesrepublik die Arbeitszeit stärker herabgesetzt wurde als in den anderen Ländern, war ihr Produktivitätszuwachs je Beschäftigten mit + 22 v. H. auch niedriger als in Österreich (+ 31 v. H.) und Finnland (+ 27 v. H.)."
"30","1964-06-12","Zeitung","Die Zeit, 12.06.1964","Während Moskau sich bei der UN-Welthandelskonferenz in Genf noch nach Kräften bemüht, die unterentwickelten Länder gegen die westlichen Industriestaaten aufzustacheln, laufen seine Verbündeten bereits zu jenem GATT über, das als ""Klub der Reichen"" Hauptziel der propagandistischen Angriffe der jungen Staaten ist."
"31","1950-01-19","Zeitung","Die Zeit, 19.01.1950","Hierzu investiert man auf Kosten der abgewerteten Währungen (sie sind schon wieder nicht ""echt""), auf Kosten der Freizügigkeit von Arbeit und Kapital, auf Kosten der Länder, die in der Liberalisierung schon weiter fortgeschritten sind, auf Kosten Amerikas."
"32","1962-08-10","Zeitung","Die Zeit, 10.08.1962","Am interessantesten und aufschlußreichsten war in Helsinki das selbstbewußte Auftreten vieler Jugendlicher aus den neutralen Ländern."
"33","1948-05-27","Zeitung","Die Zeit, 27.05.1948","Führende ehemalige deutsche Fachleute haben in diesen Ländern und oft mit bestem Erfolg neue Produktionslinien erschlossen, die nunmehr die Wettbewerbsfähigkeit der neuen deutschen Ausfuhr beeinträchtigen."
"34","1969-12-12","Zeitung","Die Zeit, 12.12.1969","Ein Zuwachs der Löhne und Gehälter im öffentlichen Dienst bei Bund und Ländern um zehn Prozent bringt für das kommende Jahr eine um 6,8 Milliarden Mark vermehrte Kaufkraft - allein für die Beschäftigten des öffentlichen Dienstes; und das sind nur gut 10 Prozent aller Arbeitnehmer."
"35","1947-08-28","Zeitung","Die Zeit, 28.08.1947","Die sowjetische Kriegserklärung an Bulgarien erfolgte am. selben Tage, da die Besetzung des Landes begann."
"36","1952-09-04","Zeitung","Die Zeit, 04.09.1952","3. Es ist eine - vom wirtschaftlichen Standpunkt sehr zu begrüßende - Verminderung der Leerläufe zwischen beiden Ländern festzustellen. -"
"37","1947-07-24","Zeitung","Die Zeit, 24.07.1947","Die Angriffe werden geleitet von der offiziellen sowjetischen Nachrichtenagentur TASS und im gleichen Sinn nach offenbar einheitlichen Richtlinien fortgeführt von den kommunistischen Zeitungen aller europäischen Staaten, Das Ziel ist, Mißtrauen zu Säen bei den Regierungen und Parteien derjenigen Länder, die sich auf Grund der Marshall-Aufforderung zusammengefunden haben, um einen gemeinsamen Plan für den Wiederaufbau Europas zu entwerfen, Die Hauptthese lautet:"
"38","1961-02-10","Zeitung","Die Zeit, 10.02.1961","In den zuletzt rot gewordenen Ländern, in China und auf Kuba, tragen die Frauen Waffen und gehen in Männerkleidern."
"39","1963-12-27","Zeitung","Die Zeit, 27.12.1963","Weder der Erwerb solcher Papiere an den deutschen Börsen, soweit sie hier notiert werden, noch der Direktkauf in den betreffenden Ländern hat eine nennenswerte Rolle gespielt."
"40","1959-12-25","Zeitung","Die Zeit, 25.12.1959","Zunächst erklärte sich die Skepsis aus der Furcht, der ausschließlich handelspolitische Zusammenschluß von sieben Ländern könnte, auf ganz Europa übertragen, die schwachen (aber an sich vorhandenen) Ansätze einer politischen Integration der EWG abtöten, wenn deren Gemeinsamer Markt in einen reinen Wirtschaftsklub aufgelöst werden würde."
"41","1952-02-28","Zeitung","Die Zeit, 28.02.1952","Trotz schärfsten Protestes im holländischen Parlament und in der Öffentlichkeit hat die holländische Regierung 1950 dann alles deutsche Land einer öffentlich-rechtlichen Siedlungsgenossenschaft zum Eigentum und zum Weiterverkauf an die bisherigen ""Pächter"" übertragen."
"42","1953-10-15","Zeitung","Die Zeit, 15.10.1953","Chinesische Liebesbriefe, der Phantasie des Europäers ein lyrisches Spiel von Pfirsichblüten und Schmetterlingen, offenbaren erstarrte Gefühle wie manch anderer zum Schnörkel gewordener Brauch dieses Landes."
"43","1965-10-29","Zeitung","Die Zeit, 29.10.1965","Die Bemühungen beider Länder, die direkten Kontakte zu intensivieren, sind zu begrüßen."
"44","1965-04-02","Zeitung","Die Zeit, 02.04.1965","Aber hinter den dürren Worten des Antrages verbarg sich viel mehr: eine Breitseite gegen die beiden mächtigen, regionalen Selbstverwaltungsorgane im Lande, die Landschaftsverbände Rheinland und Westfalen-Lippe."
"45","1969-05-09","Zeitung","Die Zeit, 09.05.1969","Das gleiche gilt natürlich auch für Ihr Land und für andere Länder."
"46","1964-05-29","Zeitung","Die Zeit, 29.05.1964","In keinem anderen Lande sind zurzeit solche Erscheinungen zu beobachten, die außer Sachschäden eine Menge Rätsel hinterlassen."
"47","1959-07-24","Zeitung","Die Zeit, 24.07.1959","Die Argumente: Handelszusammenschlüsse einzelner Länder seien ein Hindernis für den Welthandel, innerhalb solcher Gruppen würden die kleinen Länder von den großen beherrscht, die ihrerseits wieder durch Amerika kontrolliert würden."
"48","1964-05-29","Zeitung","Die Zeit, 29.05.1964","Die Beziehungen zwischen Ihrem Land und meinem Land waren noch nie seit Kriegsende so gut wie jetzt."""
"49","1965-10-15","Zeitung","Die Zeit, 15.10.1965","Noch ist die Ausgangslage für eine solche Unternehmung bei uns so gut wie in kaum einem anderen Land der Welt: Wir haben ein wirtschaftlich ziemlich gesundes, in vieler Hinsicht gut organisiertes und ausgerüstetes, von öffentlichen Institutionen, Funk und Presse wohlwollend unterstütztes engmaschiges Netz von Buchhandlungen im ganzen Land."
"50","1954-05-06","Zeitung","Die Zeit, 06.05.1954","Nach der im Rahmen des Grundgesetzes den Ländern zugesicherten eigenen Finanzhoheit besitzen sie das Recht zur Ausgabe eigener Anleihen."
"51","1959-07-10","Zeitung","Die Zeit, 10.07.1959","Die Alliierten sind dagegen der Meinung, Berlin sei kein Land der Bundesrepublik."
"52","1955-08-18","Zeitung","Die Zeit, 18.08.1955","Bei der Finanzierung werden nach und nach die verschiedensten Kreditarten aufgeschichtet: etwa ein Viertel geben die Länder selber, ein Drittel kommt vom Bund, 30 v. H. aus dem Lastenausgleich, und der Rest sind Mittel des Kapitalmarkts und der Sozialversicherung."
"53","1948-11-18","Zeitung","Die Zeit, 18.11.1948","Aber der illegale Handel über die Grenzen hinweg ist immer zum Nachteil des Landes; das heißt: die eigenen Steuerzahler verlieren, was die Schmuggler verdienen""."
"54","1964-05-29","Zeitung","Die Zeit, 29.05.1964","Jedes Land hat, ungeachtet der Höhe seiner Einlage, ein Vetorecht bei den Beschlüssen; die Bank kann nur kurzfristige Kredite geben, soweit sich Zahlungsüberschüsse bei ihr ansammeln; vom Westhandel der Länder bleibt sie überhaupt ausgeschlossen."
"55","1965-04-09","Zeitung","Die Zeit, 09.04.1965","Man glaube nicht den Verlegern, es fehle in den deutschsprachigen Ländern an guten und sogar hervorragenden Übersetzern."
"56","1963-05-24","Zeitung","Die Zeit, 24.05.1963","Es marschierte in viele Länder ein und eroberte sie."
"57","1968-08-30","Zeitung","Die Zeit, 30.08.1968","Zum Beispiel kündigte sie die Freundschaftsverträge mit Frankreich und England, nachdem diese Länder im Jahre 1954 die Pariser Bündnisverträge unterzeichnet hatten."
"58","1966-04-15","Zeitung","Die Zeit, 15.04.1966","Land muß sein, Land in jeder Form!"
"59","1966-08-12","Zeitung","Die Zeit, 12.08.1966","Der Finanzminister war so leichtfertig, wieder 39 Prozent Bundesanteil an der Einkommensteuer einzusetzen, obwohl längst zu erkennen war, daß die Länder auf einem höheren Anteil bestehen."
"60","1952-05-01","Zeitung","Die Zeit, 01.05.1952","Die Auffassungen über Grundlagen, Ziele und Methoden der Industrialisierung wirtschaftlich rückständiger Länder haben sich in den letzten drei Jahren entscheidend gewandelt."
"61","1967-03-31","Zeitung","Die Zeit, 31.03.1967","Als wir eine halbe Stunde später, kurz hinter dem Städtchen Schmallenberg, in das Fredeburger Land hineinfuhren - markiert war die Grenze nur durch Hagedorns Ausruf - und die Kirchtürme von Fredeburg vor uns sahen, da schien mit einem Male alles Unbehagen von Hagedorn abzufallen:"
"62","1969-03-14","Zeitung","Die Zeit, 14.03.1969","Erstaunlich oder auch nicht - ein Vierteljahrhundert ist darüber ins Land gegangen, ohne daß diese hochpolitische Affäre, die in den Jahren 1943 bis 1945 die Gestapo, den Reichssicherheitsdienst, den Volksgerichtshof beschäftigte, historisch-kritisch untersucht worden wäre."
"63","1946-07-25","Zeitung","Die Zeit, 25.07.1946","Der Mangel an Leuten ist nämlicl ein entscheidender Grund, warum Frankreichs Wirtschaft an dem Aufschwang des 19. Jahrhundeits nicht denselben Anteil hatte wie die der anderen kapitalistischen Länder, Dies macht jsich auch letzt hemmend bemerkbar; denn bei einer Bevölkerungsdichte von nur 74 j£ qkm gegen 119 im gesamten industriellen Europa ist das Land zu dünn besiedelt, als daß es"" intensiv erschlossen werden konste."
"64","1952-08-07","Zeitung","Die Zeit, 07.08.1952","Die Inflation hat in einem jungen Lande gewisse Vorteile: 20000 neue Fabriken wurden in den fünf Nachkriegsjahren, für die Perón verantwortlich zeichnet, erstellt, die Industrie hat schnellen Aufschwung genommen."
"65","1962-03-30","Zeitung","Die Zeit, 30.03.1962","Ab Ostern 1962 muß die Oberstufenarbeit in allen Ländern der Bundesrepublik im Sinne dieser Empfehlungen vor sich gehen."
"66","1963-03-22","Zeitung","Die Zeit, 22.03.1963","Wie auch der nächste Regierungschef in Ottawa heißen mag - er wird die Frage entscheiden müssen, ob es für sein Land, den Westen und den Weltfrieden nützlicher ist, Außenpolitik und Verteidigungspolitik mit Washington zu koordinieren oder gegen die USA die kanadische Position als ""kleine diplomatische Weltmacht"" zu verteidigen."
"67","1955-01-27","Zeitung","Die Zeit, 27.01.1955","Fast 200000 Besucher aus vielen Ländern strömten in den zehn Ausstellungstagen zum Kölner Messegelände, das sie tief beeindruckt, befriedigt und beglückt von der wichtigen Aufgabe, die die Photographie in unserem heutigen Leben spielt, verließen."
"68","1969-10-17","Zeitung","Die Zeit, 17.10.1969","Bei allem Pessimismus sieht man also auch in der Wall Street wieder Land."
"69","1950-05-11","Zeitung","Die Zeit, 11.05.1950","In einer Zeit, in der alles darauf ankommt, das Gemeinsame höher zu bewerten als das Trennende, bieten wir das traurige Schauspiel eines zerstrittenen Landes."
"70","1958-01-09","Zeitung","Die Zeit, 09.01.1958","Am Abstimmungsergebnis konnte kein Zweifel mehr bestehen, wobei für die Abgeordneten neben der Frage der ""Eignung"" auch der Umstand wesentlich war, daß das Land den Ausbau von Lohausen zur Hälfte mitfinanzieren müßte, wogegen bei Wahn, an dem das Land nur zu 15 v. H. beteiligt ist, der Bund die Hauptlast trüge."
"71","1961-12-15","Zeitung","Die Zeit, 15.12.1961","Auf Grund dieses Pessimismus glauben sie auch nicht an eine bedeutende wirtschaftliche Aufwärtsentwicklung des Landes."
"72","1964-09-11","Zeitung","Die Zeit, 11.09.1964","Ihr zufolge können für das Handeln des Staates, der die Verantwortung für die Existenz des Landes und damit auch für die in ihm geltenden Gesetze trägt, nicht die gleichen Regeln gelten wie für die Einwohner."
"73","1957-03-21","Zeitung","Die Zeit, 21.03.1957","Das Wohl meiner Mitglieder interessiert mich mehr als das Wohl meines Landes."""
"74","1956-07-12","Zeitung","Die Zeit, 12.07.1956","Die Kaufkraft des Arbeiters hat sich danach also nur im gleichen Umfang erhöht, in dem die Produktivität gewachsen ist, ein weiterer Beleg dafür, daß Lohnsteigerungen, die über die Produktivität hinausgehen, sich notwendigerweise nur inflatorisch, d. h. in einem Rückgang der Kaufkraft der Währung des Landes auswirken können."
"75","1969-10-03","Zeitung","Die Zeit, 03.10.1969","Sie gehörten neun verschiedenen Ländern an."
"76","1967-12-08","Zeitung","Die Zeit, 08.12.1967","Zwar wird die sozialistische und panarabische Solidarität lautstark gefeiert; die Zeitung mit der höchsten Auflage im Lande, ""El-Moudjahid"", zitiert als ausländische Pressestimmen neben ""Le Monde"" vorzugsweise ägyptische Blätter sowie die ""Prawda"" und ""Neues Deutschland""; jedes Scharmützel in Südvietnam wird zum Sieg der ""Patrioten"" über die amerikanischen Imperialisten ausgedeutet, und jede Schießerei am Suezkanal erscheint als Übergriff der Zionisten."
"77","1951-04-05","Zeitung","Die Zeit, 05.04.1951","Die Entwicklung zu dieser Rolle Hannovers als Mittler und Mittelpunkt der wirtschaftlichen, geistigen, kulturellen und auch politischen Interessen eines so vielfältigen Gebietes, dessen Grenzen von den Bergen des deutschen Mittelgebirges bis zu den Küsten der Nordsee reichen, wurde in erster Linie durch seine Verkehrslage beeinflußt: die Stadt liegt im Schnittpunkt bedeutender internationaler Verkehrslinien, die den Westen Europas mit dem Osten und die skandinavischen Länder mit den Ländern Südeuropas verbinden."
"78","1967-07-14","Zeitung","Die Zeit, 14.07.1967","Der Jugend beider Länder sei sein Buch gewidmet, jener deutschen Jugend, die Hitler nicht zu verantworten habe, und der israelischen Jugend, die Hitler nicht zu erleiden hatte."
"79","1964-11-20","Zeitung","Die Zeit, 20.11.1964","Es bleibt abzuwarten, ob andere Länder, die sich gerne als Musterkinder des Welthandels feiern und die EWG des offenen oder heimlichen Protektionismus zeihen, ebenso liberale Vorschläge machen werden."
"80","1957-09-12","Zeitung","Die Zeit, 12.09.1957","Den ersten Ergebnissen der Handwerkszählung, die jetzt das Bundesministerium für Wirtschaft bekanntgab, liegen allerdings nur die Zahlen von sieben Ländern zugrunde."
"81","1962-04-06","Zeitung","Die Zeit, 06.04.1962","Der Goslarer Oberstadtdirektor Schneider sagte, es gehe nicht an, daß Bund und Länder den Harz als ""Verdünnungszone"" links liegen lassen."
"82","1968-11-22","Zeitung","Die Zeit, 22.11.1968","Juden als Volk habe es immer nur im Lande Israels gegeben, im Exil jedoch nur jüdische Religionsgemeinschaft."
"83","1966-07-29","Zeitung","Die Zeit, 29.07.1966","""Ziel der Sendung war der Versuch, Mitglieder von Kommunistischen Parteien aus zwei kapitalistischen Ländern Europas gegen die SED auszuspielen und so den Zwecken der Bonner CDU und jener sozialdemokratischen Führer dienstbar zu machen, die CDU-Politik treiben."
"84","1969-10-03","Zeitung","Die Zeit, 03.10.1969","Wenn Japan große Kapitalreserven verfügbar hat und in diesen Ländern investiert, kann es eine immer größere Rolle für das Wirtschaftswachstum und den allgemeinen Wohlstand dieser Länder spielen."
"85","1968-08-16","Zeitung","Die Zeit, 16.08.1968","Unser Land ist ja groß und will gerodet werden."
"86","1964-05-22","Zeitung","Die Zeit, 22.05.1964","Daß diese Befürchtung nicht ganz grundlos ist, zeigt der Auftrag des Ministerrats an die EWG-Kommission, die sechs Länder in der Kennedy-Runde in Genf zu vertreten und über die Vereinigung der handelspolitischen Instrumente der ""sechs"" - z.B. Schutzklauseln gegen Überangebot, Einfuhrkontingente - Vorgespräche zu führen."
"87","1947-10-02","Zeitung","Die Zeit, 02.10.1947","Damals war die Beseitigung der Zollmauern zwischen zwei Ländern darum wirklich gleichbedeutend mit Freiheit des gegenseitigen Handelsverkehrs und Gleichheit, der Einfuhrbedingungen für alle dritten Länder."
"88","1947-09-11","Zeitung","Die Zeit, 11.09.1947","Wenn wir uns vorstellen, daß es diese Länder nie gegeben hätte, würde in unserer Vorstellung nichts von dem übrigbleiben, was wir heute unter Europa verstehen."
"89","1959-10-09","Zeitung","Die Zeit, 09.10.1959","Der Bau der Pipeline, die Rotterdam-Pernis mit den Raffinerien in Wesseling, Godorf und Wesel auf einer Gesamtstrecke von 292 km verbinden wird, ist weit fortgeschritten, Vor einigen Tagen erreichten die Bagger die deutsche Grenze bei Venlo und fressen sich jetzt weiter durch das niederrheinische Land."
"90","1951-10-11","Zeitung","Die Zeit, 11.10.1951","Unter den Abnehmern befinden sich nicht nur europäische Länder, sondern der Export streut über die ganze Welt."
"91","1957-02-21","Zeitung","Die Zeit, 21.02.1957","Die 120 Millionen Mark, die nötig sind, um das Honnefer Modell der Studienförderung, auf das sich 1955 der Bundesinnenminister, die Ständige Kultusministerkonferenz, die Rektorenkonferenz und die Vertreter der Studentenschaften geeinigt haben, zu verwirklichen - diese Summe, mit der man dem Unfug des ""Studiums als Nebenbeschäftigung"" ein Ende bereiten könnte (ohne damit gleich den ""Staatsstudenten"" zu schaffen), vermögen die Länder nun wirklich nicht mehr aufzubringen."
"92","1969-10-03","Zeitung","Die Zeit, 03.10.1969","Doch wer in England, dem bald klassischen Land für Lohn- und Preisvorschriften, wird denn schon einer bloßen Empfehlung nachleben?"
"93","1957-08-22","Zeitung","Die Zeit, 22.08.1957","Die Aufhebung des Ladenschlußgesetzes ist erforderlich; an seine Stelle soll lediglich ein Rahmengesetz treten, das den Ländern und Gemeinden selbständige Regelungen je nach den lokalen Bedürfnissen ermöglicht."
"94","1957-06-06","Zeitung","Die Zeit, 06.06.1957","Bund und Land haben geholfen, und das reicht aus, um das ""Festival des Beiprogramms"" sich entwickeln zu lassen."
"95","1955-04-21","Zeitung","Die Zeit, 21.04.1955","Um über ägyptische Literatur sprechen zu können, muß man drei Aspekte des Lebens in diesem Lande in Betracht ziehen: den politischen, den wirtschaftlichen und den gesellschaftlichen - wenn aus keinem anderen Grunde, so deshalb, weil jeder Schriftsteller, je nach Empfindungs- und Darstellungsvermögen, seine eigene Interpretion eines oder mehrerer dieser Aspekte und ein Bild seiner eigenen Klasse im besonderen und der Gesellschaft im allgemeinen vermittelt."
"96","1968-03-22","Zeitung","Die Zeit, 22.03.1968","""Land Bayern."
"97","1961-11-10","Zeitung","Die Zeit, 10.11.1961","Wir sind ein durch und durch westliches Land und wollen nichts anderes sein."
"98","1966-07-29","Zeitung","Die Zeit, 29.07.1966","Jede Zählung kam zu einem anderen Ergebnis), die, vom Fußball angezogen, sagen wir getrost noch einmal: ""magisch"" angezogen, aus mehr als hundert Ländern Devisen nach England exportierten und denen Mr."
"99","1947-08-21","Zeitung","Die Zeit, 21.08.1947","Wenn die europäische Wirtschaftsstabilität wiederhergestellt werden und jedes Land entsprechend seinen Bodenschätzen und seiner industriellen Leistungsfähigkeit einen Beitrag dazu leisten soll, muß auch alles vermieden werden, was die natürliche und historisch gewordene europäische Arbeitsteilung stört und hemmt."
"100","1947-07-03","Zeitung","Die Zeit, 03.07.1947","Für das gegenwärtige Parlament, - eine verfassunggebende Versammlung, die auch sonst legislativwirkt - wird das Mandat in diesem Sommer erlöschen; bis dahin soll es die Verfassung des Landes angenommen und ein Präsidium der Republik gewählt haben."
"101","1964-12-25","Zeitung","Die Zeit, 25.12.1964","Und jetzt fahren wir üben eine der Kölner Rheinbrücken in das Bergische Land zu den nahen Ufern der Wupper."
"102","1968-03-29","Zeitung","Die Zeit, 29.03.1968","Das passiert doch sonst keinem Land."
"103","1960-07-01","Zeitung","Die Zeit, 01.07.1960","Herr Adler hat miterlebt, wie das Land zu einem Staat wurde."
"104","1960-06-10","Zeitung","Die Zeit, 10.06.1960","Der Marschall hat in letzter Zeit einige martialische Reden gehalten, in denen es an tönenden Vokabeln wie ""Ausradieren"" oder Unbesiegbarkeit der Sowjetarmee"" nicht fehlte, und letzte Woche versetzte er die Welt mit seiner Raketendrohung gegen jene Länder, von denen aus amerikanische Aufklärer zum Flug über die Sowjetunion starten sollten, in verständliche Aufregung."
"105","1967-08-11","Zeitung","Die Zeit, 11.08.1967","Denn soviel ist sicher: Gelingt es Hussein nicht, sein Land vor dem Absturz in den Abgrund zu bewahren und die Not der mehr als 200000 Flüchtlinge zu lindern, dann droht ihm der Fluch (und der heißt: Putsch)."
"106","1969-11-14","Zeitung","Die Zeit, 14.11.1969","Richtiger wäre es gewesen, die Zuständigkeiten zwischen Bund und Ländern vollständig und klar aufzuteilen und im übrigen die Länder nicht nach den Zufälligkeiten der Unternehmenssitze, sondern nach den Gesichtspunkten des objektiven Bedarfs am Steueraufkommen zu beteiligen, wie es der niedersächsische Finanzminister Kubel vorgeschlagen hatte."
"107","1947-02-20","Zeitung","Die Zeit, 20.02.1947","Man kann im heutigen Deutschland nicht ""höher nach oben"" gelangen als bis zum Ministerpräsidenten eines deutschen Landes und nicht ""tiefer nach unten"" als bis zum Hauptschuldigen oder Belasteten im Sinne der Denazifizierungsgesetze."
"108","1960-05-20","Zeitung","Die Zeit, 20.05.1960","Seine Politik der lächelnden Koexistenz hatte sich als unrentabel erwiesen, hatte auch im eigenen Lande falsche Hoffnungen geweckt; sie drohte, die Basis der noch in keinem Augenblick aufgegebenen kommunistischen Idee der Weltrevolution, die er auf ""natürlichem Wege"" zu erlangen hoffte, zu untergraben und den revolutionären Eifer der Sowjetmenschen zu hemmen."
"109","1958-01-16","Zeitung","Die Zeit, 16.01.1958","Vom 1. bis 9. März finden hier die Nordischen Skiweltmeisterschaften (Langlauf und Sprunglauf) statt, zu denen die Finnen Sportler aus vielen Ländern erwarten."
"110","1969-04-04","Zeitung","Die Zeit, 04.04.1969","In jedem Land trägt sein Unglück besondere nationale Züge."
"111","1956-07-19","Zeitung","Die Zeit, 19.07.1956","Um dies zu erkennen, braucht man sich nur an die Argumente zu erinnern, die die deutsche Exportwirtschaft vorbrachte, als die Bank deutscher Länder von dem Verrechnungsabkommen mit südamerikanischen Ländern zu multilateralen Zahlungssystemen überging."
