"No.","Date","Genre","Bibl","Hit"
"69","1949-07-21","Zeitung","Die Zeit, 21.07.1949","Bisher hat das State Department den Aufruf von Baguio nur höflich begrüßt, im übrigen aber den beteiligten Staaten deutlich die kalte Schulter gezeigt."
"70","1962-04-06","Zeitung","Die Zeit, 06.04.1962","""Gerade für die Finanzgerichtsbarkeit ist dies von besonderer Bedeutung"", heißt es wörtlich in den Urteilsgründen, ""da sie nicht über Rechtsstreitigkeiten der Bürger untereinander oder über die Maßnahmen der gewährenden Verwaltung, sondern, über Akte einer der wichtigsten staatlichen Eingriffsverwaltungen entscheidet, also zur Wahrung der Grundrechte, die in erster Linie Abwehrrechte des Bürgers gegen den Staat sind, in besonderem Maße berufen ist."""
"71","1965-02-26","Zeitung","Die Zeit, 26.02.1965","Mit dem Wohngeldgesetz hilft der Staat recht großzügig jedem, der trotz bescheidener Einkünfte gut zu wohnen wünscht."
"72","1968-06-14","Zeitung","Die Zeit, 14.06.1968","Vorbild bleibt die Planwirtschaft sozialistischer Warenproduzenten mit direkter Preiskontrolle durch den Staat."
"73","1962-01-26","Zeitung","Die Zeit, 26.01.1962","Begründung: Der preußische Staat, der seit jeher Träger des Militarismus und der Reaktion in Deutschland war, hat de facto aufgehört zu bestehen."
"74","1964-02-28","Zeitung","Die Zeit, 28.02.1964","Weder der Staat noch die Universitäten sind allein in der Lage, den steigenden Bedarf der Industrie an qualifizierten Arbeitskräften zu befriedigen."
"75","1965-07-23","Zeitung","Die Zeit, 23.07.1965","Die Zahl der Besucher aus kommunistischen Staaten hat sich nach Ostberliner Angaben innerhalb von zwei Jahren beinahe vervierfacht."
"76","1961-09-01","Zeitung","Die Zeit, 01.09.1961","Die Bundesfinanzrichter erklären jedoch, daß das Vertrauen des Bürgers zum Staat den Vorrang haben muß, auch wenn hierdurch ein gewisser Verlust an Steuern eintritt."
"77","1947-10-16","Zeitung","Die Zeit, 16.10.1947","Die Ministerpräsidenten der fünf arabischen Staaten Syrien, Libanon, Irak, Transjordanien und Ägypten sprachen sich in einer Geheimsitzung, wie Reuters Korrespondent erfährt, für ""militärische Maßnahmen"" aus, falls Großbritannien Palästina räumen sollte."
"78","1965-11-26","Zeitung","Die Zeit, 26.11.1965","Dagegen ist so lange nichts zu sagen, als diese ""Gewalt"" nicht auf vom Staat zu regelnde Dinge und auf Nichtmitglieder einzuwirken versucht."
"79","1966-04-08","Zeitung","Die Zeit, 08.04.1966","1. Bist Du für Verhandlungen und für die Verständigung der Regierungen der beiden deutschen Staaten mit dem Ziel der Entspannung und der Schaffung der Voraussetzungen für ihre Zusammenarbeit und schrittweise Vereinigung?"
"80","1956-11-22","Zeitung","Die Zeit, 22.11.1956","So, wie Staaten nun einmal sind, ist es sinnlos, sie deshalb moralisch anzuklagen."""
"81","1950-10-12","Zeitung","Die Zeit, 12.10.1950","Ich fragte 'mich, wie der sozialistische Staat eigentlich aussehen sollte, der mir vorschwebte."
"82","1965-07-09","Zeitung","Die Zeit, 09.07.1965","Die Pionierzeit war zu Ende, der Druck auf den jungen Staat hatte nachgelassen, der Streit der Parteien beherrschte das politische Feld."
"83","1966-08-19","Zeitung","Die Zeit, 19.08.1966","Der Meinungsumschwung begann in eigentümlicher japanischer Sprunghaftigkeit mit einer Erklärung des stellvertretenden Außenministers und ehemaligen Moskau-Botschafters Shimoda, es könne nicht mehr länger hingenommen werden, daß die nuklearen Staaten eine Monopolisierung der Weltpolitik versuchten."
"84","1969-07-11","Zeitung","Die Zeit, 11.07.1969","""Nicht von ungefähr bevorzugen die schulplanmäßigen Lesebücher die Poesie der stillen Dinge und schönen Gesten, nicht von ungefähr gehen in ihnen anständige und gesunde Menschen ordentlich ihrem Tagwerk nach, abseits Horn Kapitalismus, nicht von ungefähr handeln sie von der ewigen Natur, vom ewigen Staat und der ewigen Mutter."""
"85","1947-08-21","Zeitung","Die Zeit, 21.08.1947","Im Becken des Kolorado-Flusses, in den Staaten Arizona, Kolorado, Utah, Neu-Mexiko und Californien, sind Karnotitvorkommet gefunden worden, die strichweise in dem von den Flüssen zersägten Sandstein dieser Gebirgsgegenden enthält sind."
"86","1959-11-27","Zeitung","Die Zeit, 27.11.1959","Die wirtschaftliche Verbindung zweier großer kommunistischer Staaten ist beunruhigend."
"87","1960-10-07","Zeitung","Die Zeit, 07.10.1960","Zwei Staaten, so könnte man meinen, die einander gleichwertig sind und sich nur in bestimmten Konstitutionsprinzipien unterscheiden."
"88","1955-12-29","Zeitung","Die Zeit, 29.12.1955","Und da aus allen diesen Faktoren der neue deutsche Staat entstand, tat sich eine Möglichkeit auf, so etwas wie den christlichen Staat aus dem Fundament her zu schaffen."
"89","1966-04-08","Zeitung","Die Zeit, 08.04.1966","Wären an einer solchen internationalen Behörde Vertreter kommunistischer Staaten beteiligt, so könnte ihre Entscheidungsfähigkeit durch die Gegensätze der Ziel- und der Rechtsvorstellungen über demokratische Verfahren und Verhaltensweisen in Frage gestellt sein."
"90","1969-03-28","Zeitung","Die Zeit, 28.03.1969","Für diese Konservativen steht der Staat über den Freiheiten des einzelnen."
"91","1952-10-30","Zeitung","Die Zeit, 30.10.1952","Vor kurzem folgte sie einer Einladung in den neuen Staat Pakistan, wo sie monatelang unter den Mohammedanern lebte, in ihre Häuser Eingang fand und viele persönliche Beziehungen anknüpfte."
"92","1951-01-04","Zeitung","Die Zeit, 04.01.1951","Politische Hauptforderung Hoovers, die er in dieser Rede stellte, war ""die Erhaltung der Vereinigten Staaten als das Gibraltar der westlichen Zivilisation auf der westlichen Hemisphäre""."
"93","1965-12-03","Zeitung","Die Zeit, 03.12.1965","""Ja, aber eine Föderation von Staaten."""
"94","1969-02-21","Zeitung","Die Zeit, 21.02.1969","Jetzt allerdings haben sie gerade die Mitteilung bekommen, daß ihren Mandanten das Armenrecht zugestanden wurde, sie damit also von Staats wegen honoriert werden."
"95","1953-04-23","Zeitung","Die Zeit, 23.04.1953","Belgien und Luxemburg sind die Länder mit der am stärksten liberalisierten Wirtschaft von allen am Kriege beteiligten Staaten."
"96","1961-11-03","Zeitung","Die Zeit, 03.11.1961","Sportliche Siege zu erringen und Rekorde aufzustellen, ist eine Aufgabe, die es unter Zurückstellung aller persönlichen Wünsche und bei einer totalen Förderung durch den Staat zu erfüllen gilt."
"97","1953-06-11","Zeitung","Die Zeit, 11.06.1953","Ich bin bereit, sofort nach dem Abschluß und der Annahme eines Waffenstillstandsabkommens mit Ihnen über einen beiderseits gen Verteidigungspakt zu verhandeln, der auf der gleichen Grundlage wie die bereits abgeschlossenen Verträge zwischen den Vereinigten Staaten und den Philippinen oder den Vereinigten Staaten und Australien sowie Neuseeland aufgebaut ist."""
"98","1947-01-09","Zeitung","Die Zeit, 09.01.1947","Es hatte einmal einen Sinn, damals, als es aufkam, zur Zeit Franz I., als der französische Staat von Spanien."
"99","1968-11-08","Zeitung","Die Zeit, 08.11.1968","Aber durch seine schmucklose Nüchternheit könnte er ein neues Vertrauen zum Staat wecken."
"100","1964-03-13","Zeitung","Die Zeit, 13.03.1964","Die Pavillons der einzelnen amerikanischen Staaten werden einen größeren Platz einnehmen als die der ganzen übrigen Welt."
"101","1952-04-17","Zeitung","Die Zeit, 17.04.1952","Der Staat gibt einen jährlichen Zuschuß für Gehälter, Betrieb und Unterhaltung des Gebäudes."
"102","1960-07-08","Zeitung","Die Zeit, 08.07.1960","Von eh und je war der Staat für die Liberalen nichts anderes als eine Art Versicherungsanstalt, bei der man Sicherheit für Leben, Freiheit und Eigentum erkaufte und von der man im übrigen nicht behelligt werden wollte; für die Konservativen aber war er die Verkörperung der gottgewollten sozialen Ordnung, während für die Sozialisten sein Sinn, die besondere Aufgabe darin lag, die wirtschaftlich Abhängigen zu befreien, damit sie politisch frei würden."
"103","1962-01-19","Zeitung","Die Zeit, 19.01.1962","Die Vorbehalte gegen Impfungen jeglicher Art sind hierzulande indessen ungeheuer stark, und so fällt denn der Vergleich' des sogenannten ""Durchimpfungsgrades"", das heißt der konsequent fortgesetzten Impfungen, unter einigen Staaten erschreckend aus:"
"104","1969-10-17","Zeitung","Die Zeit, 17.10.1969","Aus dem Briefwechsel des Studenten Randy J. Dicks mit dem Präsidenten der Vereinigten Staaten, Richard M. Nixon, über die jüngsten Demonstrationen gegen den Vietnam-Krieg:"
"105","1958-02-20","Zeitung","Die Zeit, 20.02.1958","Zehn Jahre Staat Israel."
"106","1969-07-25","Zeitung","Die Zeit, 25.07.1969","So sprach, wie schon gesagt, die Sowjetunion, eine Großmacht, die Großmachtpolitik treibt und die wohl 4 la longue nicht absehen konnte von dem offenbaren Faktum, daß es mehr Araber gibt als Juden, mehr arabisches Öl all jüdisches, daß militärische Stützpunkte in den arabischen Staaten einen höheren strategischen Wert haben als in Israel, Die Linke im weiteren und weitesten Sinn aber, und ganz besonders die protestierende äußerste Linke, der ich mich auf weiten Strecken verbunden weiß, hat diese Großmacht?"
"107","1965-01-01","Zeitung","Die Zeit, 01.01.1965","Weiter: ""Eine falsche Steuer- und Lohnpolitik von Staat, Wirtschaft und Gewerkschaften, Auszahlung zu hoher Löhne an Jugendliche..., Vernachlässigung der Kinder durch Frauen- und Mütterarbeit und schlechtes, geistig-moralisches Milieu an vielen Arbeitsstätten."""
"108","1955-04-14","Zeitung","Die Zeit, 14.04.1955","In der Geschichte Japans nimmt die Bevölkerungsfrage aber nach wie vor eine dominierende Stellung ein Und der Staat steht vor der Aufgabe, das Problem der Überbevölkerung zu lösen."
"109","1963-04-12","Zeitung","Die Zeit, 12.04.1963","ES ENTHÄLT, synoptisch angeordnet, Text und Neuübersetzung des 1797 entstandenen ""Rime of the Ancient Mariner"" und ein erläuterndes Nachwort des in den Vereinigten Staaten lehrenden Germanisten Heinz Politzer."
"110","1951-01-18","Zeitung","Die Zeit, 18.01.1951","Entscheidend ist, daß in jedem Falle der vom Staat ausgeübte Zwang bestimmend war."
"111","1967-06-09","Zeitung","Die Zeit, 09.06.1967","Mit der Lösung dieser Aufgaben hat der israelische Staat eine Art Entwicklungsmodell für viele junge Staaten in Asien, Afrika und Lateinamerika geschaffen."
"112","1969-09-26","Zeitung","Die Zeit, 26.09.1969","Dabei zeigt Pompidou ebenso wie sein Ministerpräsident Chaban-Delmas durchaus glaubwürdige Entschlossenheit, den ""Staat zu verteidigen"", sofern sich etwas wie ""die Ereignisse vom Mai und Juni 1968"" wiederholen sollte."
"113","1948-04-15","Zeitung","Die Zeit, 15.04.1948","Als letzte Gruppe von Staaten haben Dänemark, Brasilien, Norwegen und Venezuela die Rechte aus deutschen Warenzeichen beschlagnahmt und teilweise weiterverkauft."
"114","1949-08-04","Zeitung","Die Zeit, 04.08.1949","Welche Schwierigkeiten könnten nicht entstehen, wenn jedesmal ein starker mittelamerikanischer Staatenbund unter guatemaltekischer Führung der Gegenspieler der Vereinigten Staaten sein würde."
"115","1959-11-06","Zeitung","Die Zeit, 06.11.1959","Wir haben vier völlig verschiedene Typen politischer Gemeinwesen zu unterscheiden: den heidnischen Staat Neros, die ""Obrigkeit"" von Christen über Christen, den säkularen Staat der Neuzeit und den totalen Staat, der das Glaubensbekenntnis für die weltliche Regierung fordert und der darum mit der christlichen Kirche noch schneller in Widerstreit gerät als der heidnische Staat."
