"No.","Date","Genre","Bibl","Hit"
"120","1990-02-09","Zeitung","Die Zeit, 09.02.1990","Bahr: Sobald in der DDR wieder Länder existieren, gibt es auch die theoretische Möglichkeit, daß einzelne Länder die Vereinigung mit der Bundesrepublik beschließen."
"121","1994-07-01","Zeitung","Die Zeit, 01.07.1994","Wie kommt es, daß das ganze Land den Abschied vom amtierenden Bundespräsidenten bedauert und betrauert:"
"122","1990-04-06","Zeitung","Die Zeit, 06.04.1990","Er begann, Land aufzukaufen oder vom Forstdepartment zu pachten, hatte beste Beziehungen und dachte, ihm konnte nichts passieren."
"123","1991-11-01","Zeitung","Die Zeit, 01.11.1991","Der Dienst bestimmte, in welche Länder Mertins komplette Kriegsausrüstungen zu liefern hatte - Panzer, Flugzeuge, Schiffe, Handfeuerwaffen, Raketen und Munition."
"124","2000-06-21","Zeitung","Die Zeit, 21.06.2000","Schon vor der historischen Umarmung von Kim Jong Il mit Südkoreas Präsidenten Kim Dae Jung hatte Peking den bis dahin nie aus seinem Land ausgereisten Potentaten empfangen, hatten Australien und Italien Beziehungen zu ihm aufgenommen."
"125","2000-08-24","Zeitung","Die Zeit, 24.08.2000","So kursiert das Gerücht, dass bei Häusern made in Austria die Holzbauweise vorherrsche, weil die heimischen Baumeister den gesamten Steinvorrat des Landes für die Errichtung von so genannten Alpen verbraucht hätten."
"126","2002-01-17","Zeitung","Die Zeit, 17.01.2002","Zwar lassen auch in den alten Ländern die Parteibindungen nach."
"127","1999-10-28","Zeitung","Die Zeit, 28.10.1999","Als Höcherls fünf Millionen aufgebraucht waren, stiegen die Länder, an ihre Kulturhoheit gemahnt, mit gerade mal 750000 Mark jährlich in die Nachwuchsförderung ein."
"128","1991-11-15","Zeitung","Die Zeit, 15.11.1991","Da das Land keine Regierungspräsidien einrichtet, erhöht sich das Arbeitspensum auf der Ministerialebene noch einmal."
"129","1996-04-05","Zeitung","Die Zeit, 05.04.1996","Wie das alles kommt?Lisa geht nachts auf Reisen, schnurstracks durch die Wand, mitten ins bunte Land der Kreise."
"130","1994-12-09","Zeitung","Die Zeit, 09.12.1994","Während die Finanzblätter des Landes die Streithähne zur Einigung ermahnen, fallen diese aus ihren Rollen."
"131","1992-10-16","Zeitung","Die Zeit, 16.10.1992","Die DDR aber haben die Bürgerrechtler auf dem Gewissen - mit ihrem ""unverständlichen Haß"" haben sie das Land zerstört, als sie eine Kooperation mit dem MfS ablehnten."
"132","2004-06-09","Zeitung","Die Zeit, 09.06.2004","Er hatte auf einmal Luft und Zeit, sie ließen ihn ungestört arbeiten, und in seinen Mannschaften tummelten sich bald Nationalspieler aus vieler Herren Ländern."
"133","1996-10-18","Zeitung","Die Zeit, 18.10.1996","Möglicherweise verkauft man dort weiterhin Schaschlik, denn derart gute Fleischspieße gibt es im Land der Bratwurst nicht."
"134","2004-11-18","Zeitung","Die Zeit, 18.11.2004","Vor allem die Moschee an der Stadtautobahn in Madrid, die größte des Landes, ist ein ständiger Brennpunkt, weswegen sie inzwischen völlig abgeriegelt wird und der Eintritt nur noch gegen Vorlage des Personalausweises möglich ist."
"135","2001-12-27","Zeitung","Die Zeit, 27.12.2001","zählt zu jenen Managern im Lande, die immer wieder ins Kreuzfeuer der Kritik geraten."
"136","1996-06-07","Zeitung","Die Zeit, 07.06.1996","Für die meisten dieser Dienstleistungen sind in der Bundesrepublik nicht Bundesbehörden zuständig, sondern Länder und Gemeinden sie unterhalten Schulen, Universitäten, Sozialämter, Gerichte und Polizeireviere."
"137","2003-07-24","Zeitung","Die Zeit, 24.07.2003","""Gomorrha"" hatte Harris sein Unternehmen genannt, nach dem 1. Buch Moses: ""Da ließ der Herr Schwefel und Feuer regnen vom Himmel herab auf Sodom und Gomorrha und die ganze Gegend und alle Einwohner der Städte und was auf dem Lande gewachsen war.""Harris ließ Brandbomben hinabregnen, um die Feuerwehr durch Erschöpfung auszuschalten, und schickte Sprengbomben und Luftminen hinterher."
"138","1993-02-26","Zeitung","Die Zeit, 26.02.1993","Der Dreißigjährige Krieg ist vorüber, das Land ist verwüstet, die Bevölkerung dezimiert."
"139","2004-03-25","Zeitung","Die Zeit, 25.03.2004","Es mag zu früh sein, exakt zwölf Monate nach den Reformankündigungen des Kanzlers draußen im Lande nach den Folgen zu schauen."
"140","1990-10-26","Zeitung","Die Zeit, 26.10.1990","Sonja ist 28 Jahre alt, sie lebt auf dem Land in der Nähe von Chemnitz."
"141","2004-01-22","Zeitung","Die Zeit, 22.01.2004","Wie tief die Krise des Landes wirklich ist - oder als wie tief sie wahrgenommen wird -, das lässt sich am ehesten an einer Formulierung des SPD-Fraktionschefs ablesen."
"142","1995-05-19","Zeitung","Die Zeit, 19.05.1995","Wenn Schotten und Waliser England sagen, meinen sie ""das Land der Unterdrücker""."
"143","2003-02-13","Zeitung","Die Zeit, 13.02.2003","Mal wurde er über den grünen Klee gelobt, dann avancierte er, wegen seiner Sehnsucht nach dem Euro, zum ""gefährlichsten Mann im Lande""."
"144","1993-09-24","Zeitung","Die Zeit, 24.09.1993","Aus den kleineren Ländern der Gemeinschaft mache sowieso jeder Karriere, der halbwegs mithalten könne."
"145","2002-03-21","Zeitung","Die Zeit, 21.03.2002","Aber auch das Deutschland des 20. Jahrhunderts war einst ein kriegszerstörtes Land."
"146","2004-07-01","Zeitung","Die Zeit, 01.07.2004","Nicht wenige im Lande, Intellektuelle, Politiker, Journalisten, sagen heute: ""Das Polder-Modell ist tot.""Übertrieben?""Vielleicht ist das Polder-Modell nur k. o."", sagt Lodewijk de Waal, als wolle er zeigen, dass er noch zu scherzen vermag."
"147","2001-10-04","Zeitung","Die Zeit, 04.10.2001","Und entfernen uns immer weiter von dem vor Jahrzehnten vereinbarten Ziel, 0,7 Prozent des Sozialprodukts an arme Länder abzugeben."
"148","1997-06-27","Zeitung","Die Zeit, 27.06.1997","Ob man die Partei mit ihren vier Prozent im Bund oder zwanzig Prozent in einem ostdeutschen Land an der Macht teilhaben läßt, ist eine rein pragmatische Entscheidung, die selbstverständlich mit einem Höllengetöse von hochmoralischen Vorwürfen einhergehen wird."
"149","2002-08-01","Zeitung","Die Zeit, 01.08.2002","Am Ende der Reise durch ein Land im Umbruch spielt die Symphonie der Stille: Gassen, die schweigen, Ölbaumblätter, die im Böenhauch zittern."
"150","1992-11-06","Zeitung","Die Zeit, 06.11.1992","Neben der Arbeitsmigration sind Landflucht und sprunghafte Urbanisierung wichtige Ursachen für den gesellschaftlichen Wandel der nordafrikanischen und nahöstlichen Länder."
"151","1994-05-20","Zeitung","Die Zeit, 20.05.1994","Es ist ja keineswegs so, daß alle Länder in gleicher Weise auf die beschäftigungspolitische Herausforderung reagiert hätten, und auch von ihrer wirtschaftspolitischen Grundausrichtung waren sie in unterschiedlicher Weise darauf vorbereitet."
