"No.","Date","Genre","Bibl","Hit"
"24","1969-11-14","Zeitung","Die Zeit, 14.11.1969","Diese Formulierungen legen eine Frage nahe: Hat der Zustand ohne Krieg seine Ursache in dieser Koexistenz zweier Imperien, die sich mit einem modus vivendi abgefunden haben, der vielleicht sogar dem Willen der Völker widerspricht?"
"25","1968-07-26","Zeitung","Die Zeit, 26.07.1968","Ceaucescu sagte, das gesamte rumänische Volk sei ""ein Herz und eine Seele"" mit dem tschechoslowakischen Volk."
"26","1964-11-20","Zeitung","Die Zeit, 20.11.1964","Und ebenso wird sich das deutsche Volk an die latente Krise seiner gegenwärtig noch größten Partei zu gewöhnen haben, was noch nichts darüber besagt, wie es sich daran gewöhnt."
"27","1959-03-27","Zeitung","Die Zeit, 27.03.1959","An diesem Vorschlag entzündeten sich nun die Gemüter, die sich darüber erbost zeigten, daß der Kleinaktionärsvertreter nicht aus ihrer Mitte benannt worden war, daß nicht auch das zweite Mandat einem ""Mann aus dem Volke"" - wie man sich ausdrückte - vorbehalten war, daß ein ""Kapitalist"" wie der Unternehmer Werhahn angeblich kein Vertreter der Aktionärsinteressen sein könnte, daß überhaupt eine Neuwahl angesetzt worden sei, obwohl der günstige Verlauf des Berichtsjahres doch gezeigt habe, daß das Geschäft auch so floriere u. a. m."
"28","1946-05-23","Zeitung","Die Zeit, 23.05.1946","Sie treffen die Substanz dieses Volkes, bevor sie noch bekannt sind."
"29","1949-11-10","Zeitung","Die Zeit, 10.11.1949","Früher waren es vornehmlich die Schluchten und Untiefen der menschlichen Seele, die mit goldenen Dichterworten ausgefüllt wurden, und das Volk ging hin und kaufte die Werke und beweinte sie."
"30","1969-10-31","Zeitung","Die Zeit, 31.10.1969","""Wir haben sowenig Bedarf an blinder Zustimmung, wie unser Volk Bedarf hat an gespreizter Würde und hoheitsvoller Distanz"", und hinzugefügt hatte, das Selbstbewußtsein seiner Regierung werde sich als Toleranz zu erkennen geben."
"31","1953-02-12","Zeitung","Die Zeit, 12.02.1953","Sie werden sich darauf stützen, daß die Abkommen von den Sowjets verletzt seien und zur Versklavung anderer Völker geführt hätten."
"32","1951-04-05","Zeitung","Die Zeit, 05.04.1951","Er sagte, daß niemand der Kirche die Verantwortung für die Lebensfragen des deutschen Volkes abnehmen könne, daß aber auch nicht der Eindruck entstehen dürfe, als wollte oder könnte die Kirche den berufenen Führern des Staates ihre Verantwortung abnehmen."
"33","1965-07-02","Zeitung","Die Zeit, 02.07.1965","""Denn Volk will zu Volk und kommt zu Volk."""
"34","1966-10-21","Zeitung","Die Zeit, 21.10.1966","Daß Konfessionsschulen zur Unwahrhaftigkeit erziehen, ist mit Punkt 5), daß sie die Erziehung zum Staatsbürger erschweren, wohl noch etwas mehrals eine krasse Beleidigung eines großen Teiles unseres deutschen Volkes."
"35","1959-07-17","Zeitung","Die Zeit, 17.07.1959","Aber wenn man früh genug unterwegs ist, kann man sehen, wie tief die buddhistische Religion in diesem Volk verwurzelt ist."
"36","1960-02-19","Zeitung","Die Zeit, 19.02.1960","Wir hoffen, daß die Herren des Kremls dem russischen Volk nach und nach die Freiheiten gewähren, die einer zivilisierten Nation zustehen."
"37","1950-06-01","Zeitung","Die Zeit, 01.06.1950","Nur: für diese Erkenntnis mußte nun gestritten werden, denn alsbald nach der Niederlage spaltete sich das deutsche Volk in die beiden Lager, das nationalistische und das republikanische."
"38","1965-05-07","Zeitung","Die Zeit, 07.05.1965","Aber was ich in Gesprächen mit Belgradern immer wieder habe feststellen können, ist die wahrlich erstaunliche Tatsache, daß weder die faschistische Okkupation noch die zählebige antifaschistische Propaganda nach dem Krieg das deutsche Ansehen, das prodeutsche Vorurteil, den Mythos vom ""Volk der Dichter und Denker"" haben austilgen können."
"39","1957-10-17","Zeitung","Die Zeit, 17.10.1957","Das Heilmittel hieß ""Gelenkte Demokratie"", was in der Praxis bedeutete, daß Sukarno mit Hilfe einer von ihm ernannten Vertretung aller Stände und politischen Gruppen des Volkes selber - und zwar ohne parlamentarische Verantwortung - regieren wollte."
"40","1955-11-24","Zeitung","Die Zeit, 24.11.1955","An dieser Küste, erklärte Manuelo, wohnten Romanen, ein Mittelmeervolk (die Küste von Casablanca gehört freilich zum Atlantik!), das auch ebenso in Monako wie in Beirut, in Alexandria wie in Cadiz zu finden sei; ob Griechen oder Algerier, Marokkaner oder Levantiner - überall das gleiche Volk."
"41","1959-04-03","Zeitung","Die Zeit, 03.04.1959","Man gesteht es in vertrauten Gesprächen ohne weiteres ein, daß der vielgeschmähte Status quo heute nicht mehr die schlechteste, sondern die beste aller denkbaren Lösungen der deutschen Frage, für absehbare Zukunft sei, aber man hat nie den Mut gehabt, dies dem Volk ganz klar und ganz hart zu sagen."
"42","1961-05-19","Zeitung","Die Zeit, 19.05.1961","Wie oft hatte man dem Volk versprochen, mit der grassierenden Korruption aufzuräumen - und wie wenig ist in den bald acht Jahren seit dem Sturze Mossadeghs aus diesen Versprechungen geworden!"
"43","1967-12-01","Zeitung","Die Zeit, 01.12.1967","""Die Zukunft unseres Volkes zeigt sich als ein Opfer- und Leidensweg sondergleichen."
"44","1946-04-11","Zeitung","Die Zeit, 11.04.1946","Die getroffene Regelung ist darüber hinaus eine Manifestation des Willens aller Völker, künftig gemeinsam den Aufbau der zerschlagenen Welt durchzuführen."
"45","1948-09-09","Zeitung","Die Zeit, 09.09.1948","Feind und Partner - niemand kann beides: zu gleicher Zeit sein, weder von Mensch zu Mensch, noch von Volk zu Volk."
"46","1953-11-19","Zeitung","Die Zeit, 19.11.1953","Alles bisher Berichtete erklärt, daß, sich der Charakter unseres Volkes immer in ""Personen"", nie aber in der Gesellschaft ausgedrückt hat."
"47","1964-03-06","Zeitung","Die Zeit, 06.03.1964","Wer das anstrebt - und nur dann hat es überhaupt Sinn, den jungen Völkern enorme Hilfsgelder für den industriellen Aufbau zu zahlen -, muß logischerweise bereit sein, diesen neuen Industrien Absatzmärkte beispielsweise in Europa zu öffnen und damit gewisse europäische Industriezweige auf den Weg weiterer Spezialisierung zu drängen - oder sie absterben zu lassen."
"48","1968-01-12","Zeitung","Die Zeit, 12.01.1968","Was für viele andere Völker Asiens nach Kriegsende Unabhängigkeitskampf war, wurde für Kambodscha, mit und dank Sihanouk, mehr Unabhängigkeitsdiplomatie."
"49","1955-07-14","Zeitung","Die Zeit, 14.07.1955","""Man muß sehen, daß das Volk nicht auf einen Haufen komme."""
"50","1946-11-14","Zeitung","Die Zeit, 14.11.1946","Die Völker der Welt wüßten, so sagte er ebenfalls, daß es keinen wahren Frieden ohne Gerechtigkeit für alle geben könne - Gerechtigkeit für die kleinen wie die großen Nationen."
"51","1965-02-26","Zeitung","Die Zeit, 26.02.1965","Das Kuratorium Unteilbares Deutschland hat das deutsche Volk attfgerufen, den 17. Juni auch in diesem Jahr wieder trnst und wiirdig zu begehen."
"52","1966-08-19","Zeitung","Die Zeit, 19.08.1966","In diesem speziellen Fall das des deutschen Volkes in den Augen der Italiener."
"53","1961-01-06","Zeitung","Die Zeit, 06.01.1961","Wenn die Niederlande freiwillig und pfleglich ihren großen Kolonialbesitz in die Hände des indonesischen Volkes gegeben hätten, so wäre heute ohne Zweifel Holländisch die vorherrschende westliche Sprache in Indonesien."
"54","1969-06-20","Zeitung","Die Zeit, 20.06.1969","""Wie steht es mit dem Europa der Völker?"""
"55","1964-09-25","Zeitung","Die Zeit, 25.09.1964","Die beiden frühesten Massenmedien, das Lied und der Witz, haben dies gemeinsam, daß sie vom Ursprung her das Volk im Wappen führen, aber so wie ein einzelner, und ein großer Dichter dazu, das sogenannte Volkslied vom Schnitter Tod erdacht hat, so muß auch beim Volkswitz jedesmal einer der erste gewesen sein, der - sprachschöpferisch - von Schusters Rappen redete oder das Kraftwort gebrauchte, das wir ein Goethe-Zitat nennen."
"56","1960-11-18","Zeitung","Die Zeit, 18.11.1960","Das liegt gewiß auch daran, daß die anderen nur das Indien des zwanzigsten Jahrhunderts besuchten, die politische Großmacht unter den Neutralen oder den wirtschaftlich wichtigen Handelspartner, während Professor Heuss auch die Begegnung mit der jahrtausendealten indischen Vergangenheit sucht, die Begegnung mit den unvergleichlichen Kunstdenkmälern der religiösen Kultur dieses Volkes."
"57","1949-09-15","Zeitung","Die Zeit, 15.09.1949","Alfred Döblin: ""November 1918, Verratenes Volk""."
"58","1954-02-25","Zeitung","Die Zeit, 25.02.1954","Aber auch bei dem wahrhaft freundschaftlichen Empfang auf den Freundschaftsinseln bei der netten großen Königin Salote von Tonga und ihrem dunklen fröhlichen Volk erschließt sich Sinn und Symbolkraft der britischen Krone."
"59","1949-06-23","Zeitung","Die Zeit, 23.06.1949","Es kam nämlich schließlich dabei heraus, daß ein Großteil der Beamten nicht aus Berufsinteresse, sondern nur und lediglich der gesicherten Pension halber ihren Platz ausfüllte, und es kam auf der anderen Seite heraus, daß weite Teile unseres Volkes gerade in dieser Sicherheit den Krebsschaden des Beamtentums erblicken, weil hier eben in den meisten Fällen nicht die Leistung entscheidet, sondern,, wie es ein Einsender drastisch schrieb, die Anzahl der durchgescheuerten Hosenböden."
"60","1963-05-24","Zeitung","Die Zeit, 24.05.1963","Gewiß ist es für die Reproduktion des Volkes entscheidend, daß die Kinderreichen den Ausgleich für die Kinderlosen und Kinderarmen besorgen."
"61","1958-09-04","Zeitung","Die Zeit, 04.09.1958","Vielen erschien des spannungsgeladene Verhältnis zwischen den aber und den jungen Völkern nur als Folge eines bedauerlichen Mißverständnisses - bis dann, ziemlich am Ende der Seminarwochen, der Asienfachmann Tibor Mende, Professor am Pariser ""Institut für Politische Wissenschaften"", manche ihrer Verstellungen ins Wanken brachte."
"62","1948-09-30","Zeitung","Die Zeit, 30.09.1948","Denn damit wäre gerade das Gegenteil von dem erreicht worden, was Außenminister Marshall als eine der wichtigsten Prinzipien der amerikanischen Außenpolitik unterstrich: die USA würden niemals in grundsätzlichen Fragen Kompromisse schließen und niemals zulassen, daß mit den Rechten und Freiheiten anderer Völker Kuhhandel getrieben werde."
"63","1969-05-23","Zeitung","Die Zeit, 23.05.1969","Wir erstreben, daß das südvietnamesische Volk Gelegenheit erhält, seine politische Zukunft ohne Einmischung von außen selbst zu bestimmen."
"64","1959-06-19","Zeitung","Die Zeit, 19.06.1959","Ihn, den Präsidentschaftskandidaten, dem Volke näherzubringen, bemühte sich der Chronist, Aussprüche zu finden, in denen er sein Wesen offenbarte, seinen Mut, temperamentvoll einzugreifen ins Geschehen, seine Klugheit, seinen Weitblick, oder wenigstens seine Kunst, sich populär zu machen."
"65","1965-10-29","Zeitung","Die Zeit, 29.10.1965","""Die Erkenntnis, daß Preußen Deutschlands Unglück ist, kann dem bayerischen Volk nicht nachdrücklich genug zu Bewußtsein gebracht werden ."
"66","1967-04-21","Zeitung","Die Zeit, 21.04.1967","Rühmkorf macht kein Hehl daraus, daß er mit einem Volk, welches sich dieses Vermögen bewahrt hat, zufrieden ist."
"67","1966-09-30","Zeitung","Die Zeit, 30.09.1966","Jaspers sieht auch nicht, daß das von ihm ersehnte Europa mit einem lebensgefährlichen Makel behaftet sein wird, wenn ein Volk darin gespalten bleibt, wenn die große Familie der Deutschen nicht zusammenkommen darf."
"68","1947-07-31","Zeitung","Die Zeit, 31.07.1947","Herrscht hier etwa das Volk?"
"69","1969-01-31","Zeitung","Die Zeit, 31.01.1969","Allein diese Tatsache rechtfertigt das Verhalten der Reformer, die, wohl wissend, daß sie zu Handlangern der Okkupanten werden würden, diese Rolle bewußt auf sich nahmen, um Schlimmeres zu verhüten und dem Volk wenigstens ein gewisses Maß an Freiheit zu erhalten."
"70","1959-10-02","Zeitung","Die Zeit, 02.10.1959","""Volk ohne Raum"", der Titel seines bekanntesten, aus der Stimmung nach dem Versailler Friedensvertrag entstandenen Romans, ist der dunkle Stern seines Lebens geworden."
"71","1969-12-19","Zeitung","Die Zeit, 19.12.1969","Oder, wie der Dramaturg Klaus Völker, der Löffler schon vorweg abgeschossen werden sollte, es formulierte:"
"72","1969-05-23","Zeitung","Die Zeit, 23.05.1969","Die gab es deshalb nicht, weil die überwiegende Mehrheit der kommunistischen Partei und des ganzen Volkes mit dem im Januar angefangenen Kurs grundsätzlich übereinstimmte."
"73","1962-04-13","Zeitung","Die Zeit, 13.04.1962","Die heilige Expedition, die unser Volk retten und die Verräter ihrer Strafe zuführen wird, kann jederzeit beginnen Es war Generalissimus Tschiang Kaischek, der greise Herrscher über Formosa, der in der vorigen Woche so starke Worte gebrauchte."
"74","1951-12-06","Zeitung","Die Zeit, 06.12.1951","Das schier Unheimliche an seinem Buche ist, daß nicht allein der des Mordes angeklagte Jon Hreggviddson oder der Skaldaforscher Arnas Arnaeus und die schöne ""Snaefridur Islandsonne"" Hauptfiguren des Geschehens sind, sondern daß eine Schuldverstrickung des ganzen Volkes durch Missetaten und Unterlassungen sichtbar gemacht wird, in der der einzelne desto mehr bedeutet, je einflußreicher gesellschaftliche Position, Verstand und Verantwortungsgefühl sind:"
"75","1966-03-18","Zeitung","Die Zeit, 18.03.1966","Ungelöste politische Spannungen zwischen Völkern, besonders ungeregelte Gebiets- und Grenzfragen bilden eine Gefahr für den Frieden."
"76","1966-07-01","Zeitung","Die Zeit, 01.07.1966","Grundsatz der Demokratie, wenn sie wahrhaftig ist, ist das Vertrauen zum Volk, nicht etwa, daß es schon klug und weise und unfehlbar, oder gar Gottes Stimme wäre, keineswegs, sondern daß alles Heil auf der Selbsterziehung des Volkes beruhe."
"77","1967-05-19","Zeitung","Die Zeit, 19.05.1967","Sie können es mit der Proklamation von zwei deutschen Staaten und Völkern nicht lösen."
"78","1968-09-20","Zeitung","Die Zeit, 20.09.1968","Die Autoren dieses Entwurfes von 1962 meinten, das Straf recht habe eine ""sittenbildende Kraft""; es dürfe nicht nur bestimmte, eindeutig umschreibbare Rechtsgüter schützen, sondern müsse auch solche Handlungen unter Strafe stellen, die nach den ""sittlichen Grundanschauungen des deutschen Volkes"" strafwürdig seien."
"79","1969-12-05","Zeitung","Die Zeit, 05.12.1969","Ein Volk im Schutzanzug"
"80","1965-12-24","Zeitung","Die Zeit, 24.12.1965","Wir streben und werden immer nach einem wohlwollenden Kontakt mit diesen vernünftigen deutschen Kreisen streben; wir anerkennen dabei, daß ihre Aktivität Grund zur Hoffnung auf eine bessere Zukunft zwischen unseren Völkern gibt."
"81","1961-08-11","Zeitung","Die Zeit, 11.08.1961","Da hat sich der Präsident der Deutschen Bundesrepublik, Professor Heuss, nun soviel Mühe um eine neue von Schröder und Reutter verfaßte Hymne gemacht, wobei das Volk sich teilnahmslos verhielt."
"82","1962-03-30","Zeitung","Die Zeit, 30.03.1962","Für Leser, die sich die Beschäftigung mit der Geschichte eines anderen Volkes noch bequemer machen wollen, gibt es historische Romane."
"83","1957-05-09","Zeitung","Die Zeit, 09.05.1957","Ein voller kriegerischer Einsatz der modernen Waffen kann die Erde radioaktiv so verseuchen, daß ganze Völker vernichtet würden."""
"84","1951-03-22","Zeitung","Die Zeit, 22.03.1951","Und voller Aufmerksamkeit hörten sie schließlich Herrn W. von der ""Volkserhebung in Deutschland und Europa"" zu, der mit dem Zeigefinger durch die Luft fahrend, verkündete, daß er nicht das Volk für sich, sondern sich für das Volk opfern wolle; sie hörten ihm zu, während in einem kleinen Nebenraum vor der Garderobe ungleich interessantere Dinge getuschelt wurden."
"85","1952-08-07","Zeitung","Die Zeit, 07.08.1952","Weither suchen die Völker sie auf und wandern die Menschen, denn für die Waren der Welt ist sie ein wimmelnder Markt."""
"86","1968-05-17","Zeitung","Die Zeit, 17.05.1968","Warum ist dieser ""Marsch des armen Volkes"" in einer Zeit der Vollbeschäftigung und der seit zwei Jahrzehnten unaufhaltsam steigenden Einkommen in Bewegung geraten?"
"87","1963-05-17","Zeitung","Die Zeit, 17.05.1963","... versuchte de Gaulle ... sich dem Volke zwischen den sich verschärfenden Gegensätzen von Rechts und Links als Retter der Einheit Frankreichs anzubieten."
"88","1956-11-22","Zeitung","Die Zeit, 22.11.1956","""Wir sind durch die Ereignisse in Ungarn zurückgeworfen, weil sie die Wand des Mißtrauens zwischen dem Osten und der freiheitlichen Welt höher getürmt haben"", klagt ein politischer Leitartikler und stößt mit diesem Ausspruch dem ungarischen Volk tausendfältig den Dolch in den Rücken."
"89","1969-10-10","Zeitung","Die Zeit, 10.10.1969","Denn während Rumänen, Bulgaren und Finnen ihre Waffen erst gegen die Deutschen kehrten, als die Sowjetarmeen bereits tief in ihren Ländern standen, erhob sich das kleine Volk der Slowaken, das damals 2,7 Millionen Menschen zählte, ein halbes Jahr, bevor die Sowjetpanzer durch die Täler und Dörfer seiner Heimat rollten."
"90","1963-04-05","Zeitung","Die Zeit, 05.04.1963","Es sei empörend, behauptete Pawlow, wenn einige sowjetische Schriftsteller und Dichter im Ausland ""für ein Foto im 'Life', ein Interview mit dem 'Stern' oder ein 'dort' verlegtes Buch bereit sind, das Heiligste zu vergessen - das Volk, das ihnen buchstäblich alles gegeben hat, die großen Errungenschaften des Kommunismus""."
"91","1947-11-13","Zeitung","Die Zeit, 13.11.1947","Präsident Truman übermittelte dem russischen Volk anläßlich der dreißigjährigen Wiederkehr des Revolutionstages die Glückwünsche des amerikanischen ""Volkes."
"92","1968-09-20","Zeitung","Die Zeit, 20.09.1968","[...] Mehr aber, und das in dieser Materialfülle zum erstenmal, blickt einen der andere Hitler an: Aus der Frühzeit der Gernegroß in Lederhose und Zopfstrümpfen, den Mund unter dem Schnauzbart zusammengekniffen, sodann, als Masseneintreiber vor der ""Machtergreifung"", der Viehhändler mit Filzhut und Hundepeitsche am Handgelenk, später nacheinander der Gaukler in Frack und Zylinder, der ""erste Soldat des deutschen Volkes"" mit SA-Mütze und Schulterriemen, der Schausteller, der Mädchenköpfe streichelt, betörten Frauen die Hand reicht, sich im ""Heil""-Gebrüll Nürnberger Parteitagsekstase aufrichtet, breitbeinig, die Linke am Koppel, die schwarze Strähne in der Stirn. [...]"
"93","1959-05-01","Zeitung","Die Zeit, 01.05.1959","Nicht Großbritannien hat seine Grenzen vorgeschoben und dabei souveräne Völker absorbiert."
"94","1966-04-15","Zeitung","Die Zeit, 15.04.1966","Aus dieser Einsicht aber die Konsequenz zu ziehen, ist nicht ganz, leicht für einen Politiker, der sein ganzes Leben lang unter einem Mann gedient hat, der diese Entwicklung nicht sah, weil er sie nicht sehen wollte, der aber stark genug war, seinem Volk die eigene Vorstellung aufzuzwingen, solange er regierte."
"95","1961-07-21","Zeitung","Die Zeit, 21.07.1961","Kennedy muß sein Volk aufrütteln."
"96","1953-01-01","Zeitung","Die Zeit, 01.01.1953","Seit jenen Tagen genossen die Deutschen bei den farbigen Völkern verstärkte Sympathien, die sie jetzt allerdings verloren haben durch den Vertrag, den Bonn mit Israel - ohne irgendeine Sondierung bei den arabischen Nationen - abgeschlossen hat und der der Bundesregierung von israelischer Seite nicht einmal die staatliche Anerkennung geschweige denn einen Handelsvertrag eingetragen hat."
"97","1967-03-10","Zeitung","Die Zeit, 10.03.1967","Auch ein geschlagenes Volk behält legitime Rechte und nationale Interessen, zumal in Zeiten, die durch eine, nationalistische Politik aller anderen Mächte gekennzeichnet sind."
"98","1969-06-20","Zeitung","Die Zeit, 20.06.1969","Einer Betrachtung wert? Kaum - wären da nicht die Minister und Admiräle gewesen, nicht die Männer, die verstohlen NPD-Zeitungen aus den Taschen kramten, nicht die Schilder ""Wer kennt den Unteroffizier Kurt Bettermann?"", nicht die verhärmten Frauengesichter über den Vermißtenkarteien des Roten Kreuzes, nicht das Funktionärsvokabular von vorgestern (""In dieser Feier spiegelt sich erneut die wahre Seele des deutschen Volkes""), nicht das Grußtelegramm des Vertriebenenpräsidenten Reinhold Rehs vom Schlesiertreffen (""Wir sind zur Stunde im gleichen Bekenntnis vereint"")..."
"99","1958-05-08","Zeitung","Die Zeit, 08.05.1958","Das deutsche Volk, das 1914 vielleicht nicht überall mit rauschender Begeisterung, aber doch einig und festen Muts in einen Krieg ging, den es als Verteidigungskrieg auffaßte, kam vier Jahre später müde, uneins und seiner selber unsicher geworden aus diesem Krieg zurück."
"100","1963-07-12","Zeitung","Die Zeit, 12.07.1963","[...] Bobrowskis Lyrik führt nach mehr als hundertfünfzig Jahren manches weiter, was im späten Hölderlin seinen Ursprung hat, aber nie zur Tradition werden konnte: das Deuten des Bestehenden (wozu auch das einst Bestehende gehört), wenn man das Deuten nicht als Kommentar, sondern als dichterische Wiedergabe versteht; die ""poetische Ansicht der Geschichte"", sogar die ""Popularität"" Hölderlins, die Verbundenheit mit dem Volk ohne jeden Nationalismus und ohne jene Herablassung, die die Popularität vulgär macht; ganz besonders ""das Karakteristische der Wälder und das Zusammentreffen von verschiedenen Karakteren der Natur"", wozu auch das Zusammentreffen der verschiedenen Kulturen und Nationalitäten gehört; und jene ""Architektonik"", welche die Verhältnisse zwischen den landschaftlichen und menschlichen Bestandteilen im Raum des Gedichts bestimmt. [...]"
