"No.","Date","Genre","Bibl","Hit"
"11","1925-12-29","Zeitung","Tucholsky, Kurt: Das Buch vom Kaiser. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1925]","Die Marksummen, die allmonatlich nach Doorn gehen, sind ein Diebstahl an der deutschen Nation und an ihren wehrlosesten und ärmsten Gliedern: an den armen, betrogenen, zerschossenen und verkrüppelten Soldaten."
"12","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 1153","""Sie müssen den Angeklagten freisprechen um der Ehre dieses Gerichtes und der Ehre Ihrer Nation willen."
"13","1926-03-08","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 08.03.1926","Prof. Finke feierte den rheinischen Patrioten Joseph Görres als Deutschen, Schriftsteller und Kirchenpolitiker und verlangte, daß die ganze deutsche Nation in Koblenz dem Manne einen Gedenkstein baue, der, den Gedanken an das große, gemeinsame Vaterland im Herzen, noch kurz vor seinem Tod das friedliche Zusammenleben der Konfessionen seinen Mitbürgern empfahl:"
"14","1920-12-19","Wissenschaft","Hofmannsthal, Hugo von: [Zürcher Rede auf Beethoven]. In: Bertram, Mathias (Hg.) Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1920], S. 94001","[...] so Verwobenes jemals zu lösen - die Sprache geschaffen, in der das ganze Leben eines Volkes tönend geworden war: in der die Unschuld der Volkssprache, das zeitlose Leben der Dialekte miteingeschmolzen war, und der Ton der Altvordern, Rhythmus und Gehalt von Luthers deutscher Bibel, Rhythmus und Klang der Ballade und des Volksliedes, und tausendfache Herzenssprache einzelner, so vieler Ketzer und Halbketzer des achtzehnten und noch des siebzehnten Jahrhunderts, so vieler »Stillen im Lande«, so vieler einsamer Seelen Herzenslaut und Angst- und Sehnsuchtslaut ... so war das Leben der Nation in Einem Wesen geworden - und dies, dies war nicht entweiht, dies war noch Geheimnis, ungesagtes Wort, noch! - geistigste, unverwirklichte Gegenwart ... - denn als Beethoven jung war, war ja der »Faust« nicht am Tage, auch nicht in seiner fragmentarischen Gestalt, sondern es war die Ahnung da: [...]"
"15","1932-12-31","Belletristik","Mayer, Anton: Der Spielmann Gottes, Berlin: Deutsche Buch-Gemeinschaft 1932, S. 109","Der Herrscher des Heiligen Römischen Reiches Deutscher Nation sah mit einem Seufzer der Erleichterung dem sich tief verneigenden Abbate entgegen und warf den in goldner Hülse steckenden Gänsekiel in eine Onyxschale."
"16","1932-08-28","Zeitung","Archiv der Gegenwart, Bd. 2, 28.08.1932","Er gestehe Hitler nicht das Recht zu, die Minderheit in Deutschland, welche dessen Fahnen folgt, allein als die deutsche Nation anzusehen und alle übrigen Volksgenossen als Freiwild zu behandeln."
"17","1918-12-31","Wissenschaft","Weber, Max: Parlament und Regierung im neugeordneten Deutschland. In: Weber, Marianne (Hg.) Gesammelte Politische Schriften, München: Drei Masken Verl. 1921 [1918], S. 138","Es war kein Zufall, wenn die Nation das Geschehnis seines Rücktritts mit vollkommener Gleichgültigkeit aufnahm."
"18","1927-01-10","Wissenschaft","Hofmannsthal, Hugo von: Das Schrifttum als geistiger Raum der Nation. In: Bertram, Mathias (Hg.) Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1927], S. 94130","Von einer Zusammenfassung aller produktiven Geisteskräfte der Nation im Gebiete der Literatur kann keine Rede sein; oder wir müßten uns darauf einlassen, unter dem Begriff Literatur hier etwas völlig anderes zu verstehen als dort."
"19","1929-06-25","Zeitung","Tucholsky, Kurt: Ein besserer Herr. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1929]","« Hier ist der Fehlschluß in nuce: Instrumente der Nation?"
"20","1921-12-31","Wissenschaft","Jung, Carl Gustav: Psychologische Typen. In: ders., Gesammelte Werke, Bd. VI, Zürich u. a.: Rascher 1967 [1921], S. 358","Solche Menschen treffen wir nicht nur etwa unter den Gebildeten, sondern überhaupt in allen Bevölkerungsschichten an, weshalb sich unsere Typen ebensowohl beim gewöhnlichen Arbeiter und Bauern wie bei den Höchstdifferenzierten einer Nation nachweisen lassen."
"21","1927-03-05","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 05.03.1927","Politik und Wirtschaft beider Nationen drängten danach, nicht nur durch Vermittlung Dritter miteinander verkehren zu können."
"22","1927-01-10","Wissenschaft","Hofmannsthal, Hugo von: Das Schrifttum als geistiger Raum der Nation. In: Bertram, Mathias (Hg.) Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1927], S. 94126","In dieser geselligsten Nation entwickelt sich auch innerhalb der Literatur jenes vor allem gesellige Element, dessen Grundlage eine nie schlummernde wechselseitige Aufmerksamkeit und Rivalität ist."
"23","1922-03-09","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 09.03.1922","Dies ist in gewissen Grenzen ein an sich gesundes Prinzip, aber schließlich doch ein Hemmnis für diese sonst kaufmännisch so begabte Nation."
"24","1922-12-21","Zeitung","Tucholsky, Kurt: Prozeß Harden. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1922], S. 2843","Er sprach davon, wie eine Nation zu seiner Lebensarbeit idiotisch lallend den Refrain »Isidor!« anstimmte."
"25","1932-07-21","Zeitung","Münchner Neueste Nachrichten, 21.07.1932","Damals allerdings erklärte die Reichsleitung der Nationalsozialistischen Partei, ""daß sie jeden Versuch, die Gliedstaaten des Deutschen Reiches im Wege des Reichskommissariats um ihre eigenen staatlichen Rechte zu bringen, als offene Kriegserklärung an die Nation betrachten würde"" (April 1932)."
"26","1927-12-26","Wissenschaft","Hofmannsthal, Hugo von: Wert und Ehre deutscher Sprache. In: Bertram, Mathias (Hg.) Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1927], S. 94158","[...] Wo das wahre Leben der Nationen immer wieder im Zueinanderstreben aller ihrer Glieder liegt, haben wir, schon entzwei-geteilt durch die Religion, zuerst noch, zu Ende des achtzehnten Jahrhunderts, alles Überkommene, sittlich-geistig Gebundene jäh auseinandertreten sehen mit dem Neuen, Individual- Geistigen, Verantwortungslosen; auseinandertreten dann allmählich die Geisteswissenschaften mit den Naturwissenschaften, auseinandertreten die Sprache, die alles vereinigen müßte, und jenes mathematisch übersprachliche Streben, von dem die Wissenschaften schicksalhaft ergriffen wurden, und dem nur Einzelne zu folgen vermögen; nun reißen neue Glaubensbegriffe, mit religiosem Eifer in die Massen geworfen, die Klassen der Gesellschaft auseinander - aber wie in einem Wirbelsturm überschäumende Querwellen die Wellen noch durchkreuzen, so jagt jetzt quer durch alles Denken hin, zerstäubend was sich ihm entgegenstellt, ein neuer Begriff von der alleinigen Gültigkeit der Gegenwart. [...]"
"27","1928-07-17","Zeitung","Tucholsky, Kurt: Deutschenspiegel. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1928]","Bei wenig erdkundigen Leuten steht der Fremde stets im Geruch, zusammen mit seinen Machthabern wundervolle Verschwörungen gegen die andern Nationen auszuhecken, während in Wahrheit auch er ein geschäftetreibender, ausgebeuteter oder ausbeutender Mann ist, dessen Regierung ihre Hauptstütze in seiner Gleichgültigkeit findet."
"28","1928-02-01","Gebrauchsliteratur","Reklame-Praxis, 1928, Nr. 6, Bd. 4","Dieses Reklamebudget der amerikanischen Nation verteilt sich nach denselben Angaben auf die verschiedenen Arten der Propaganda wie folgt:"
"29","1921-05-30","Zeitung","Die Fackel, 2002 [1921]","[...] auch während des Krieges existenziell gegen den Krieg sein ließ, was die Kirche und ihre Vertreter nicht von sich behaupten können - das Papstwort von der »ehrlosen Menschenschlächterei« ist wohl, als allzu förmlich gegeben, auch allzu ungehört verhallt - mag nun die Vertreter der Kirche, die aus dem Christlichen ein Kirchliches gemacht haben, als Erscheinung beunruhigen; so greift ihre Politik in der Not zum Nationalismus, als nach dem Leim, auf den heute noch die Vielen gehen (wiewohl gerade heute einzusehen wäre, daß der politische Nationalismus der Ruin der Nationen ist) und spielt Deutschtum gegen den Juden Kraus aus. [...]"
"30","1929-03-02","Zeitung","Völkischer Beobachter (Reichsausgabe), 02.03.1929","Entscheidend ist die Vorstellung, welche die Glieder der Nation von diesen Ereignissen hegen, alles kommt darauf an, daß sie ihnen als das Ganze verbindendes Schicksal erscheinen."
"31","1927-01-10","Wissenschaft","Hofmannsthal, Hugo von: Das Schrifttum als geistiger Raum der Nation. In: Bertram, Mathias (Hg.) Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1927], S. 94151","Ihr Ziel ist Form, eine neue deutsche Wirklichkeit, an der die ganze Nation teilnehmen könne."
"32","1927-01-10","Wissenschaft","Hofmannsthal, Hugo von: Das Schrifttum als geistiger Raum der Nation. In: Bertram, Mathias (Hg.) Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1927], S. 94126","Die Blüte dieser Tendenz ist die Sprachnorm, welche die Nation zusammenhält und innerhalb ihrer dem Spiel widerstreitender Tendenzen - der aristokratischen wie der nivellierenden, der revolutionären wie der konservativen - Raum gewährt."
"33","1921-03-10","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 10.03.1921","Andrerseits hat die Nation nichts von ihrer festen Entschlossenheit eingebüßt, jedem ausschließlichen Parteiinteresse entgegenzuarbeiten, das darauf abzielen sollte, Tatsachen zu schaffen, für die das Volk am Ende die Rechnung zu begleichen hätte."
"34","1920-07-10","Zeitung","Tucholsky, Kurt: Deutschland - ein Kasernenhof! In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1920], S. 1969","Die Nation trug den Kasernenhof in ihrer Seele, ein Kommando, und die Köpfe flogen nach rechts, ein zweites, und sie flogen nach links - das war das einzige, was diese Köpfe taten. -"
"35","1932-01-27","gesprochen","Hitler, Adolf, Primat der deutschen Politik: Wiederherstellung eines gesunden, nationalen und schlagkräftigen deutschen Volkskörpers?, in: Vortrag Adolf Hitlers vor westdeutschen Wirtschaftlern im Industrie-Klub Düsseldorf, München: 1932","Wir sehen aber, daß seit dem Weltkriege eine wesentliche Erweiterung der Absatzmärkte nicht mehr stattfand; im Gegenteil: daß sie dadurch relativ zusammenschrumpften, daß die Zahl der exportierenden Nationen sich langsam steigerte, und daß eine Unzahl früherer Absatzmärkte selbst industrialisiert wurde, daß endlich ein neuer Großexporteur: die amerikanische Union ... mit Produktionsvorteilen rechnen kann, die wir in Europa nun einmal nicht besitzen und nicht besitzen können."
"36","1921-12-31","Wissenschaft","Jung, Carl Gustav: Psychologische Typen. In: ders., Gesammelte Werke, Bd. VI, Zürich u. a.: Rascher 1967 [1921], S. 529","In unserer Zeit, in der sich aus den Errungenschaften der Französischen Revolution, der «Liberté, Egalité, Fraternité», eine weitverbreitete soziale Geistesströmung entwickelt hat, welche nicht etwa nur die politischen Rechte auf ein allgemeines und gleiches Niveau herunterdrückt oder heraufhebt, sondern auch das Unglück durch äußere Regulierungen und Gleichmachungen beheben zu können meint, in einer solchen Zeit ist es wohl eine undankbare Aufgabe, von der völligen Ungleichartigkeit der Elemente, welche die Nation zusammensetzen, zu reden."
"37","1932-07-25","gesprochen","o.A.[von Hauenschildt], Rundfunkansprache zur Reichstagswahl am 31. Juli 1932 über: ""Der Bauer im Staat von heute"", 25.07.1932","Es ist ein Versuch, Sie gestatten mir das Wort ""menschenwirtschaftlicher Seelentherapie"", die sich historisch rückblickend bis jetzt sicher nicht hundertprozentig im Sinne der Dauergesundung einer Nation bewährt hat."
"38","1919-03-27","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 27.03.1919","Zu Tausenden kommen die Proteste aus Provinzen, Städten und Dörfern, aus der höchsten Not und der letzten Verzweiflung, aus vaterländischer Angst, durch den Machtspruch der Sieger die Zugehörigkeit zur deutschen Nation zu verlieren."
"39","1928-12-31","Gebrauchsliteratur","Wilamowitz-Moellendorff, Ulrich von: Erinnerungen 1848-1914. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1928], S. 73435","Die Frauen scheinen wirklich die bessere Hälfte der Nation zu sein; vielleicht erweckt die Literatur eben darum von ihnen eine falsche Vorstellung."
"40","1929-12-31","Wissenschaft","Mannheim, Karl: Ideologie und Utopie, Frankfurt a.M: Klostermann 1985 [1929], S. 239","Nicht nur Orient und Okzident, nicht nur die verschiedenen Nationen des Abendlandes, sondern auch die ehemals mehr oder weniger in sich ruhenden sozialen Schichten dieser Nationen, endlich die verschiedenen Berufsgruppen innerhalb dieser Schichten und die geistigen Kreise dieser aufs höchste differenzierten Welt, sie alle werden heute aus der Selbstverständlichkeit ihres In-Sich-Ruhens immer mehr herausgescheucht, und sie müssen kämpfen, um sich im Ansturm der heterogenen Gruppen und der Produkte ihres Geistes zu behaupten."
"41","1929-12-31","Wissenschaft","Mannheim, Karl: Ideologie und Utopie, Frankfurt a.M: Klostermann 1985 [1929], S. 63","Das Ergebnis dieser Doppelbewegung ist, daß aus der zunächst fiktiven Einheit eines überzeitlichen, sich gleichbleibenden ""Bewußtseins überhaupt"" (das als eine solche statische Einheit niemals aufweisbar war) immer mehr ein nach historischer Zeit, nach Nationen und sozialen Schichten differenziertes Subjekt tritt."
"42","1927-12-26","Wissenschaft","Hofmannsthal, Hugo von: Wert und Ehre deutscher Sprache. In: Bertram, Mathias (Hg.) Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1927], S. 94153","In dieser mittleren Sprache aber faßt sich allezeit das Gesicht einer Nation zusammen; - noch einer nicht mehr gegenwärtigen Nation: die Miene der Römer erkennen wir in den Sprachen, die von der mittleren Römersprache abgeleitet sind."
"43","1932-12-31","Wissenschaft","Buber, Martin: Königtum Gottes, Berlin: Schocken 1932, S. 51","Aber Re bleibt als Vater des regierenden Königs, mit dem dieser regelmäßig kommuniziert, »der Beschützer und Lenker der Nation, gleichsam ein idealer König«."
"44","1932-11-06","Zeitung","Archiv der Gegenwart, Bd. 2, 06.11.1932, S. 549 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","100 Leichtathleten aus 22 europäischen Nationen müßten teilnehmen."
"45","1919-04-04","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 04.04.1919","Und die deutsche Nation muß es, selbst im Augenblick ihrer tiefsten Demütigung durch Ihre Alliierten, Herr Präsident, und selbst in eben der kritischen Stunde, da ihr eigenes Land und ihre Hauptstadt zerrissen und aufgewühlt werden von den Schrecken des Bürgerkrieges und den mit ihm verbundenen beklagenswerten und unentschuldbaren Gewaltakten von hüben und drüben, muß es dennoch entschieden ablehnen, die etwaige moralische Ueberlegenheit einer Nation anzuerkennen, deren Schuldkonto belastet ist mit Greueltaten, wie den oben erwähnten, von der britischen Sonderkommission berichteten."
"46","1932-01-27","gesprochen","Hitler, Adolf, Primat der deutschen Politik: Wiederherstellung eines gesunden, nationalen und schlagkräftigen deutschen Volkskörpers?, in: Vortrag Adolf Hitlers vor westdeutschen Wirtschaftlern im Industrie-Klub Düsseldorf, München: 1932","Und wenn die ganze deutsche Nation heute den gleichen Glauben an ihre Berufung hätte wie diese Hunderttausende, wenn die ganze Nation diesen Idealismus besäße:"
"47","1925-07-07","Zeitung","Tucholsky, Kurt: Suomi-Finnland. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1925], S. 3761","Der Randstaaten-Wahnsinn des Versailler Vertrags, der Volksangehörige großer Nationen nicht von ihnen befreite, sondern sie dem Knebel eines kleinern, also um so staatswütigern Gebildes überantwortete, hat an der Ostsee eine Reihe politischer Formationen entstehen lassen, die mit viel Reklame und Tamtam ihre Existenzberechtigung und mit allen Fehlern moderner Staatswesen ihre Reife im Staatenspiel dartun."
"48","1921-03-07","Zeitung","Vossische Zeitung (Abend-Ausgabe), 07.03.1921","In diesem Bericht werden die Kriegskosten der Alliierten und assoziierten Nationen auf 177 Milliarden Dollar beziffert."
"49","1928-04-04","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 04.04.1928","Der Kaiser führte die Kreuzzugsfahne neben verschiedenen anderen, aber eine Fahne des Reichs oder gar der deutschen Nation war das rotweisse Kreuzbanner niemals."
"50","1930-03-01","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 01.03.1930","Eine im Fichteschen Sinne idealistische Nation."
"51","1926-12-31","Belletristik","Traven, B.: Das Totenschiff, Berlin: Büchergilde Gutenberg 1929 [1926], S. 140","Wir haben hier alle Nationen auf der Kanne."""
"52","1932-09-19","Zeitung","Archiv der Gegenwart, Bd. 2, 19.09.1932, S. 490 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Der japanische Vizeaußenminister Ohaschi erklärte in einem Interview, daß die Politik der offenen Tür der Mandschurei nur für Angehörige solcher Nationen in Frage komme, die den neuen Staat völkerrechtlich anerkannt hätten."
"53","1927-12-31","Gebrauchsliteratur","Welt und Wissen, 1927, Nr. 2, Bd. 16","Allerdings vielleicht nicht gerade in der allernächsten Zeit des Geldmangels, der auch den anderen Nationen Zurückhaltung auferlegt."
"54","1928-12-31","Gebrauchsliteratur","Wilamowitz-Moellendorff, Ulrich von: Erinnerungen 1848-1914. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1928], S. 73843","Denn es ist so, wie mein Königlicher Herr es heut morgen ausgesprochen hat, »jede Nation muß ihre Eigenart wahren, wenn sie ihren Wert für das Ganze behaupten will«."
"55","1925-11-10","Zeitung","Tucholsky, Kurt: Zwischen zwei Kriegen. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1925]","Sie spielen Staat, verhandeln, zum Beispiel, heute noch nicht sachlich und offen über eine wirkliche Entwaffnung und übertragen auf die Société des Nations die Konventionen der feinen Gesellschaft."
"56","1929-10-06","gesprochen","o.A., Trauerfeier im Berliner Reichstag für den am 3. Oktober 1929 verstorbenen Reichsaußenminister Gustav Stresemann, 06.10.1929","Das deutsche Volk, das am Ende des Weltkriegs von einer Mauer des Hasses eingeschlossen war und von der Gemeinschaft der übrigen Kulturvölker ausgeschlossen werden sollte, ist heute gleichberechtigt im Kreise der Nationen."
"57","1932-12-31","Belletristik","Mayer, Anton: Der Spielmann Gottes, Berlin: Deutsche Buch-Gemeinschaft 1932, S. 298","[...] Das Nationaltheater in Prag war am Abend des 6. September glänzend erleuchtet, kostbare Teppiche aus den Schlössern des Adels hingen über die Logenbrüstung, auf den Gängen und in den Logen waren Blumen gestreut, und das Publikum harrte in festlicher Kleidung auf das Erscheinen des Kaiserpaares: die K. und K. Apostolische Majestät entfaltete zum Dank allen Prunk des Heiligen Römischen Reiches Deutscher Nation, der sich denn auch zur festgesetzten Stunde mit dem Vorantritt aller Hofchargen, der feierlichen Ankündigung durch den Zeremonienmeister und dem Einzug der höchsten Herrschaften samt dem Hofstaat unter den Klängen feierlicher Posaunen, Trompeten und Pauken vollzog. [...]"
"58","1923-12-31","Gebrauchsliteratur","Schultze-Pfaelzer, Gerhard: Propaganda, Agitation, Reklame, Berlin: Stilke 1923, S. 175","Das geistige Leben der Nation gerät sofort in Erstarrung, wenn die Zügel der Zensur straff angezogen werden."
"59","1921-08-11","Zeitung","Tucholsky, Kurt: Der Herr Intendant. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1921], S. 10644","Und dieser Spaß mit all den vielen Intendanten, die es heute gibt, ist so bezeichnend für die Lächerlichkeit, in der eine Nation heute noch lebt und empfindet."
"60","1920-12-31","Wissenschaft","Delbrück, Hans: Geschichte der Kriegskunst im Rahmen der politischen Geschichte - Vierter Teil: Neuzeit, Berlin: Directmedia Publ. 2002 [1920], S. 3640","Die eidgenössische Kriegsgewalt trat mehr und weniger dauernd in den Sold Frankreichs und sank dabei allmählich von der überragenden Höhe zur Gleichartigkeit mit den Truppen anderer Nationen herab."
"61","1925-05-12","Zeitung","Tucholsky, Kurt: Auslandsberichte. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1925]","Die faits divers sind auch schuld daran, daß die eine Nation die andre für einen Haufen tobsüchtig gewordener, ewig ehebrechender, halbirrer, sonderlinghafter, unter völlig desperaten Umständen lebender und mit Revolvern herumfuchtelnder Menschen hält."
"62","1928-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1928, S. 556","Den Ausklang der Arbeit bildet eine Betonung von Lübecks Selbständigkeit als Aktivposten der Nation."
"63","1928-06-26","Zeitung","Tucholsky, Kurt: Der letzte Ruf. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1928]","Für die Massen ist die Nation der Inbegriff alles Mystischen, Imponderabilen, schlechthin Unbegreiflichen - auf diesem Gebiet ist alles erlaubt und kann alles verboten sein, hier wachsen die großen Männer, deren Größe an der Kleinheit der Umstehenden gemessen wird."
"64","1923-12-31","Wissenschaft","Schmitt, Carl: Die geistesgeschichtliche Lage des heutigen Parlamentarismus, Berlin: Duncker & Humblot 1991 [1923], S. 89","Unser Mythus ist die Nation, die große Nation, die wir zu einer konkreten Realität machen wollen."""
"65","1920-12-12","Wissenschaft","Hofmannsthal, Hugo von: Rede auf Beethoven. In: Bertram, Mathias (Hg.) Deutsche Literatur von Lessing bis Kafka, Berlin: Directmedia Publ. 2000 [1920], S. 94019","Furchtbar war und ist ihr Geschick, an ihnen aber hängt doch das Geschick der Nation, und sie sind die Erbvollstrecker der Jahrhunderte. Hin und her geworfen zwischen großem Stolz und Schwachmut, zuzeiten dünken sie sich Göttersöhne - Schöpfer, das ungeheure, fast lästerliche Wort dünkt ihnen nicht zu groß, die Fülle zu malen, die sie in sich tragen; dann aber stürzen sie wieder dahin wie Ikarus."
"66","1921-12-31","Wissenschaft","Jung, Carl Gustav: Psychologische Typen. In: ders., Gesammelte Werke, Bd. VI, Zürich u. a.: Rascher 1967 [1921], S. 149","Dementsprechend kann kein Krieg der historischen Vergangenheit an grandioser Scheußlichkeit mit dem Krieg zivilisierter Nationen rivalisieren."
"67","1925-07-22","Zeitung","Tucholsky, Kurt: Der 14. Juli. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1925], S. 3780","Zu Feiertagen darf man Nationen etwas wünschen."
"68","1929-03-02","Zeitung","Völkischer Beobachter (Reichsausgabe), 02.03.1929","Es ist recht und billig, daß diese Stämme die Führung der ganzen Nation übernommen haben und sehr töricht, ihnen vorzuhalten, daß sie fremdes Blut in sich aufnahmen."
"69","1918-03-01","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 01.03.1918","Unser Land kämpfte einmal, zweimal, dreimal für das Gleichgewicht der Mächte, und es hat für das Gleichgewicht der Mächte gekämpft, weil nur durch einen solchen Kampf Europa vor der Herrschaft einer herrschsüchtigen Nation bewahrt werden konnte."
"70","1924-03-13","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 13.03.1924","Wie sollte er berechtigt sein, als Vertreter einer großen Gruppe der Nation einen Druck auf den Herrn Reichspräsidenten oder das Kabinett auszuüben?"
"71","1929-03-05","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 05.03.1929","Dann können sich hier die Nationen durch ihre verantwortlichen Vertreter ganz unmittelbar und aus allernächsten Nähe ins Weisse des Auges schauen und die Weltpresse aus allernächster Nähe das Gesehene deuten."
"72","1924-01-02","Zeitung","Kölnische Zeitung (Morgenblatt), 02.01.1924","Der Beginn des neuen Jahrs versammelt wiederum die Vertreter der fremden Staaten um Ihre Person, um Ihnen und der deutschen Nation, deren höchstes Amt Ihnen anvertraut ist, ihre Glückwünsche und Wünsche darzubieten."
"73","1932-09-01","gesprochen","o.A., Kundgebung der NSDAP im Berliner Sportpalast, 01.09.1932","Das Reich ist damals zerbrochen, weil die Nation zerbrochen ist."
