"No.","Date","Genre","Bibl","Hit"
"50","2018-03-22","Zeitung","Die Zeit, 22.03.2018","Sie führen zusammen mit Ihrem Bruder eine Firma mit 420 Mitarbeitern aus 16 Nationen. Aber"
"51","2005-05-12","Zeitung","Die Zeit, 12.05.2005","Da kommt der Jahresbericht der Lausanner Managerschule IMD zur Wettbewerbsfähigkeit der Nationen gerade recht."
"52","2009-11-12","Zeitung","Die Zeit, 12.11.2009","Dabei hatte sich die Weltgemeinschaft mit den Millenniumszielen der Vereinten Nationen feierlich darauf verpflichtet, bis zum Jahr 2015 die Zahl der Betroffenen um die Hälfte zu verringern, von rund 840 Millionen Menschen auf 420 Millionen."
"53","2016-02-04","Zeitung","Die Zeit, 04.02.2016","Für UNHCR, das Flüchtlingskommissariat der Vereinten Nationen, arbeitete er 25 Jahre lang in Krisenstaaten wie Pakistan, Sri Lanka, Uganda, Kongo und Ruanda."
"54","2005-02-24","Zeitung","Die Zeit, 24.02.2005","Wenn nun im deutschen Land für alle Wehrfähigen die Tore der Kasernen sich wieder öffnen werden, die bisher nur einer kleinen Zahl von auserlesenen Freiwilligen offen standen, so wird die Masse unserer Jugend wieder den Segen einer Pflicht verspüren, die vom Ganzen der Nation her dem Leben des einzelnen seinen Sinn gibt."
"55","2013-09-05","Zeitung","Die Zeit, 05.09.2013","Denn die Mutti der deutschen Nation wird die Wahl gewinnen, falls ihre Partei und ihr Minikoalitionspartner nicht einbrechen."
"56","2016-12-01","Zeitung","Die Zeit, 01.12.2016","1788 wechselt er als Bibliothekschef nach Mainz, an den Hof des Erzbischofs, des Kurfürsten und Kanzlers des Heiligen Römischen Reiches Deutscher Nation."
"57","2006-01-05","Zeitung","Die Zeit, 05.01.2006","Die Vereinten Nationen sind herzlich willkommen, mein Projekt zu übernehmen.«"
"58","2013-10-02","Zeitung","Die Zeit, 02.10.2013","Juden, indem er Nation mit rassisch begründeter Nationalität gleichsetzt; andere versuchen"
"59","2012-04-12","Zeitung","Die Zeit, 12.04.2012","Da trifft man auf eine »strikt perennialistische Auffassung« oder »primordialistische Bindungen«, »Invisibilisierungsstrategien«, »allochthone Nationen« oder »Enkulturation und Akkulturation«."
"60","2006-05-18","Zeitung","Die Zeit, 18.05.2006","Die Kirchenzeitungen in Polens nordöstlicher Region Lomza malten in den dreißiger Jahren Woche für Woche die Bedrohung der christlichen Nation an die Wand: »Jeder jüdische Hof ist ein Splitter im lebenden Fleisch der polnischen Bauern.«Als die Deutschen nach Hitlers Überfall auf die Sowjetunion 1941 in diesen traditionell nationalkatholischen Raum einmarschierten, halfen ihnen die Bewohner vieler ländlicher Flecken, die Juden zusammenzutreiben."
"61","2012-08-23","Zeitung","Die Zeit, 23.08.2012","Als im Jahr darauf sechs europäische Nationen die Römischen Verträge unterzeichnen und die Europäische Wirtschaftsgemeinschaft gründen, macht Baker & McKenzie ein Anwaltsbüro in Brüssel auf."
"62","2017-05-24","Zeitung","Die Zeit, 24.05.2017","Eine Nation feierte wie im Rausch, begann, an den Mythos ihrer Unbesiegbarkeit zu glauben, alles schien möglich für dieses gelobte, gedopte Land."
"63","2010-09-23","Zeitung","Die Zeit, 23.09.2010","Vor zehn Tagen versammelte sich die Nation vorm Fernseher, als die Türken im Weltmeisterschaftsfinale standen."
"64","2016-04-28","Zeitung","Die Zeit, 28.04.2016","Obama hatte der Nation den Rückzug verordnet - aus Afghanistan und dem Irak."
"65","2024-09-05","Zeitung","Die Zeit, 05.09.2024","Ja, bis zum Jahr 2030 werde Saudi-Arabien zur neuen Nation werden, die Nation der Zukunft!"
"66","2017-08-10","Zeitung","Die Zeit, 10.08.2017","Das Umweltprogramm der Vereinten Nationen hat vor drei Jahren einen alarmierenden Bericht veröffentlicht."
"67","2008-12-23","Zeitung","Die Zeit, 23.12.2008","Amerika wird auch unter Obama keine laizistische Nation werden."
"68","2014-11-13","Zeitung","Die Zeit, 13.11.2014","Vereinten Nationen werden 25 Jahre alt."
"69","2012-07-05","Zeitung","Die Zeit, 05.07.2012","Die Bevölkerung der europäischen Nationen zusammen wird in diesem Zeitraum auf ganze 7 Prozent der Menschheit absinken."
"70","2007-03-22","Zeitung","Die Zeit, 22.03.2007","Aber auch der falschen Bescheidenheit Ségolène Royals, die sich von der Krankenschwester der Nation allmählich zur verklärten Wunderheilerin entwickelt, trauen sie nicht mehr."
"71","2013-01-17","Zeitung","Die Zeit, 17.01.2013","Es gelte, ""die Möglichkeit einer Zwei-Staaten-Lösung offenzuhalten"", betonten die Außenminister Frankreichs, Großbritanniens und Deutschlands Ende letzten Jahres im Sicherheitsrat der Vereinten Nationen."
"72","2012-09-13","Zeitung","Die Zeit, 13.09.2012","Nach Zahlen der Vereinten Nationen haben 2,6 Milliarden Menschen keinen Zugang zur sanitären Grundversorgung, fast 40 Prozent der Weltbevölkerung."
"73","2007-05-10","Zeitung","Die Zeit, 10.05.2007","Wer vertritt die Nation?Die Elite?Die Armee?Die Konservativen?Jede Gruppe betrachtet sich als einzige Vertreterin des Staates, ohne zu bedenken, dass die Nation uns allen gehört."
"74","2006-09-14","Zeitung","Die Zeit, 14.09.2006","Und was die sudanesische Regierung vom Rettungsplan der Vereinten Nationen hält, hat sie durch den massiven Einsatz ihrer russischen Düsenjäger dokumentiert."
"75","2015-09-24","Zeitung","Die Zeit, 24.09.2015","Die Vereinten Nationen"
"76","2019-11-07","Zeitung","Die Zeit, 07.11.2019","Zum Beispiel betrifft die UN-Agenda 2030 mit ihren erweiterten Entwicklungszielen alle Staaten in den Vereinten Nationen, so auch die Bundesrepublik."
"77","2009-11-05","Zeitung","Die Zeit, 05.11.2009","Quellen: Human Development Index, Nasa, Vereinte Nationen, Plunkett Research, Welternährungsorganisation, Weltgesundheitsorganisation, Deutsche Stiftung Weltbevölkerung, Planet of Slums, Encarta, International Telecommunications Union, Unesco, Encyclopaedia Britannica, Progressive Policy Institute, Weltbank, Welthandelsorganisation, Sozialverband Deutschland, Heidelberger Institut für Internationale Konfliktforschung, Nielsen, International Labour Organization, International Energy Agency, eigene Berechnungen"
"78","2024-08-01","Zeitung","Die Zeit, 01.08.2024","Den Geisteszustand einer Nation verstehen zu wollen, mag vermessen sein."
"79","2017-10-05","Zeitung","Die Zeit, 05.10.2017","Für Deutschland, die verspätete Nation, gibt es nichts, was aktueller wäre als dieses Buch, das elf Jahre nach seinem Erscheinen endlich übersetzt ist."
"80","2005-09-01","Zeitung","Die Zeit, 01.09.2005","»Nation der Nationen« wurde Amerika nur in heftigsten Konflikten, das ist nicht zu vergessen, und mit Recht warnen Kenner der amerikanischen Immigrationsgeschichte vor der Illusion, die Integration sei jemals abgeschlossen oder rundum geglückt."
"81","2012-12-27","Zeitung","Die Zeit, 27.12.2012","Die Vereinten Nationen in New York Stau - ob es so was auf anderen Planeten wohl auch gibt?"
"82","2014-06-05","Zeitung","Die Zeit, 05.06.2014","Was unter diesen Umständen geschieht, wenn ein Anwärter schlappmacht, führte die Partei jetzt der ganzen Nation vor: UMP-Chef Jean-François Copé musste vergangene Woche seinen Hut nehmen, weil er den Wahlkampf von Sarkozy im Jahr 2012 illegal mit elf Millionen Euro Parteigeld finanzierte."
"83","2024-08-01","Zeitung","Die Zeit, 01.08.2024","[...] 22 Spitze von Schuhen - und da dringt er dann auch leicht ein 23 Sind das Gewusst-wie fürs Anders-als-gedacht 24 Nicht kam ihr Blau aufs Bild bei Micha, dem Farbfilmvergesser 26 Thema für Ferienhausbucher oder die ganze Nation 28 Bequemer Beruf, wie`s heißt, im Schoße des Geldadels 29 Stätte in Getränkenachschublieferkette 31 Solch Food kommt nicht in solche Bowl, solcher Mann nicht aus dem Markt 33 Nicht ganz die handliche Absicherung - Fußpunkt firmamentalen Jägers 35 Gefürchtet von Laien im IT-Bereich oder Turnunterricht 37 Bewegen sich am anderen Ende der Größenskala im Habitat der 8 senkrecht 38 Manch einen Gedanken wert vorm Schachbrett oder eingleisigen Streckenabschnitt 43 Macht den Urlaubern in bella Italia das vita besonders dolce 44 Mit Schluss: der zweite Apparat - ohne: wo man ihn fand 45 Partizipieller Zustand von Pause und Protest, Gang oder Gurke 46 Die vom Hemd komme mir nicht in den Punsch 47 Wie die Party der allzu Ungehemmten - à la Wildpferd? [...]"
"84","2014-01-09","Zeitung","Die Zeit, 09.01.2014","im vergangenen Herbst in den USA ins Kino kam, hinterfragte der Film das Selbstbild der Nation: Amerika, Hort der Freiheit und Demokratie?"
"85","2011-06-30","Zeitung","Die Zeit, 30.06.2011","Es muss nun heftig und genauso lustig darüber gestritten werden, ob die Jugend von Athen, anders als die Jugend anderer europäischer Nationen, kein natürliches Recht auf Statussymbole der Gegenwart wie das iPhone habe, weil Griechenland, anders als andere europäische Staaten, eben kein moderner Industriestaat sei."
"86","2016-04-07","Zeitung","Die Zeit, 07.04.2016","Denn es gibt Spielregeln, nach denen die Arktis aufzuteilen ist, festgelegt entlang naturwissenschaftlicher Kriterien von den Vereinten Nation."
"87","2009-08-13","Zeitung","Die Zeit, 13.08.2009","Anderseits möchten es sich viele Nationen, aber auch Konzerne, nicht mit den Chinesen verscherzen."
"88","2016-07-07","Zeitung","Die Zeit, 07.07.2016","Sie habe die Nationen"
"89","2016-10-06","Zeitung","Die Zeit, 06.10.2016","Flüchtlingshilfswerk der Vereinten Nationen schon im Tschad, in Kenia und an der Grenze zu"
"90","2019-11-21","Zeitung","Die Zeit, 21.11.2019","Eine wie sie kann nur gewählt werden, wenn die Nation ihr vertraut:"
"91","2010-03-31","Zeitung","Die Zeit, 31.03.2010","In seiner ersten Rede zur Lage der Nation Anfang Februar streifte Obama das Thema Immigration nur mit einem Satz."
"92","2007-12-06","Zeitung","Die Zeit, 06.12.2007","Ich hoffe, Ihre Aufzählung spiegelt lediglich die frühkindlichen Prägungen der Autoren und war keine absichtliche Aussparung der zweiten Hälfte der Nation."
"93","2011-04-07","Zeitung","Die Zeit, 07.04.2011","Keiner der fragilen Staaten hat eines der acht Millenniums-Entwicklungsziele der Vereinten Nationen erreicht."
"94","2011-03-10","Zeitung","Die Zeit, 10.03.2011","Zwar will diese Nation eigentlich wie keine zweite das Klima schützen, aber eben auch sorgenfrei mit Tempo 200 fahren."
"95","2022-03-24","Zeitung","Die Zeit, 24.03.2022","Städte verbergen viel und offenbaren viel, jede ist eine Einheit, jede eine Vielheit, jede hat mehr Zeit, als ein Berichterstatter, als ein Mensch, als eine Gruppe, als eine Nation."
"96","2022-06-30","Zeitung","Die Zeit, 30.06.2022","Wären SUV-Fahrer eine Nation, so hätten sie 2018 den siebten Platz unter den weltweit größten CO2-Emittenten belegt."
"97","2014-04-30","Zeitung","Die Zeit, 30.04.2014","und ihre Familien schockierte die Nation und brachte selbst hartgesottene Kapitalisten wie die"
"98","2019-02-28","Zeitung","Die Zeit, 28.02.2019","Tatsächlich sollen die First Nations durch einen von Staats wegen betriebenen Ethnozid als distinkte Ethnien kulturell ausgelöscht werden."
"99","2008-11-20","Zeitung","Die Zeit, 20.11.2008","Während er seine Reden von der »einen Nation« schwingt, fordert der Staatsanwalt ein Vierteljahrhundert Haft für 15-jährige kurdische Demonstranten."
"100","2016-04-28","Zeitung","Die Zeit, 28.04.2016","Wollte man nicht gemeinsam ans Licht, als eine Nation, eine Gemeinschaft?"
"101","2005-09-08","Zeitung","Die Zeit, 08.09.2005","Zurzeit erkundet er zusammen mit 30 Studenten die Karrierewege von Managern in vier Nationen."
"102","2023-07-06","Zeitung","Die Zeit, 06.07.2023","Er ist zu Gast bei den Vereinten Nationen in New York."
"103","2019-05-02","Zeitung","Die Zeit, 02.05.2019","Dem linken Universalismus aber waren die Menschen alle gleich, Nation und Nationalkultur galten nichts, auch die Klassen waren nur etwas, das überwunden werden musste, und erst recht die Geschlechteridentitäten sollten sich in rechtlicher, schließlich faktischer Gleichstellung, am Ende in weitgehender Angleichung der Lebensperspektiven auflösen."
"104","2021-09-30","Zeitung","Die Zeit, 30.09.2021","Aber warum sollte diese Gruppe unbedingt ein Land oder eine Nation sein?, fragen andere Kritiker des Patriotismus."
"105","2022-08-25","Zeitung","Die Zeit, 25.08.2022","Auf dem Entwicklungsindex der Vereinten Nationen steht Niger auf Platz 189 von 189 gelisteten Ländern."
"106","2007-06-28","Zeitung","Die Zeit, 28.06.2007","Ob Horses oder Daydream Nation, was der Klassik seit einem Jahrhundert teuer war, ist dem Pop nun billig."
"107","2006-04-27","Zeitung","Die Zeit, 27.04.2006","Dass die Nation im Zentrum der Frankfurter Buchmesse stehen soll, gleicht dem Versuch, die Literaturen Europas unter einen Hut zu bringen, wobei der indische Hut ein ganzes Stück größer ist."
"108","2022-10-20","Zeitung","Die Zeit, 20.10.2022","Seitdem war er davon überzeugt, dass die Vereinigten Staaten nur mit einer starken Zentralregierung zu einer Nation zusammenwachsen konnten."
"109","2010-09-09","Zeitung","Die Zeit, 09.09.2010","Chruschtschow wollte demonstrieren, dass er die Vereinten Nationen nur für eine nutzlose, von den kapitalistischen Ländern dominierte Quatschbude hielt."
"110","2009-12-17","Zeitung","Die Zeit, 17.12.2009","Und in dem Augenblick, da die Enthüllungen über Kundus die Nation aufwühlen, mokiert sich der Verteidigungsminister in einer Talkshow über unser »schüchternes« Verhältnis zu Waffen:"
"111","2011-07-07","Zeitung","Die Zeit, 07.07.2011","Sondermittel aus der europäischen Verpflichtung zur Entwicklungsfinanzierung - bis 2015 sollen es 0,7 Prozent des Nettoeinkommens der Nationen sein - kommen inzwischen zu einem Teil auch der Kulturarbeit zugute."
"112","2008-05-08","Zeitung","Die Zeit, 08.05.2008","Die Nation hat Durst, mehr als ihr wohl guttut."
"113","2005-02-03","Zeitung","Die Zeit, 03.02.2005","Pearse hatte 1916 die irische Nation aufgefordert, stets auf »die Stimmen der Toten« zu hören, selbst wenn sie verlangten, dass »eure Füße im Blute eurer Feinde waten«."
"114","2007-04-04","Zeitung","Die Zeit, 04.04.2007","Die Großherzigkeit einer großherzigen Nation."
"115","2020-04-02","Zeitung","Die Zeit, 02.04.2020","Doch das Land steht auch für den Erfolg mehrerer asiatischer Nationen, die gelernt haben, beides zu schützen: Gesundheit und Wirtschaft."
"116","2015-09-10","Zeitung","Die Zeit, 10.09.2015","""Bringen Sie unsere Landsleute nur auf die See, das wird der Nation und Ihrer Gesellschaft reiche Früchte tragen!"""
"117","2022-05-25","Zeitung","Die Zeit, 25.05.2022","Wer in ihr bestehen will, muss sich anpassen, ausweichen, wandern und seine Identität in jedem Moment auf den Prüfstand stellen; in diesem postapokalyptischen Kosmos zählen Tradition, Herkunft, Verwurzelung, Vergewisserungen auf Kollektive oder gar Nationen nichts mehr."
"118","2016-11-17","Zeitung","Die Zeit, 17.11.2016","Die Frage, ob sich seine Politik später in Form von Inflation oder einem Crash rächt, wenn die Schulden der hoch verschuldeten Nation neue Höhen erklimmen, stellt kaum jemand."
"119","2017-09-07","Zeitung","Die Zeit, 07.09.2017","Die Europäische Union verlor an Anziehungskraft, die bisher so selbstverständlich wirkende Gemeinsamkeit von Demokratie, Liberalismus und Rechtsstaatlichkeit lockerte sich, die Einwanderungen stellten das Konzept der Nationen als Willensgemeinschaft auf die Probe, die europäisch-amerikanischen Beziehungen knirschen, der Ton der Auseinandersetzung wird aggressiver, der Respekt vor der Politik und damit die Wahlbeteiligung sinken."
"120","2014-12-23","Zeitung","Die Zeit, 23.12.2014","Es ist der Geist der Einheit - einer Einheit von Kultur und Natur, von Himmel und Erde, von spiritueller und materieller Welt, von Gegenwart und Vergangenheit, von Mensch und Tier und über alledem: die Einheit der Nation."
"121","2008-06-26","Zeitung","Die Zeit, 26.06.2008","David Wark Griffiths berühmter Film »Geburt einer Nation« aus dem Jahr 1915"
"122","2005-09-15","Zeitung","Die Zeit, 15.09.2005","In der Bildung ist Deutschland bis heute eine verspätete Nation, die Sonderwege geht und Anachronismen verteidigt."
