"No.","Date","Genre","Bibl","Hit"
"40","1945-08-26","Zeitung","Archiv der Gegenwart, Bd. 15, 26.08.1945, S. 397 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","[...] Das Präsidium des Obersten Rates der Sowjetunion und der Präsident der Nationalregierung der chinesischen Republik, in dem Wunsche, die friedlichen Beziehungen, welche zwischen den beiden Ländern immer bestanden haben, durch das Mittel eines Bündnisses und einer gutnachbarlichen Zusammenarbeit in der Nachkriegszeit zu verstärken, und vom Willen erfüllt, jede Ihnen mögliche weitere Hilfe im Kampfe gegen die Aggression der Feinde der Vereinten Nationen in diesem Weltkrieg zu leisten, ferner im Wunsche zur Zusammenarbeit im gemeinsamen Kriege gegen Japan bis zu dessen bedingungsloser Kapitulation, drücken ihre unerschütterliche Entschlossenheit zur Zusammenarbeit in der Aufgabe der Wahrung des Friedens und der Sicherheit zum Nutzen der Völker beider Länder und aller friedliebenden Nationen auf der Grundlage der oben angegebenen Grundsätze aus. [...]"
"41","1942-01-03","Zeitung","Archiv der Gegenwart, Bd. 12, 03.01.1942, S. 5340 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die vorliegende Erklärung kann auch von andern Nationen unterzeichnet werden, die materiell den im Kampf gegen den Nationalsozialismus stehenden Ländern helfen oder helfen werden."
"42","1942-09-14","Zeitung","Archiv der Gegenwart, Bd. 12, 14.09.1942, S. 5628 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","An der vom 14. bis 18. September in Wien stattfindenden Europäischen Jugendtagung nahmen außer Deutschland folgende dreizehn Nationen teil: Belgien (mit einer flämischen und einer wallonischen Abteilung), Bulgarien, Dänemark, Finnland, Italien, Kroatien, Niederlande, Norwegen, Rumänien, Slowakei, Spanien und Ungarn."
"43","1944-08-04","Zeitung","Archiv der Gegenwart, Bd. 14, 04.08.1944","Es jetzt voll auszuschöpfen und ganz einzusetzen, sei nicht nur eine Lebensfrage der ganzen Nation, sondern auch eine Ehrensache ihrer Führung."
"44","1945-01-30","Zeitung","Archiv der Gegenwart, Bd. 15, 30.01.1945","Es ist aber deshalb erst recht unser unabänderlicher Wille, in diesem Kampf der Errettung unseres Volkes vor dem grauenhaftesten Schicksal aller Zeiten vor nichts zurückzuschrecken und unwandelbar und treu dem Gebot der Erhaltung unserer Nation zu gehorchen."
"45","1942-08-10","Zeitung","Archiv der Gegenwart, Bd. 12, 10.08.1942, S. 5588 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Drittens wäre es aber ein Zeichen großen Selbstbetruges, zu hoffen und zu erwarten, daß ein Appell an die sogenannten Vereinigten Nationen Früchte tragen würde, nachdem unsere an Großbritannien gerichteten Bitten für unsere Freiheit zu nichts geführt haben."
"46","1943-11-17","Zeitung","Archiv der Gegenwart, Bd. 13, 17.11.1943","Die drei Regierungen haben hernach die Notwendigkeit der Fortführung der engen Zusammenarbeit in ihrem eigenen Interesse und im Interesse aller Nationen anerkannt und ebenso einer weiteren engen Fühlungnahme in der Zeit unmittelbar nach Abschluß der Feindseligkeiten."
"47","1940-06-25","Zeitung","Archiv der Gegenwart, Bd. 10, 25.06.1940, S. 4595 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die Lage, wie sie sich im Augenblick darstelle sei ungewiß und dunkel, und es würde den Interessen der Nation nicht entsprechen, wenn er als ein verantwortungsbewußter Ministerpräsident sich auf Voraussagen oder Spekulationen auf die Zukunft einlasse."
"48","1941-03-17","Zeitung","Archiv der Gegenwart, Bd. 11, 17.03.1941, S. 4934 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Roosevelt erklärte weiter, daß die Vereinigten Staaten unter dem Lend-and-Lease-Gesetz (Englandhilfegesetz) jeder Nation helfen würden, die sich gegen einen Angriff verteidigt oder eine solche Verteidigung in Betracht ziehen muß, lehnte es aber ab, in diesem Zusammenhang einzelne Länder zu erwähnen."
"49","1941-07-23","Zeitung","Archiv der Gegenwart, Bd. 11, 23.07.1941, S. 5127 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Italien stand Ihnen in diesem Kampf ständig zur Seite, getreu dem Grundsatz, der unsere Politik beseelt und leitet, daß man nur durch Wiedergutmachung des begangenen Unrechts die Grundlagen für ein friedliches Zusammenleben zwischen den Nationen Europas schaffen könne."
"50","1943-04-13","Zeitung","Archiv der Gegenwart, Bd. 13, 13.04.1943","Zum Machtbereich der Dreierpaktmächte gehörende Staaten bzw. ehemalige Staaten, die sich zum ""Neuen Europa"" bzw. zu Großostasien bekenne, deren Exilregierungen jedoch als ""Alliierte Nationen"" aufscheinen:"
"51","1936-10-25","gesprochen","o.A., Eröffnung der ""Woche des Deutschen Buches"" in der Weimarhalle in Weimar, 25.10.1936","Wie viel aber hat sich in Deutschland gerade auf dem Gebiet der geistigen Betätigung und dichterischen Schöpfung geändert, seitdem wir im Jahre 1934 in der ersten Buchwoche werbend an die Nation herantraten."
"52","1939-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1939, S. 646","Ist in der ersten Studie, in der D. eine augenblickliche Geldschwierigkeit Trczkas in Paris schildert, von höchstem Belange, daß der tschechische Adlige Bubna erklärt, er sei seinem Freunde »allein zur Erhaltung des Teutschen credits bey fremdten Nationen« und zur Vermeidung einer Schande »totius Germanicae nationis« beigesprungen, so läßt die zweite das zähe Ringen zwischen der Krone und den Anhängern Wallensteins um den Nachlaß des auch in Eger ermordeten Trczka erkennen."
"53","1938-10-18","Zeitung","Archiv der Gegenwart, Bd. 8, 18.10.1938, S. 3767 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Das sei eine Tatsache, die nicht geleugnet werden könne, und die dazu berechtige, der gemeinsamen Erklärung Hitlers und Chamberlains die größte Bedeutung beizumessen und der Überzeugung Ausdruck zu geben, daß mit Geduld, Zurückhaltung und Verständigungsbereitschaft es möglich wäre, die Kluft, die Europa in feindliche Gebiete scheidet, zu überbrücken und wieder eine Gemeinschaft der Nationen zu errichten, um der leidenden Menschheit einen stabilen Frieden zu gewährleisten."
"54","1943-11-26","Zeitung","Archiv der Gegenwart, Bd. 13, 26.11.1943, S. 6180 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Indem die italienische Regierung das ganze Volk zum kraftvollen Widerstand gegen Deutschland zusammenschließt, kann sie die Befreiung ihres Landes beschleunigen und den Vereinigten Nationen ihren Wert beweisen."
"55","1941-01-08","Zeitung","Archiv der Gegenwart, Bd. 11, 08.01.1941, S. 4843 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die amerikanische Außenpolitik basiert auf der Respektierung der Rechte und der Würde aller großen und kleinen Nationen."""
"56","1939-08-25","Zeitung","Archiv der Gegenwart, Bd. 9, 25.08.1939, S. 4187 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die Söhne aller Nationen, der kleinen, wie der großen, wünschen in gleicher Weise den Frieden, sie streben keine militärischen Eroberungen an, und obgleich sie wissen daß unter den Nationen von Zeit zu Zeit immer umstrittene Forderungen und Gegensätze auftauchen, vertrauen sie darauf, daß diese Gegensätze ausnahmslos auch auf friedliehem Wege gelöst werden können, wenn beide Teile dazu Bereitwilligkeit zeigen."
"57","1944-10-30","Zeitung","Archiv der Gegenwart, Bd. 14, 30.10.1944","In den geschichtlichen Stunden der Machtübernahme spreche ich zuerst Ihnen, Führer, meinen Dank, gleichzeitig auch im Namen der ganzen Nation aus."
"58","1935-01-10","Zeitung","Archiv der Gegenwart, Bd. 5, 10.01.1935, S. 1807 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Alle Minister, Statthalter, Beamte und Soldaten seien nur ihm verantwortlich, er selbst sei nur seiner Nation verantwortlich."
"59","1943-07-07","Zeitung","Archiv der Gegenwart, Bd. 13, 07.07.1943, S. 6001 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Es ist meine Pflicht, wiewohl es eine höchst unliebsame Pflicht ist, von der Nation neue Opfer zu verlangen."
"60","1945-12-18","Zeitung","Süddeutsche Zeitung, 1995 [1945]","Wir können und dürfen in unseren Bemühungen nicht nachlassen, den Nationen der Welt und besonders ihren Regierungen das unaussprechliche Elend aufzuzeigen, das sie hervorrufen, wenn sie ihr Verhältnis zueinander bei der Gestaltung der Zukunft nicht ändern. """
"61","1936-02-24","Zeitung","Archiv der Gegenwart, Bd. 6, 24.02.1936, S. 2438 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Durch die allmähliche Stärkung der kollektiven Sicherheit müsse jede Nation davon überzeugt werden, daß sich ein Angriff unter keinen Umständen bezahlt macht."
"62","1943-06-23","Zeitung","Archiv der Gegenwart, Bd. 13, 23.06.1943, S. 5987 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die industrielle Produktion Japans habe seit Ende des letzten Jahres, dank der großen Anstrengungen der gesamten Nation beträchtliche Fortschritte gemacht."
"63","1933-12-31","Belletristik","Werfel, Franz: Die Vierzig Tage des Musa Dagh II, Stockholm: Bermann - Fischer 1947 [1933], S. 449","« Ich danke Ihnen, Kommandant, im Namen der französischen Nation, die diese armenische Siegestrophäe in Verwahrung nimmt."
"64","1945-05-17","Zeitung","Tägliche Rundschau, 17.05.1945","Der Zeitpunkt aber, wann eine ""würdige Existenz für das deutsche Volk"" und ""ein Platz in der Gemeinschaft der Nationen"" kommen wird, hängt von seiner Aktivität ab."
"65","1942-09-27","Zeitung","Archiv der Gegenwart, Bd. 12, 27.09.1942, S. 5648 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die europäische Neuordnung wird kommen, und das neue Europa wird ein besseres sein als das vergangene, und jede Nation wird in demselben den ihr gebührenden Platz finden."
"66","1940-05-20","Zeitung","Archiv der Gegenwart, Bd. 10, 20.05.1940, S. 4543 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Wie oft hat man sich in Gesprächen mit dem Führer gewundert, daß es kaum ein Kriegsschiff aller Nationen der Welt gibt, das er nicht genau bis ins letzte kennt nach Größe, Bewaffnung, Panzerung, Geschwindigkeit usw."
"67","1938-03-12","Zeitung","Archiv der Gegenwart, Bd. 8, 12.03.1938, S. 3469 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Sie sind der Führer der deutschen Nation im Kampf um Ehre, Freiheit und Recht."
"68","1943-10-07","Zeitung","Archiv der Gegenwart, Bd. 13, 07.10.1943, S. 6128 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Da ich nicht in der Lage bin, in unmittelbare Verbindung mit dem Duce zu treten, erlaube ich mir, Eure Exzellenz ergebenst zu bitten, obiges dem Duce freundlichst bekanntgeben zu wollen, und ihm gleichzeitig mitzuteilen, daß die ungarische Nation nie vergessen wird was er für sie getan hat und daß die ungarische Nation sich hierfür zu immerwährendem Dank verpflichtet fühlt."
"69","1941-01-22","Zeitung","Archiv der Gegenwart, Bd. 11, 22.01.1941","Somit haben sich die freundschaftlichen Beziehungen der drei Nationen politisch, militärisch, wirtschaftlich und kulturell immer enger gestaltet."
"70","1934-09-05","Zeitung","Archiv der Gegenwart, Bd. 4, 05.09.1934, S. 1604 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Es werde die erste Aufgabe einer neuen deutschen Kunstentwicklung sein, die Stilverkrampfung aufzulockern und besonders die Erkenntnis zu fördern, daß es nicht richtig sei, einer rein konstruktiv wirkenden künstlerischen Manie zu verfallen, sondern daß vielmehr die schöpferische Kraft der Nation von solchen Maniriertheiten zu befreien sei."
"71","1938-03-15","Zeitung","Archiv der Gegenwart, Bd. 8, 15.03.1938","Als Führer und Kanzler der deutschen Nation und des Reiches melde ich vor der Geschichte nunmehr den Eintritt meiner Heimat in das Deutsche Reich."""
"72","1943-05-24","Zeitung","Archiv der Gegenwart, Bd. 13, 24.05.1943","Ich übernehme jetzt vor Ihnen und vor den an die hunderttausend ungarischen Honved, die nach Ihnen eintreffen werden, die Pflicht, alle Unterstützung, Hilfe und Belohnung durch diese Nation vor allem denjenigen zukommen zu lassen, die sie tatsächlich verdient haben."""
"73","1945-08-08","Zeitung","Archiv der Gegenwart, Bd. 15, 08.08.1945, S. 357 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","In dieser Erklärung wird betont, daß Spanien 1940 der Versuchung widerstand, den Siegeswagen der damals stärksten Nation zu besteigen."
"74","1945-04-21","Zeitung","Archiv der Gegenwart, Bd. 15, 21.04.1945","Die beiden hohen Vertragspartner werden gemeinsam mit allen Vereinten Nationen den Kampf gegen Deutschland bis zum Endsieg weiterführen."
"75","1940-07-30","Zeitung","Archiv der Gegenwart, Bd. 10, 30.07.1940, S. 4641 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Inzwischen aber sollten die amerikanischen Nationen alles tun, um ihre eigene wirtschaftliche Stellung zu kräftigen, den Handel untereinander zu beleben und geeignete Maßnahmen zu treffen, um den Schwierigkeiten, Nachteilen und Gefahren zu begegnen, die sich aus den gegenwärtigen gestörten und verlagerten Weltverhältnissen ergeben."
"76","1939-11-21","Zeitung","Archiv der Gegenwart, Bd. 9, 21.11.1939","Im heutigen gigantischen Ringen der deutschen Nation wollen wir für keinen Augenblick vergessen, daß die Söhne dieses großen Volkes im Weltkrieg zu tausenden mit den unseren an den ungarischen Grenzen gefallen sind."
"77","1940-09-27","Zeitung","Archiv der Gegenwart, Bd. 10, 27.09.1940, S. 4714 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Große Nationen denen bisher die Teilnahme als gleichberechtigte Glieder der menschlichen Gesellschaft am Genuß der Güter dieser Erde verweigert worden war, werden auf Grund des höchsten aller irdischen Rechte ihre endgültige Gleichberechtigung erkämpfen."
"78","1942-11-12","Zeitung","Archiv der Gegenwart, Bd. 12, 12.11.1942, S. 5715 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Deutschland und Japan wissen bereits, was das unvermeidliche Ergebnis sein wird, wenn sie die ganze Kraft der Vereinigten Nationen trifft."
"79","1933-04-16","gesprochen","o.A., Germanische Osterfeier von den ""Sieben Steinhäusern"" bei Fallingbostel, 16.04.1933","Im 3. Reich ist der Staat das Volk, die Nation."
"80","1943-08-18","Zeitung","Archiv der Gegenwart, Bd. 13, 18.08.1943","Die philippinische Regierung hat gemeinsam mit 31 anderen Nationen die feierliche Erklärung der Vereinigten Nationen unterzeichnet (5533 C)."
