"No.","Date","Genre","Bibl","Hit"
"1","1999-05-12","Zeitung","Die Zeit, 12.05.1999","Und daß im Westen die deutsche Teilnahme an diesem Krieg als Beweis für die endgültige Reifung der Bundesrepublik gilt, erinnert allzusehr an die Logik des 19. Jahrhunderts, nach der es allein Kriege sind, die Nationen gebären können."
"2","1993-03-12","Zeitung","Die Zeit, 12.03.1993","Staat oder Nation kommen erst danach."
"3","2003-05-22","Zeitung","Die Zeit, 22.05.2003","Jahrhunderts, sondern hat auch politisch scharfsinnige Analysen zur geistigen Situation unserer Zeit verfasst - Armies of the Night etwa, seine 1968 publizierte Betrachtung der Seelenlandschaft einer vom Vietnamkrieg innerlich zerrissenen Nation, liegt heute noch um Längen vor den einschlägigen Studien professioneller Historiker."
"4","1994-01-14","Zeitung","Die Zeit, 14.01.1994","Bei Licht besehen ein Gebirge von papierner Vergeblichkeit, denn für die Begriffe ""Volk"" und ""Nation"" sieht die Bilanz in der kritischen Forschung trübe aus."
"5","1999-12-02","Zeitung","Die Zeit, 02.12.1999","Niemand würde es wagen, auch nur zu fragen, ob die Schulmeister der Nation vielleicht zu wenig tun für ihr Geld."
"6","1993-05-21","Zeitung","Die Zeit, 21.05.1993","Ergebnis: Das sei keine Nation mehr, ""nur ein verlotterter Haufen""."
"7","1990-04-06","Zeitung","Die Zeit, 06.04.1990","Glaubt, hofft die Premierministerin immer noch, daß nun, da sich in Osteuropa und auch in der Mitte unserer Alten Welt die Nationen neu konstituieren, der europäische Gemeinschafts-Elan gebremst werden könne?"
"8","1994-03-11","Zeitung","Die Zeit, 11.03.1994","Die ""tiefverwurzelte Wertschätzung des gymnasialen Bildungsganges für die leitenden Berufsstände der Nation"" überdauerte auch den Widerwillen des - selbst altsprachlich erzogenen - Philisterkaisers Wilhelm II. und die Aversion der Nazis."
"9","1990-09-14","Zeitung","Die Zeit, 14.09.1990","Darum geht es ihm in der unmittelbaren Aktualität um so mehr, als er die Union in Gefahr sieht, allein zu einer ""Partei des Wohlstands und der Nation"" zu werden."
"10","1994-07-15","Zeitung","Die Zeit, 15.07.1994","Dessen ist sich auch der Bevölkerungsfonds der Vereinten Nationen bewußt."
"11","2000-10-26","Zeitung","Die Zeit, 26.10.2000","Sie waren mit tiefen Krisen, grausamen Kriegen und großen Reden über die Nation aufgewachsen."
"12","1998-12-30","Zeitung","Die Zeit, 30.12.1998","Dreißig Leute arbeiten in der Forschungsgruppe, sie kommen aus elf Nationen und einem Dutzend Fachbereichen."
"13","2000-12-07","Zeitung","Die Zeit, 07.12.2000","Diese Spannung ist in den letzten zwei Jahrhunderten als tiefer Riss durch die lateinischen Nationen gegangen, während das protestantische Christentum es zunächst leichter hatte, liberalen und aufgeklärten Ideen in seinem Inneren Raum zu geben, ohne dass der Rahmen eines weitläufigen christlichen Grundkonsenses dabei hätte gesprengt werden müssen."
"14","2001-07-05","Zeitung","Die Zeit, 05.07.2001","All Nations Festival 2001 Es ist ja so:"
"15","1991-10-11","Zeitung","Die Zeit, 11.10.1991","Es ist mehr als nur bittere Ironie, daß ausgerechnet Australien und Kanada den Krieg in Jugoslawien vor die Vereinten Nationen brachten."
"16","1997-10-10","Zeitung","Die Zeit, 10.10.1997","So kam dann zur Teilung des Landes noch die Trennung der Menschen Deutschland drohte in Resignation zu erstarren und - allmählich - in zwei Nationen auseinanderzufallen."
"17","2004-04-22","Zeitung","Die Zeit, 22.04.2004","Mit dem ersten, dem United Nations Day, gab man sich 1948 selbst die Gründungsehre und empfahl den Mitgliedsstaaten, jenen 24. Oktober als Feiertag auszurufen:"
"18","2004-10-21","Zeitung","Die Zeit, 21.10.2004","Das bekommt die Nation jetzt auch zu wissen ...«"
"19","1991-05-31","Zeitung","Die Zeit, 31.05.1991","Die einzige Partei, die eine stabile Politik garantieren kann, eine stabile Regierung und eine stabile Nation, das sind wir, die Bharatiya Janata, eine Partei mit interner Disziplin und Stabilität."""
"20","1996-11-15","Zeitung","Die Zeit, 15.11.1996","Alle Nationen sind voll von falsch überlieferten und auf den Kopf gestellten Erinnerungen, dem Vergessen von Verbrechen, dem Verleugnen von Niederlagen."
"21","1991-12-06","Zeitung","Die Zeit, 06.12.1991","Hohe Hektarerträge, gewaltige Exportüberschüsse, Landerschließung bis an die letzten Grenzen: eine Nation auf dem Vormarsch."
"22","2002-06-13","Zeitung","Die Zeit, 13.06.2002","Bekennende Juden seien demnach weder als Teil der Zivilisation zu betrachten, noch sei ihre Existenz in der deutschen Nation vorgesehen."
"23","1991-04-26","Zeitung","Die Zeit, 26.04.1991","Doch wie und wann der vielbeschworene Übergang der Flüchtlingslager aus amerikanischer Obhut in die der Vereinten Nationen vonstatten gehen kann, bleibt vorerst offen."
"24","1992-02-21","Zeitung","Die Zeit, 21.02.1992","""Ich sehe es als meine moralische Verpflichtung an, den Menschenrechten auch in anderen Nationen Respekt zu verschaffen"", da wurden in Moskau die fünf Anführer des gerade erst - inspiriert durch die KSZE - gegründeten Bürgerrechtskomitees verhaftet (Alexander Ginsberg, Jurij Orlow, Anatolij Schtscharanski, Mikola Rudenko und Alexej Tichij)."
"25","1993-12-03","Zeitung","Die Zeit, 03.12.1993","Diese Nationen planen derzeit zwei 8-Meter-Teleskope: eines auf Mauna Kea, das zweite auf Cerro Pachön, zehn Kilometer südöstlich von Cerro Tololo in Chile."
"26","1998-08-20","Zeitung","Die Zeit, 20.08.1998","Bill Clinton US-Präsident, in seiner Rede an die Nation zu seinem Verhältnis mit Monica Lewinsky ""Die Grünen sind ein Mühlstein, der die Sozialdemokraten um den Wahlsieg bringen wird."""
"27","1998-01-02","Zeitung","Die Zeit, 02.01.1998","Im kühlen guten Grunde der Nation, da geht kein Strophenrad mehr, einige gegrölte Refrains, vielleicht, sind noch möglich, das Volk ohne zweite Strophe - es spielt jetzt, wie gesagt, an der Börse."
"28","1998-12-10","Zeitung","Die Zeit, 10.12.1998","Bubis ist in seinem Amt tatsächlich so etwas wie eine moralische Stimme der Nation geworden, so wurde er anerkannt."
"29","1991-08-16","Zeitung","Die Zeit, 16.08.1991","Statt des kommunistischen Pferdefußes den nationalsozialistischen, dort war ""national"" Teil des betrügerischen Firmennamens, und Nation wollten sie ja sein."
"30","1999-12-22","Zeitung","Die Zeit, 22.12.1999","Die Massenmedien machten ihn zum moralischen Gewissen der Nation, und er spielte die Rolle gern."
"31","1995-11-17","Zeitung","Die Zeit, 17.11.1995","Trotz seines Flops im Käsemarkt in den achtziger Jahren hat er sich entschlossen, einer der ganz Großen im Käsegeschäft zu werden, er will sich zum ""Käsemeister"" der Nation aufschwingen."
"32","1992-02-07","Zeitung","Die Zeit, 07.02.1992","55 Prozent der Bürger dieser Nation, die als Staat nicht existiert, wollen ihre Unabhängigkeit, ergab eine Meinungsumfrage des Glasgow Herald."
"33","1998-10-29","Zeitung","Die Zeit, 29.10.1998","Die Kommission öffnete schwärende Wunden und entzweite die Nation."
"34","1994-02-25","Zeitung","Die Zeit, 25.02.1994","Seit wenigen Monaten gibt es im Glashaus am East River immerhin einen ""Lageraum"" und sogar 65 Offiziere, darunter vier Bundeswehr-Soldaten, die insgesamt 17 internationale Friedensmissionen koordinieren sollen, 67700 Blauhelme, 2374 Militärbeobachter und 1153 Polizisten, die derzeit für die Vereinten Nationen im Einsatz sind."
"35","1998-01-23","Zeitung","Die Zeit, 23.01.1998","Einen wie Murdoch hatte der amerikanische Historiker Christopher Lasch vor Augen, als er vor der Macht einer neuen globalen Elite warnte: wurzellos, ohne Bindung an Region oder Nation, eine Gefahr für Demokratie und zivile Gesellschaft."
"36","1995-06-09","Zeitung","Die Zeit, 09.06.1995","Vor diesem politischen Hintergrund muß der Erfolg des Romans ""Schiffsmeldungen"" von E. Annie Proulx gewertet werden, der mit den bedeutendsten Preisen der amerikanischen Literaturwelt ausgezeichnet wurde und doch ein reaktionäres Machwerk ist, in dem sich die neuerlich akut gewordene Sehnsucht des Amerikaners nach Nation, Gemeinschaft, Volk spiegelt."
"37","1995-07-07","Zeitung","Die Zeit, 07.07.1995","Amerikas Abneigung gegen die Vereinten Nationen wächst:"
"38","1991-02-15","Zeitung","Die Zeit, 15.02.1991","Eine Intervention mußte weltweit als eine polizeiliche Aktion erkennbar bleiben und durfte von den beteiligten Nationen nicht wie ein normaler Krieg im eigenen Namen geführt werden."
"39","1992-05-08","Zeitung","Die Zeit, 08.05.1992","Gegen die Idee der internationalen Kontrolle (etwa durch die Vereinten Nationen) spricht die Erfahrung der Nato, daß die Vormacht Amerika nie bereit war, ihr nukleares Entscheidungsmonopol aufzugeben."
"40","1990-09-14","Zeitung","Die Zeit, 14.09.1990","Selten haben sich so viele Wege geschnitten und Nationen im alten Deutschen Reich gemischt wie in Ostpreußen und seinem südlichen Teil Masuren, der sich von Neidenburg im Südwesten bis Goldap im Nordwesten zieht."
"41","1991-05-03","Zeitung","Die Zeit, 03.05.1991","Eine Verlegenheitslösung wie so oft in der Vergangenheit darf es diesmal nicht geben, wollen die Vereinten Nationen ihren Prestigegewinn nicht gleich wieder verspielen."
"42","1995-09-22","Zeitung","Die Zeit, 22.09.1995","Durch seine Beiträge zu den verschiedenartigsten Aktionen der Vereinten Nationen zeigt es seine Entschlossenheit, nach der Vereinigung auch in diesem Bereich alle Rechte und Pflichten eines Mitglieds der Vereinten Nationen wahrzunehmen."
"43","1991-12-06","Zeitung","Die Zeit, 06.12.1991","Und die für die Amerikaner gegenwärtig wichtigsten Themen sind laut Gallup die wirtschaftliche Lage, die Arbeitslosigkeit, Bildung und Erziehung sowie Gesundheitsfürsorge; erst auf dem vorletzten und letzten Platz der Prioritätenskala der Nation erscheinen Außenpolitik und Verteidigung."
"44","2003-10-09","Zeitung","Die Zeit, 09.10.2003","»Diese Flaggen haben ehrenvoll der Brüderlichkeit gedient, der diese Nation unter Gott geweiht ist."
"45","2001-11-29","Zeitung","Die Zeit, 29.11.2001","Quoten für Minderheiten sind ihm so suspekt wie die Vereinten Nationen"
"46","1998-09-24","Zeitung","Die Zeit, 24.09.1998","Um die Nation von diesem furchtbaren Übel zu befreien, wurde der Bürgerkrieg ausgetragen."
"47","1990-03-02","Zeitung","Die Zeit, 02.03.1990","Keine deutsche Gesellschaft, sondern, beschämend für die im Einheits-Rausch lallende Nation, lateinamerikanische Literaturfreunde um die kolumbianische Dichterin Adela de Luppi und den Präsidenten der Gesellschaft für puertoricanisch-historische Kultur, Peter Bloch - nur, weil Heines Mutter spanisch-jüdischer Abstammung war."
"48","1992-10-02","Zeitung","Die Zeit, 02.10.1992","Neu belebt, neu gegründet wurden der Deutsche Akademische Austauschdienst, die Alexander von Humboldt-Stiftung, das Goethe-Institut, Inter Nationes und das Institut für Auslandsbeziehungen in Stuttgart."
"49","2001-09-20","Zeitung","Die Zeit, 20.09.2001","1991 gab die EU ihren Mitgliedern das Recht, Asylbewerber abzuweisen, wenn sie aus so genannten ""sicheren"" Drittländern - Nationen in Osteuropa oder der Türkei - nach Westeuropa einreisen."
"50","1991-01-25","Zeitung","Die Zeit, 25.01.1991","Dort wächst die Wirtschaft zwar dank der Vereinigung der Nation noch unvermindert."
"51","2001-08-16","Zeitung","Die Zeit, 16.08.2001","Aber Trajkovski ist auch der Mann, der am Tag nach seiner Flucht, die er selber freilich nie so bezeichnen würde, in einer vom Fernsehen übertragenen Rede an die Nation sagte:"
"52","1990-01-26","Zeitung","Die Zeit, 26.01.1990","Fluchtlingshochkommissar der Vereinten Nationen"
"53","2004-03-25","Zeitung","Die Zeit, 25.03.2004","Die Grenzstadt und ihre polnische Schwester Zgorzelek am gegenüberliegenden Neiße-Ufer möchten als ""multikulturelle Stadt zweier Nationen"" das Festival ausrichten."
"54","1994-03-25","Zeitung","Die Zeit, 25.03.1994","""Die Nation, die wir Great Britain nennen, ist kaum älter als die Vereinigten Staaten."
"55","1993-04-09","Zeitung","Die Zeit, 09.04.1993","Dies ist die wohl wichtigste Schlußfolgerung aus ""Tribes"": daß die von globalen Stämmen geschaffenen weltweiten Imperien auch Zonen der kulturellen Toleranz etabliert haben - und daß diese Toleranz eine wesentliche Voraussetzung für den ökonomischen Erfolg einer Nation und einer Region auch in der Zukunft ist."
"56","1991-10-11","Zeitung","Die Zeit, 11.10.1991","Auf diesen Startvorteil muß der Historiker, der sich mit Nation und Nationalismus befaßt, verzichten."
"57","2002-02-21","Zeitung","Die Zeit, 21.02.2002","""Wir erkennen an, dass unsere Nation sich anderen Gesellschaften gegenüber zuweilen arrogant und ignorant verhalten hat"", steht dort gleich im ersten Absatz über ""amerikanische Werte"" zu lesen."
"58","1994-01-14","Zeitung","Die Zeit, 14.01.1994","Der im 19. Jahrhundert im Windschatten der nationalen Bewegungen erfundene Syllogismus, wonach sich ein allemal ""tatenhungriges"" Volk (Prämisse 1) im Krieg zur Nation formiert (Prämisse 2) und dabei die ""fremden"" Bevölkerungsteile tötet, vertreibt, unterwirft oder assimiliert, um schließlich nach langem Ringen den angeblichen ""Normalzustand"", das heißt, den Status eines ethnisch homogenen ""Nationalstaats"" zu erreichen (Conclusio), ist eine nationalistische Legende."
"59","1992-03-20","Zeitung","Die Zeit, 20.03.1992","Um ihren Forderungen Nachdruck zu verleihen, stellten die Vereinten Nationen ein Ultimatum."
"60","1994-04-22","Zeitung","Die Zeit, 22.04.1994","Der Koalitionsentwurf strebt für alle Einsätze unter der Schirmherrschaft der Vereinten Nationen und für den sogenannten ""Nato-Bündnisfall"" die ""Kanzlermehrheit"" an; nur bei kollektiven Interventionen ohne UN-Mandat soll die Zustimmung von zwei Dritteln des Bundestages erforderlich sein."
