"No.","Date","Genre","Bibl","Hit"
"11","1935-08-31","Zeitung","Archiv der Gegenwart, Bd. 5, 31.08.1935, S. 2202 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Nach übereinstimmenden Meldungen aus Addis Abeba, die zuerst vom "" Daily Telegraph "" gebracht wurden, hat der Negus von Abessinien einer amerikanischen Finanzgesellschaft, und zwar der im Staate Delaware ( USA. ) registrierten "" African Exploitation and Development Corp "", durch Vermittlung des englischen Finanziers F. W. Ricket eine Konzession zur Ausbeutung aller Vorkommen an Mineralien und Öl ( 2197 F/ II ) auf die Dauer von 75 Jahren übertragen, und zwar in einer Zone, die im Osten des Landes fast die Hälfte des Gesamtterritoriums umfaßt."
"12","1936-07-04","Zeitung","Archiv der Gegenwart, Bd. 6, 04.07.1936","Der sowjetrussische Volkskommissar Litwinow verwies darauf, daß die Sanktionen gegen Italien nutzlos geworden seien, da die dafür in Betracht kommenden Staaten zu einer militärischen Aktion nicht bereit waren."
"13","1934-08-28","Zeitung","Archiv der Gegenwart, Bd. 4, 28.08.1934","Staat und Kommunen können jedoch hiervon keinen Gebrauch machen."
"14","1945-03-25","Zeitung","Archiv der Gegenwart, Bd. 15, 25.03.1945, S. 6730 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","In der Erklärung wird auch ein militärisches Zusammenwirken der amerikanischen Staaten zur gemeinsamen Verteidigung der westlichen Hemisphäre gegen künftige Aggressionen angeregt."
"15","1937-07-02","Zeitung","Archiv der Gegenwart, Bd. 7, 02.07.1937, S. 3117 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die Aufrechterhaltung der Drei-Mächte-Währungsvereinbarung ( siehe 2742 C ) auch nach der Loslösung der Franc-Währung vom Gold ( siehe 3114 B ) wurde durch Erklärungen des britischen Schatzkanzlers Sir John Simon und des amerikanischen Schatzsekretärs Morgenthau an den französischen Finanzminister Bonnet ausgesprochen. ( L. B. Frankreich 3114 B, England 3104 F, Vereinigte Staaten 3079 B, Währungsfragen 3108 D. )"
"16","1939-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1939, S. 606","Wir haben unser Rheinland im 14. Jh. jenseits der Grenzen unseres neuen großen Staates belassen und sind im Ergebnis der durch Kleinpolen unternommenen Expansion nicht nur zu ihm zurückgekehrt, sondern haben darüber hinaus den Rest unserer Mutterlandschaften der Bedrohung ausgesetzt. « ( Rez. v. H. Bellée, Balt. Stud. N. F. 40 [ 1938 ], S. 264. ) -- Oskar Halecki untersucht » Die jagiellonische Idee « ( Idea jagiełłońska, Kw. Hist. 51 [ 1937 ], H. 1/2, S. 486--510 ), in ihrer dynastischen und staatlichen Bedeutung."
"17","1934-04-07","Zeitung","Archiv der Gegenwart, Bd. 4, 07.04.1934","Prinzip auf wirtschaftlichem Gebiet sei für die Regierung daß dem Staat im Wirtschaftsleben die Rolle der Leitung und der Kontrolle zufalle, daß er aber nicht selbst zu wirtschaften wünsche."
"18","1945-03-27","Zeitung","Archiv der Gegenwart, Bd. 15, 27.03.1945, S. 154 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Laut Exchange forderte Präsident Roosevelt in einer Botschaft an den Kongreß, daß das Handelsvertragsgesetz ( Trade Agreements Act ) ( 16 E ) vom Jahre 1934, das bereits dreimal verlängert wurde und am 12. Juni 1945 abläuft, in einer Form verlängert werde, die es den amerikanischen Vertretern bei Handelsverhandlungen ermöglicht, die amerikanischen Zölle stärker als bisher herabzusetzen, da der Warenaustausch der Vereinigten Staaten mit seinen Vertragsländern durch erhöhte Zölle gehemmt werde."
"19","1943-07-19","Zeitung","Archiv der Gegenwart, Bd. 13, 19.07.1943","Am 5. Juli gab das DNB bekannt, daß seit dem Kriegseintritt der Vereinigten Staaten ( 8. Dezember 1941 ) durch See- und Luftstreitkräfte der Dreierpaktmächte 2754 britische und amerikanische Handelsschiffe mit fast 17 Mill."
"20","1939-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1939, S. 362","Seine dem jüdischen Geist eigene Fähigkeit, ein fertiges, in juristische Formeln gekleidetes System als scheinbare Lösung der Probleme darzubieten, mit denen der deutsche Staat rang, hat Stahl den ungeheuren Einfluß in der Politik und der Wissenschaft eingebracht."
"21","1938-04-16","Zeitung","Archiv der Gegenwart, Bd. 8, 16.04.1938, S. 3520 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Nach einer Berechnung des Industrial Conference Board belief sich das Volkseinkommen der Vereinigten Staaten im Jahre 1937 auf 67,5 Milliarden Dollar gegen 64 Milliarden im Jahre 1936, 55 Milliarden im Jahre 1935, 51 Milliarden im Jahre 1934 und 46 Milliarden im Jahre 1933. ( L. B. 3515 A. )"
"22","1936-12-18","Zeitung","Archiv der Gegenwart, Bd. 6, 18.12.1936, S. 2856 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Anläßlich der Debatte verwies Außenminister Beck darauf, daß Polen das Recht Litauens auf Ausbau seines eigenen Staates voll respektiere."
"23","1945-11-20","Gebrauchsliteratur","o. A.: Erster Tag. Dienstag, 20. November 1945. In: Der Nürnberger Prozeß, Berlin: Directmedia Publ. 1999 [1945], S. 1221","4. daß die Führerschaft der Nazi-Partei als der einzige Träger der vorangehenden und anderer Lehrsätze der Nazi-Partei berechtigt sei, den inneren Aufbau, die Politik und Gebaren des deutschen Staates zu lenken, die Tätigkeiten aller Einzelpersonen innerhalb des Staates zu überwachen und alle Gegner zu vernichten."
"24","1940-11-23","Zeitung","Archiv der Gegenwart, Bd. 10, 23.11.1940, S. 4786 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die Gläubiger des Staates werden nicht in bar, sondern in diskontierbaren Tratten bezahlt, um zu verhindern, daß die staatliche Finanzierung der Wirtschaft ein übertriebenes Anschwellen des Notenumlaufes zur Folge habe."
"25","1938-03-04","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 04.03.1938","Eine bemerkenswerte Zahl, gemessen an den Beschäftigungsziffern anderer europäischer Staaten."
"26","1937-05-11","Zeitung","Archiv der Gegenwart, Bd. 7, 11.05.1937","Im Anschluß an die Zerstörung des Luftschiffes "" Hindenburg "" ( 3046 G ) gab die Regierung der Vereinigten Staaten bekannt, daß sie unter gewissen Voraussetzungen bereit sei, genügende Mengen von explosionssicherem Heliumgas, dessen Ausfuhr bisher gesperrt war, an Deutschland zu verkaufen."
"27","1935-11-06","Zeitung","Archiv der Gegenwart, Bd. 5, 06.11.1935, S. 2291 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Bei den Wahlen zum Repräsentantenhaus im Staate New York erhielten die Republikaner 33 ( bisher 73 ) und die Demokraten 7 ( 77 ) Sitze."
"28","1945-08-25","Zeitung","Archiv der Gegenwart, Bd. 15, 25.08.1945, S. 396 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Diese beiden Staaten äußerten ihre Meinung bezüglich der bevorstehenden Wahlen und deren Rückwirkung auf den Friedensvertrag."
"29","1933-07-28","Zeitung","Archiv der Gegenwart, Bd. 3, 28.07.1933, S. 956 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","-- Von der neuemittierten Schatzscheinanleihe nimmt der Staat zunächst nur 10 Mill."
"30","1934-03-12","Zeitung","Archiv der Gegenwart, Bd. 4, 12.03.1934, S. 1329 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Der Anteil dieser Automobilsteuern an den gesamten Steuereinnahmen der Vereinigten Staaten ( Bundesstaat, Einzelstaaten und Gemein den ) wird mit 11 % angegeben."
"31","1934-09-19","Zeitung","Archiv der Gegenwart, Bd. 4, 19.09.1934, S. 1635 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Diese Arbeit sei nunmehr auf eine andere Stelle übergegangen, da Staat und Partei inzwischen eins geworden seien. ( L. B. Katholizismus 1453 B, Parteiorganisation 1603 A. )"
"32","1939-12-31","Wissenschaft","Elias, Norbert: Über den Prozeß der Zivilisation - Soziogenetische und psychogenetische Untersuchungen Bd. 2, Frankfurt a. M.: Suhrkamp 1992 [1939], S. 122","Bleibt also noch die Aufgabe, die Grundzüge jenes Triebwerks von Prozessen aufzuzeigen, kraft deren einem der großen Feudal- oder Territorialherrn, dem König, ein Übergewicht über die anderen gegeben wurde und die Chance, eine stabilere Herrschaftsapparatur über ein Gebiet, das viele Territorien umfaßt, einen "" Staat "" zu lenken."
"33","1941-05-26","Zeitung","Archiv der Gegenwart, Bd. 11, 26.05.1941","Roosevelt hat seinen Standpunkt für diese neue Entwicklung der Politik von Vichy klar umschrieben ( 5026 B ), und die Regierung der Vereinigten Staaten hat bereits eine Reihe von Präventivmaßnahmen hinsichtlich der in den Hafen der USA liegenden französischen Handelsschiffe ergriffen ( 5027 A )."
"34","1944-04-01","Zeitung","Archiv der Gegenwart, Bd. 14, 01.04.1944, S. 6326 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","In dieser Erklärung heißt es u.a.., die Außenpolitik der Vereinigten Staaten gründe sich auf eine Politik der gutnachbarlichen Beziehungen unter den Nationen auf der Basis von Freiheit, Gleichheit, Gerechtigkeit und Sittlichkeit."
"35","1941-12-11","gesprochen","Hitler, Adolf, Unsere Gegner sollen sich nicht täuschen!, in: Philipp Bouhler (Hg.), Der großdeutsche Freiheitskampf - Band 3, München: Eher [1941], S. 113-148","In dem unerschütterlichen Entschluß, die Waffen nicht niederzulegen, bis der gemeinsame Krieg gegen die Vereinigten Staaten von Amerika und England zum erfolgreichen Ende geführt worden ist, haben sich die Deutsche Regierung, die Italienische Regierung und die Japanische Regierung über folgende Bestimmungen geeinigt:"
"36","1935-07-15","Zeitung","Archiv der Gegenwart, Bd. 5, 15.07.1935, S. 2139 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die deutschen Frontkämpfer würden ihr Bestes tun, um das Wort des Reichskanzlers vom 21. Mai 1935 zu verwirklichen, daß die deutsche Regierung aufrichtig die Absicht habe, alles zu tun, um zum britischen Volke und Staat ein Verhältnis zu finden, das eine Wiederholung des Kampfes zwischen den beiden Nationen für immer verhindern werde."
"37","1934-07-13","Zeitung","Archiv der Gegenwart, Bd. 4, 13.07.1934, S. 1526 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","4. Der Entwurf eines Mittelmeerpaktes, dem Rußland, die Türkei, Rumänien, Griechenland und Italien angehören sollen ( von anderen Staaten, wie Bulgarien, Jugoslawien, Albanien, Spanien, war bisher nicht die Rede ), wurde in Berlin und Warschau nicht überreicht, obwohl nach Pressemeldungen auch dieser Paktentwurf ein Gegenstand der Londoner Beratungen ( 1517 J ) war."
"38","1939-04-26","Zeitung","Archiv der Gegenwart, Bd. 9, 26.04.1939, S. 4038 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Es sei auch der Plan der Regierung, im Kriegsfall einen Teil der Gewinne zugunsten des Staates zu beschlagnahmen. ( L. B. 4037 A )."
"39","1939-02-22","Zeitung","Archiv der Gegenwart, Bd. 9, 22.02.1939, S. 3950 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Chamberlain zitierte sodann einen Abschnitt aus den Lebenserinnerungen Lord Greys, in dem es heißt, daß jede Regierung ihre eigenen Rüstungsmaßnahmen als Verteidigung ansieht und jene anderer als Angriffsvorbereitungen verdächtigt, und betonte, daß er es als Pflicht seiner Regierung ansehe, jede Gelegenheit zu ergreifen, andere Regierungen zu einer Beendigung einer Situation zu veranlassen, welche bei ihrer Fortdauer den Bankrott aller europäischen Staaten zur Folge haben müsse."
"40","1936-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1936, S. 597","Auf allen Gebieten des Staates, der Wirtschaft und der Kultur wurden erhebliche Anstrengungen gemacht, um die Kriegsschäden zu überwinden und gesunde Verhältnisse wieder herzustellen."
"41","1937-03-18","Zeitung","Archiv der Gegenwart, Bd. 7, 18.03.1937, S. 2977 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Zwischen den beiden Staaten wurde ein neuer Handelsvertrag abgeschlossen. ( L. B. Italien 2976 J, Argentinien 2895 F. )"
"42","1944-05-03","Zeitung","Archiv der Gegenwart, Bd. 14, 03.05.1944, S. 6362 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Am 3. Mai berichtete die Presse, daß zwischen den Vereinigten Staaten und Island ein neues Handelsabkommen unterzeichnet wurde."
"43","1939-05-26","Zeitung","Archiv der Gegenwart, Bd. 9, 26.05.1939, S. 4080 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Der portugiesische Ministerpräsident Dr. Salazar betonte in einer Rede vor der Nationalversammlung am 22. Mai, daß Großbritannien die nunmehr erfolgte Befriedung der iberischen Halbinsel besonders schätzen müsse, da der eine der beiden Staaten auf dieser Halbinsel ( Portugal ) ein alter Verbündeter und der andere Staat stets ein Freund Großbritanniens war."
"44","1936-10-16","Zeitung","Archiv der Gegenwart, Bd. 6, 16.10.1936, S. 2768 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Eine amtliche Erklärung des amerikanischen Schatzsekretärs Morgenthau besagt, daß die Vereinigten Staaten bereit seien, Gold zu einem bestimmten Preis ( und zwar 35 Doller je Unze Feingold + 1/4 % Unkostenersatz ) an die Stabilisierungsfonds bestimmter Länder abzugeben."
"45","1939-12-31","Wissenschaft","Elias, Norbert: Über den Prozeß der Zivilisation - Soziogenetische und psychogenetische Untersuchungen Bd. 2, Frankfurt a. M.: Suhrkamp 1992 [1939], S. 148","Das Privatmonopol Einzelner vergesellschaftet sich; es wird zu einem Monopol ganzer Gesellschaftsschichten, zu einem öffentlichen Monopol, zum Zentralorgan eines Staates."
"46","1943-01-15","Zeitung","Archiv der Gegenwart, Bd. 13, 15.01.1943","[...] Nach wochenlangen Debatten wobei Staatssekretär Hull ( 4857 A ), Kriegsminister Stimson ( 4859 A, 4879 A ), Marineminister Knox ( 4859 A ), der frühere Botschafter der Vereinigten Staaten in London Kennedy ( 4859 B, 4879 A ), Willkie ( 4861 B, 4891 D ) und Finanzminister Morgenthau ( 4869 A, 4876 G ) für die Gesetzesvorlage, die damals kurz als "" Englandhilfe-Gesetz "" bezeichnet wurde, und Senator Wheeler ( 4861 B ) und Oberst Lindbergh ( 4863 H ) sich gegen die Gesetzesvorlage aussprachen, wurde der Entwurf der Gesetzesvorlage am 9. Februar 1941 im Repräsentantenhaus ( 4886 D, 4929 D ) und in der Nacht vom 8. zum 9. März 1941 im Senat angenommen ( 4923 E ). [...]"
"47","1939-08-08","Zeitung","Archiv der Gegenwart, Bd. 9, 08.08.1939","Man habe aber trotzdem die Hoffnung nicht aufgegeben, daß England den sowjetrussischen Vorschlägen über die Einbeziehung Finnlands und der baltischen Staaten in die Paktpläne nicht zustimmen werde."
"48","1945-06-28","Zeitung","Archiv der Gegenwart, Bd. 15, 28.06.1945, S. 299 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","4. Annahme gewisser Grenzveränderungen auf dem Balkan zugunsten kleinerer Staaten."
"49","1939-03-13","Zeitung","Archiv der Gegenwart, Bd. 9, 13.03.1939, S. 3976 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Führer übernimmt auf Übergang der vollzie- Ersuchen Schutz Slowa- henden Gewalt an deut- kischen Staates; deut- sche Wehrmacht."
"50","1933-01-13","Zeitung","Archiv der Gegenwart, Bd. 3, 13.01.1933, S. 652 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Der Vorsitzende des Rates der Volkskommissare führte über den zweiten Fünfjahrplan, bezw. über dessen erstes Jahr 1933 aus, daß die Kapitalanlagen des Staates für Industrie und Landwirtschaft im Jahre 1933 auf 18 Milliarden Rubel ( 1932: 17,5 ), die Industrieproduktion auf 34,0 ( 29,5 ) Milliarden, die Zahl der täglich verladenen Waggons auf 58.000 ( 50.500 ) und die Staatseinnahmen auf 34,7 ( 30,0 ) Milliarden steigen sollen."
"51","1943-10-12","Zeitung","Archiv der Gegenwart, Bd. 13, 12.10.1943, S. 6133 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die einzelnen Luftverkehrslinien sollen von privaten Unternehmern und nicht vom Staate betrieben werden."
"52","1937-08-14","Zeitung","Archiv der Gegenwart, Bd. 7, 14.08.1937","Der Zionistenkongreß ( 3161 A ) nahm am 11. August mit 300 gegen 158 Stimmen bei sieben Stimmenthaltungen und in Abwesenheit von 20 Delegierten eine Resolution an, die den Teilungsvorschlag in der von der Royal Commission beantragten Form ( 3125 A ) ablehnt, die zionistische Exekutive jedoch ermächtigt, mit der englischen Regierung zwecks Klärung der für die Gründung eines jüdischen Staates vorgeschlagenen Bedingungen in Unterhandlungen zu treten."
"53","1943-01-01","Zeitung","Völkischer Beobachter (Berliner Ausgabe), 01.01.1943","Deshalb brauchen wir auch die starken schöpferischen Spannungen im Volke, die der Führerschaft des Staates die Waage halten und zusammen mit ihr die grobe schöpferische Spannung bilden, die den Sozialismus und die Volksgemeinschaft und eine nicht trotz, sondern wegen der Führerschaft des Staates "" freie "" Wirtschaft schaffen."
"54","1939-12-31","Wissenschaft","Elias, Norbert: Über den Prozeß der Zivilisation - Soziogenetische und psychogenetische Untersuchungen Bd. 2, Frankfurt a. M.: Suhrkamp 1992 [1939], S. 132","3. Der Mechanismus der Staatenbildung - im neueren Sinn des Wortes "" Staat "" - ist, wie gesagt, im europäischen Raum, wo die Gesellschaft aus einer vorwiegend naturalwirtschaftlichen Phase kontinuierlich in eine geldwirtschaftliche gelangt, in großen Zügen immer der gleiche."
"55","1941-12-31","Gebrauchsliteratur","Wiehle, Hermann u. Harm, Marie: Lebenskunde für Mittelschulen - Klasse 3, Halle u. a.: Schroedel u. a. 1941, S. 138","Der Bienenstaat ist ein vollkommener Staat."
"56","1940-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1940, S. 465","1. die Universität der Reichsstadt in den Jahren 1621--1681, eine im gesamten volksdeutschen Raume wurzelnde Hochschule von einzigartiger Bedeutung weit über die Grenzen des Reiches, 2. die deutsche Hochschule im französischen Staat 1681--1793 im Wettbewerb gegen die bischöfliche Universität und gegen die langsame Verwelschung der juristischen Fakultät bis zum Zerfall in der Revolutionszeit."
"57","1945-12-04","Gebrauchsliteratur","o. A.: Zwölfter Tag. Dienstag, 4. Dezember 1945. In: Der Nürnberger Prozeß, Berlin: Directmedia Publ. 1999 [1945], S. 2408","Darin erklärten die vertragschließenden Parteien feierlich, daß » sie in ihren gegenseitigen Beziehungen oder in den Beziehungen anderer Staaten zueinander Angriffskriege verurteilten «."
"58","1941-02-13","Zeitung","Archiv der Gegenwart, Bd. 11, 13.02.1941, S. 4891 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Wenn die Vereinigten Staaten keine wirksame Hilfe leisteten, könnte England untergehen."
"59","1933-09-02","Zeitung","Archiv der Gegenwart, Bd. 3, 02.09.1933, S. 1012 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","[...], daß sich beide Staaten gegenseitig nicht in ihre innerpolitischen Angelegenheiten einmischen werden, daß keiner der beiden Vertragspartner, sei es allein, sei es mit Dritten zu den Waffen gegen den anderen Staat greifen wird und irgend etwas gegen den anderen Staat unternehmen oder dessen Isolierung herbeiführen wird, daß im Falle der eine Partner mit einer dritten Macht in Konflikt gerät, der andere Partner Neutralität bewahrt, daß eine gegenseitige wirtschaftliche oder Kreditblockade und ein Abschluß von wirtschaftlichen und politischen Verträgen zum wirtschaftlichen Nachteil des anderen Vertragsteils ausgeschlossen erscheint, daß jedoch die von den beiden Staaten bereits abgeschlossenen Abkommen mit anderen Staaten im Interesse des allgemeinen Friedens hievon nicht berührt werden. [...]"
"60","1941-05-20","Zeitung","Archiv der Gegenwart, Bd. 11, 20.05.1941, S. 5029 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Grenzvertrag: In dem Wunsche, die Grenzen zwischen dem Königreich Italien und dem Königreich Kroatien zu bestimmen, und entschlossen, eine territoriale Regelung zu treffen, welche die sichere Grundlage einer engen Zusammenarbeit zwischen den beiden Staaten bilden wird, haben die italienische und die kroatische Regierung folgendes vereinbart:"
"61","1945-04-27","Zeitung","Archiv der Gegenwart, Bd. 15, 27.04.1945, S. 195 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","[...] "" Die Regierungen der Südafrikanischen Union, der Vereinigten Staaten von Amerika, Australiens, Belgiens, Canadas, Chinas, der Tschechoslowakei, des Vereinigten Königreiches Großbritannien und Nordirland, Griechenlands, Indiens, Luxemburgs, Niederlands, Neuseelands, Norwegens, Polens, der Sowjetunion und Jugoslawiens und das Französische Nationalkomitee richten hiermit an alle, die daran interessiert sind und besonders an die betreffenden Personen in den neutralen Ländern die Warnung, daß sie die Absicht haben alles in ihrer Macht stehende zu tun, um die Enteignungsmethoden der Regierungen, mit denen sie im Kriege stehen, gegenüber Ländern und Völkern, die angegriffen und ausgeplündert wurden, zunichte zu machen. [...]"
"62","1941-02-02","Zeitung","Archiv der Gegenwart, Bd. 11, 02.02.1941","-- Staatssekretär Hull erklärte zu diesen Ausführungen, daß die Exporte der Vereinigten Staaten nach der Sowjetunion viel zu gering seien, als daß sie militärischen Wert für Deutschland haben könnten. ( L. B. England, Außenpolitik 4868 D; Vereinigte Staaten: Außenpolitik 4876 G, Außenhandelspolitik 4852 A. )"
"63","1941-11-20","Zeitung","Archiv der Gegenwart, Bd. 11, 20.11.1941, S. 5276 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Artikel 2: Sämtliche deutschen Schlüsselindustrien und Werke der Schwerindustrie werden unter strenge Bewachung gestellt, und deutsche Arbeiter werden durch Arbeiter aus den alliierten Staaten ersetzt."
"64","1936-05-28","Zeitung","Archiv der Gegenwart, Bd. 6, 28.05.1936","-- In der Presse wird darauf verwiesen, daß die beiden Staaten, die durch Pakte mit Frankreich verbunden sind und gute Beziehungen zu Deutschland erstreben, den gleichen Wunsch haben, nicht in die politischen Spannungen zwischen den Großmächten verwickelt zu werden."
"65","1933-08-23","Zeitung","Archiv der Gegenwart, Bd. 3, 23.08.1933, S. 994 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Präsident Roosevelt erklärte in einem Interview, er sei davon überzeugt, daß der Kongreß sich bereit erklären werde, die Neutralität der Vereinigten Staaten gegenüber einer Angreifernation in wirtschaftlicher Hinsicht aufzugeben."
"66","1941-03-03","Zeitung","Archiv der Gegenwart, Bd. 11, 03.03.1941","Der neue japanische Botschafter in den Vereinigten Staaten Nomura, erklärte auf einer Pressekonferenz in Washington am 20. Februar, daß ein Krieg zwischen den Vereinigten Staaten und Japan zu vermeiden sei."
"67","1935-12-31","Belletristik","Langhoff, Wolfgang: Die Moorsoldaten, Stuttgart: Verl. Neuer Weg 1978 [1935], S. 46","Zum Schutz von Volk und Staat."
"68","1940-10-15","Zeitung","Archiv der Gegenwart, Bd. 10, 15.10.1940","Erst vor kurzem hat der britische Staat für die Fortentwicklung der Kolonien und ihrer Völker 55 Mill."
"69","1941-12-31","gesprochen","Hitler, Adolf, Und von jetzt ab wird Bombe mit Bombe vergolten!, in: Philipp Bouhler (Hg.), Der großdeutsche Freiheitskampf - Band 1, München 1941 [1939], S. 19-27","Die neutralen Staaten, sie haben uns ihre Neutralität an sich versichert, genau so wie wir sie ihnen schon vorher garantierten."
"70","1941-11-14","Zeitung","Archiv der Gegenwart, Bd. 11, 14.11.1941","( L. B. Vereinigte Staaten: Wehrmacht 5270 B, Außenpolitik 5270 B; Ostasien: Allgemeines 5262 F. )"
"71","1944-02-15","Zeitung","Archiv der Gegenwart, Bd. 14, 15.02.1944","Die Vorlage, die eine einheitliche Handhabung der Wahlen für alle Soldaten der Vereinigten Staaten vorsieht, wurde vom Präsidenten Roosevelt in einer Botschaft vor dem Kongreß besonders befürwortet."
