"No.","Date","Genre","Bibl","Hit"
"95","2009-04-08","Zeitung","Die Zeit, 08.04.2009","Die Strafen durch die EU akzeptiert das Volk nicht nur, viele wünschen sich sogar noch härtere Sanktionen, damit sich im Land etwas ändert."
"96","2019-06-06","Zeitung","Die Zeit, 06.06.2019","Es ist die totale Volksverachtung der Populisten, eigentlich will und braucht man das Volk nicht, es stört nur bei den Absprachen."
"97","2010-07-15","Zeitung","Die Zeit, 15.07.2010","Die scheinbare Ignoranz, mit der ein Mann von Weltläufigkeit wie Roger Schawinski sich über das Sächseln eines deutschen Kartenverkäufers am Skilift beschwert; seine Begründung, der Schweiz könne so die Swissness verloren gehen; die Kraft des Volkes, gemessen an den Meinungsnormen des vom Krieg geprägten Europa auch mal »falsch« zu entscheiden; der Wert der Vereine, Verbände und Cliquen:"
"98","2012-05-31","Zeitung","Die Zeit, 31.05.2012","Die Deutschen, ein Volk glücklicher Anleger also?"
"99","2024-04-11","Zeitung","Die Zeit, 11.04.2024","Da draußen, ja, da lebte also das deutsche Volk."
"100","2012-11-29","Zeitung","Die Zeit, 29.11.2012","Es stimmt, dass ich diese Liebe nicht empfinde, weil ich erstens nur meine Freunde lieben kann und weil es zweitens eine Form von Narzissmus wäre, mein eigenes Volk zu lieben."
"101","2024-05-29","Zeitung","Die Zeit, 29.05.2024","Als Israel gegründet wurde, so Meir weiter, »war es nicht so, als habe es ein palästinensisches Volk in Palästina gegeben, das sich als palästinensisches Volk begriff, und wir haben sie vertrieben und ihnen ihr Land weggenommen."
"102","2015-03-26","Zeitung","Die Zeit, 26.03.2015","Wie kommen Sie darauf, dass das griechische Volk angesichts seiner Finanzprobleme und des Zustandes seiner politischen Kultur einen politischen Weg frei wählen kann?"
"103","2012-01-05","Zeitung","Die Zeit, 05.01.2012","Darüber entschieden der Bundesrat, das Parlament, der Nationalbankpräsident - nicht das Volk."
"104","2016-06-30","Zeitung","Die Zeit, 30.06.2016","Das ändert nichts daran, dass das britische Volk gesprochen hat und es vermessen wäre, die Verbindlichkeit der Entscheidung infrage zu stellen."
"105","2017-05-24","Zeitung","Die Zeit, 24.05.2017","Trump scheint dagegen Autoritäre zu schätzen, die ihre Völker quälen."
"106","2008-12-11","Zeitung","Die Zeit, 11.12.2008","Zugleich vertrat er dabei ein gesamteuropäisches Grundinteresse, Konfrontationen zu entschärfen, weil nur auf diese Weise eine gedeihliche Annäherung der Länder und Völker unseres geteilten Kontinents möglich erschien."
"107","2011-11-17","Zeitung","Die Zeit, 17.11.2011","Das ist eine neue Erfahrung für Baschar al-Assad im Konflikt mit dem eigenen Volk."
"108","2018-01-25","Zeitung","Die Zeit, 25.01.2018","Was galt das Individuum in einem Staat, der keine Gewaltenteilung kannte und sein Volk für kollektiv bekenntnispflichtig hielt?"
"109","2008-04-17","Zeitung","Die Zeit, 17.04.2008","Volkes Wille soll am Teflon des Obrigkeitsstaates abperlen."
"110","2012-11-29","Zeitung","Die Zeit, 29.11.2012","Es wird also das bequeme Bild eines korrupten Volkes gezeichnet, um die Wahrheit zu verstecken."
"111","2014-01-23","Zeitung","Die Zeit, 23.01.2014","""Von Herzen danke ich dem sowjetischen Volk"", erklingt es aus dem Kosmos."
"112","2020-05-07","Zeitung","Die Zeit, 07.05.2020","Die Herrschaft geht vom Volk aus."
"113","2020-09-10","Zeitung","Die Zeit, 10.09.2020","Um dem Staatsoberhaupt und Inhaber der Exekutivgewalt keine zu eigenständige Legitimationsbasis zu verschaffen, entschieden sie sich gegen eine Direktwahl durch das Volk und für ein äußerst kompliziertes, indirektes Prozedere:"
"114","2013-12-12","Zeitung","Die Zeit, 12.12.2013","Vor zwanzig Jahren wurde sie vom Volk angenommen."
"115","2006-06-08","Zeitung","Die Zeit, 08.06.2006","Auch in diesem Fall gewinnt das afghanische Volk leicht den Eindruck, die eigene Regierung sei eine Marionette Washingtons."
"116","2014-02-20","Zeitung","Die Zeit, 20.02.2014","All das geschah durch den Willen und das Geld des Volks."
"117","2024-08-15","Zeitung","Die Zeit, 15.08.2024","Oder, um es mit den Worten des flotten französischen Präsidenten des Organisationskomitees bei der Abschlussfeier in Paris zu sagen: »Wir sahen uns als ein Volk von eingefleischten Nörglern.«"
"118","2012-02-16","Zeitung","Die Zeit, 16.02.2012","» Völker, die kein Gymnasium haben, zählen nicht«, schrieb der Pädagoge Gustav Thaulow Mitte des 19. Jahrhunderts."
"119","2013-12-05","Zeitung","Die Zeit, 05.12.2013","Sagt das Volk Ja zur Masseneinwanderungsinitiative, bedeutet dies einen Bruch mit der EU, weil es ein Nein zur Personenfreizügigkeit bedeutete."
"120","2010-10-21","Zeitung","Die Zeit, 21.10.2010","Kühlschränke für das Volk"
"121","2022-12-05","Zeitung","Die Zeit, 05.12.2022","Wenn er aber, denke ich, mit den äußeren Feinden sich teils vertragen, teils sie aufgerieben hat und also Ruhe vor jenen geworden ist, dann regt er zuerst immer irgendeinen Krieg auf, damit das Volk eines Anführers bedürfe."
"122","2022-06-15","Zeitung","Die Zeit, 15.06.2022","Jeder Mafioso könne hier durchfahren, aber das Volk werde belästigt."
