"No.","Date","Genre","Bibl","Hit"
"26","1997-06-06","Zeitung","Die Zeit, 06.06.1997","Im Vergleich zu anderen Staaten des Mittleren Ostens und Nordafrikas hält das Land eine Reihe bedenklicher Rekorde:"
"27","1990-01-05","Zeitung","Die Zeit, 05.01.1990","Die Vereinigten Staaten haben schon nach dem Zweiten Weltkrieg einschlägige Erfahrungen mit der Rüstungskonversion gesammelt."
"28","2004-03-11","Zeitung","Die Zeit, 11.03.2004","Doch schließlich, 1803, konnte er Napoleon Louisiana abkaufen und »das Territorium der Vereinigten Staaten mittels einer einfachen Unterschrift mit meinem präsidialen Füllfederhalter verdoppeln«."
"29","2000-05-18","Zeitung","Die Zeit, 18.05.2000","Der Staat mache genau dasselbe, was er den Steuerzahlern ständig vorwirft, ärgert sich Dieter Lau, der Vizepräsident des Bundes der Steuerzahler."
"30","1997-01-24","Zeitung","Die Zeit, 24.01.1997","""Ich habe mir überlegt, daß nach mehr als einem Jahrzehnt die Zeit gekommen ist, die wichtigste Funktion im Staate für Jüngere freizumachen."""
"31","1998-11-05","Zeitung","Die Zeit, 05.11.1998","Muß man vor allem den von außen kommenden Druck der ökonomischen Kräfte oder gerade im Gegenteil den inneren Druck der unverzichtbaren sozialen Kräfte stärken, um den Staat gegen die finanzielle Weltunordnung widerstandsfähig zu machen?Die zweite Lösung entspricht immer mehr der gegenwärtigen Lage."
"32","1992-07-17","Zeitung","Die Zeit, 17.07.1992","Wider Erwarten ist es den Außenministern gelungen, die Politik der drei Staaten in allen wichtigen Sachfragen und das Vorgehen in allen bedeutenden internationalen Gremien weitgehend in Einklang zu bringen."
"33","2002-12-05","Zeitung","Die Zeit, 05.12.2002","Margaret Thatcher wollte weniger Staat und mehr Eigenverantwortung."
"34","1994-06-03","Zeitung","Die Zeit, 03.06.1994","So prangern die Vereinigten Staaten lautstark fehlende Sozialstandards in Malaysia und Indonesien an."
"35","1996-01-26","Zeitung","Die Zeit, 26.01.1996","/ Es sinkt dein Licht, schutzloses Laub.""Daraufhin gab der Staat den Befehl, Huchel zum Rücktritt von seinem Posten als Chefredakteur zu zwingen und ""zur Kontrolle des H. operative Hilfsmittel"" einzusetzen:"
"36","1999-11-18","Zeitung","Die Zeit, 18.11.1999","Der Staat, sagen Juristen, habe einen ""Strafanspruch"" gegen den Täter, weil der allgemeine Rechtsfrieden gestört ist und nicht, weil individuelle Rechte des Opfers verletzt wurden."
"37","2002-01-31","Zeitung","Die Zeit, 31.01.2002","Grzesinski war neben Otto Braun, dem langjährigen preußischen Ministerpräsidenten, und seinem Innenminister Carl Severing der Dritte im Bunde der ""roten Preußen"", die wesentlich dazu beitrugen, aus dem Staat der Hohenzollern ein Bollwerk der Weimarer Demokratie zu machen."
"38","1990-07-27","Zeitung","Die Zeit, 27.07.1990","Den Unternehmen geht es finanziell besser denn je, eine steuerliche Mehlbelastung gegenüber ausländischer Konkurrenz ist nicht eindeutig festzustellen, der Staat kann auf Einnahmen in zweistelliger Milliardenhöhe angesichts der Kosten der deutschen Einigung nicht verzichten."
"39","2001-01-11","Zeitung","Die Zeit, 11.01.2001","Die Mitverantwortung von Familie und Staat für das Kind äußert sich nicht nur im elterlichen und schulischen Erziehungsauftrag, sondern besonders in der rechtlichen und finanziellen Verantwortlichkeit von Staat und Gesellschaft für ihre gemeinsame Zukunft."
"40","2000-02-17","Zeitung","Die Zeit, 17.02.2000","Bei seinen Mitgliedern kann man sich direkt einmischen, bei anderen Staaten nicht."
"41","1996-01-12","Zeitung","Die Zeit, 12.01.1996","Spitzenpositionen im Staat sollten ähnlich wie in der Wirtschaft nur noch auf Zeit besetzt werden."
"42","1996-08-02","Zeitung","Die Zeit, 02.08.1996","Da gab es zwar auch Rüstungen einzelner Staaten gegeneinander, unter denen der deutsche Flottenbau gegen Großbritannien hervorsticht, aber sie hielten sich doch insgesamt in einem vergleichbar geringen Rahmen."
"43","1991-08-02","Zeitung","Die Zeit, 02.08.1991","Dazu gehört das Recht eines jeden Bürgers, den eigenen Staat ebenso wie die Institutionen der Gemeinschaft auf die Erfüllung ihrer in den Gemeinschaftsverträgen übernommenen Pflichten in Anspruch zu nehmen."
"44","1992-01-31","Zeitung","Die Zeit, 31.01.1992","6) Schaffung eines Gegengewichts gegenüber der ansonsten unerreichbaren finanzwirtschaftlichen, ökonomischen und strategischen Übermacht der uns befreundet und verbündet bleibenden Vereinigten Staaten."
"45","2001-08-23","Zeitung","Die Zeit, 23.08.2001","In Joschka Fischers an Kontinuitäten eher armen Biografie bilden die Auseinandersetzung mit dem Holocaust und die Sympathie für den Staat Israel eine der wenigen ungebrochenen Linien."
"46","2004-03-04","Zeitung","Die Zeit, 04.03.2004","Sicher ist jedoch, dass immer mehr Natur- und Ingenieurwissenschaftler über ihre Promotion hinaus in den Vereinigten Staaten bleiben."
"47","2003-04-24","Zeitung","Die Zeit, 24.04.2003","Todd: Wenn es keine Gegenmacht zum amerikanischen Militarismus gibt, wird - das wissen die Europäer aus ihren eigenen Kriegen am besten - der kriegführende Staat den nächsten Krieg beginnen."
"48","2004-04-29","Zeitung","Die Zeit, 29.04.2004","Über der Präambel steht: ""Die Verfassung, die wir haben ... heißt Demokratie, weil der Staat nicht auf wenige Bürger, sondern auf die Mehrheit ausgerichtet ist."""
"49","1996-04-05","Zeitung","Die Zeit, 05.04.1996","Wer kommt nach ihm?Das Gesetz schreibt vor, daß beim Tod des Präsidenten der Parteivorsitzende das höchste Amt im Staate übernimmt."
"50","1997-10-31","Zeitung","Die Zeit, 31.10.1997","Heute beugen sich bereits 132 Staaten den Regeln der WTO - und versuchen so, ökonomische Kriege zu vermeiden."
"51","1994-06-24","Zeitung","Die Zeit, 24.06.1994","Aus der Dritten Welt kam nur eine Handvoll souveräner Staaten."
"52","2004-09-02","Zeitung","Die Zeit, 02.09.2004","Die Vereinigten Staaten hängen auf:"
"53","2003-09-18","Zeitung","Die Zeit, 18.09.2003","""Der Konzern gehört einem Parasiten.""Er meint den saudischen Staat."
"54","2001-11-15","Zeitung","Die Zeit, 15.11.2001","Noch zu Lebzeiten des Generals de Gaulle hatte ich verstanden, dass die Einigung der europäischen Staaten nur möglich ist, wenn und soweit Frankreich diese Einigung will und sie zu seiner eigenen Sache macht."
"55","1991-11-08","Zeitung","Die Zeit, 08.11.1991","Ein Exilrusse aus den Vereinigten Staaten hat hier Erfindungsgeist bewiesen."
"56","1996-11-15","Zeitung","Die Zeit, 15.11.1996","Wenn der internationale Wettbewerb weiterhin regellos wuchert und staatenlose Marktkräfte die Souveränität der zivilisierten Staaten nach und nach aushöhlen, dann drohen den westlichen Gesellschaften nicht nur Verluste am wirtschaftlichen Besitzstand."
"57","2004-05-06","Zeitung","Die Zeit, 06.05.2004","Dieser Restitutionsausschluss, zu dem sich die Regierungen der beiden deutschen Staaten erstmals in ihrer ""Gemeinsamen Erklärung"" vom 15. Juni 1990 bekannten, wurde in den Einigungsvertrag vom 31. August 1990 übernommen und durch die Aufnahme des Artikels 143 in das Grundgesetz verfassungsrechtlich legalisiert."
"58","1993-07-16","Zeitung","Die Zeit, 16.07.1993","Politik und Staat zeigen sich nicht von ihrer besten Seite."
"59","1997-10-31","Zeitung","Die Zeit, 31.10.1997","Überfällige Korrektur Seit Jahren boomen die Aktienmärkte in den Vereinigten Staaten und in Europa."
"60","1995-01-27","Zeitung","Die Zeit, 27.01.1995","Hat der Staat geschlafen?"
"61","1995-10-20","Zeitung","Die Zeit, 20.10.1995","- Drei Viertel des ordentlichen Haushalts (mit ihm werden vor allem die Verwaltungsausgaben der Uno-Zentrale sowie der Sonderorganisationen finanziert) begleichen die fünfzehn reichsten Staaten; die Vereinigten Staaten zahlen mit 25 Prozent den höchsten Satz, Deutschland steht mit 8,94 Prozent nach Japan an dritter Stelle."
"62","1997-10-24","Zeitung","Die Zeit, 24.10.1997","Dann erklärte er mit überraschender Offenheit, die finanziellen Mittel des Staates seien erschöpft, niemand solle von einer SPD-Regierung kostentreibende Ausgabeprogramme erwarten."
"63","1995-02-24","Zeitung","Die Zeit, 24.02.1995","Ihre eigene Biographie wird für sie zum Maßstab, die Flexibilität der Studiengestaltung in den Vereinigten Staaten ist ihr Vorbild."
"64","1995-03-31","Zeitung","Die Zeit, 31.03.1995","Wichtigste Handelspartner sind nach den USA (68 Prozent) die Staaten der Europäischen Union (13 Prozent)."
"65","2001-07-05","Zeitung","Die Zeit, 05.07.2001","Während es eine Ermittlung mit vier anderen europäischen Staaten zu koordinieren gälte (Frankreich, Luxemburg, Liechtenstein, Schweiz), verzetteln sich die Deutschen im Klein-Klein-Streit zwischen ihren justiziellen Duodezfürstentümern."
"66","1999-01-07","Zeitung","Die Zeit, 07.01.1999","Doch ob eine Berufsarmee zum ""Staat im Staate"" wird, darüber entscheiden nicht zuletzt die politische Kultur, der sie dient, und die politischen Institutionen, die sie kontrollieren."
"67","1992-01-03","Zeitung","Die Zeit, 03.01.1992","Es war der größte Auslandsschuldner der Welt; und die wichtigsten Modernisierungsschübe kamen vom Staat - für den militärischen Bedarf."
"68","1996-11-01","Zeitung","Die Zeit, 01.11.1996","Ein vereintes Westeuropa, wurde argumentiert, könnte ohne weiteres die jetzt viel geringeren Kosten seiner eigenen Verteidigung selbst aufbringen und zudem die ehemaligen kommunistischen Staaten des Ostblocks, einschließlich eines sich demokratisierenden Rußland, in eine erweiterte europäische Gemeinschaft einbeziehen."
"69","1990-12-28","Zeitung","Die Zeit, 28.12.1990","Besonders seitdem in den Vereinigten Staaten und anderen rezessionsgefährdeten Ländern die Zinsen nachgeben, ziehen die Anleihekäufer nach Deutschland."
